Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
João Pedro,br BRA,DF,27.0,30.6,60,1.96,47,2,5,3,2,1,6,0.2,6,0,0,0,0,0,Matches
Reinaldo,br BRA,DF,34.0,28.1,77,2.74,39,23,4,6,2,3,5,0.18,4,0,0,1,0,0,Matches
Agustín Marchesín,ar ARG,GK,35.0,27.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dodi,br BRA,MF,27.0,26.7,30,1.13,23,0,3,1,1,2,3,0.11,3,0,0,0,0,0,Matches
Mathías Villasanti,py PAR,MF,27.0,26.0,49,1.89,40,2,3,1,0,3,5,0.19,4,0,0,0,0,1,Matches
Franco Cristaldo,ar ARG,"MF,FW",27.0,23.7,126,5.31,75,38,2,8,3,0,9,0.38,4,3,0,1,1,0,Matches
Yeferson Soteldo,ve VEN,"FW,MF",26.0,18.6,89,4.79,60,6,11,5,7,0,4,0.22,3,0,0,1,0,0,Matches
Rodrigo Ely,br BRA,DF,30.0,18.4,11,0.6,8,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Martin Braithwaite,dk DEN,FW,32.0,16.2,32,1.97,22,0,2,6,2,0,7,0.43,4,0,1,2,0,0,Matches
Edenílson,br BRA,"MF,FW",34.0,14.8,27,1.82,20,0,2,4,1,0,3,0.2,2,0,1,0,0,0,Matches
Gustavo Martins Santos,br BRA,DF,21.0,15.3,3,0.2,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
Cristian Pavón,ar ARG,"FW,MF",28.0,12.1,47,3.9,33,3,3,7,1,0,6,0.5,4,0,1,1,0,0,Matches
João Pedro Pepê,br BRA,MF,26.0,14.3,22,1.54,17,1,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Jemerson,br BRA,DF,31.0,12.7,4,0.31,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Walter Kannemann,ar ARG,DF,32.0,11.1,8,0.72,2,0,2,3,1,0,2,0.18,0,0,0,2,0,0,Matches
Gustavo Nunes,br BRA,"FW,MF",18.0,13.8,34,2.47,25,0,6,1,2,0,2,0.15,2,0,0,0,0,0,Matches
Alexander Aravena,cl CHI,"FW,MF",21.0,8.6,22,2.57,12,0,5,3,2,0,3,0.35,3,0,0,0,0,0,Matches
Miguel Monsalve,co COL,"FW,MF",19.0,10.9,34,3.13,20,2,6,2,4,0,5,0.46,3,0,2,0,0,0,Matches
Pedro Geromel,br BRA,DF,38.0,8.6,3,0.35,3,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Fábio,br BRA,DF,33.0,7.5,15,1.99,12,1,0,1,1,0,1,0.13,0,1,0,0,0,0,Matches
João Pedro,it ITA,FW,31.0,6.4,7,1.09,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Du Queiroz,br BRA,MF,24.0,6.5,11,1.69,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nata,br BRA,DF,22.0,5.6,3,0.53,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caíque,br BRA,GK,26.0,5.4,1,0.18,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Carballo,uy URU,MF,27.0,5.3,12,2.26,10,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Costa,es ESP,FW,35.0,5.3,14,2.54,11,1,1,0,1,0,1,0.18,1,0,0,0,0,0,Matches
Rafael Cabral,br BRA,GK,33.0,5.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Everton,br BRA,"FW,MF",26.0,5.1,12,2.36,7,3,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Caio,br BRA,DF,30.0,4.2,1,0.24,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mayk,br BRA,DF,24.0,3.9,2,0.51,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan,br BRA,"FW,MF",27.0,3.6,16,4.43,11,0,0,3,2,0,1,0.28,1,0,0,0,0,0,Matches
