Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Arthur Melo,br BRA,MF,20.0,24.2,1,11,3,27.3,0.45,0.12,0.09,0.33,,0,0,Matches
Ramiro Benetti,br BRA,"DF,MF",23.0,24.7,6,46,22,47.8,1.86,0.89,0.13,0.27,,0,0,Matches
Bruno Cortez,br BRA,DF,29.0,23.2,1,5,1,20.0,0.22,0.04,0.2,1.0,,0,0,Matches
Marcelo Grohe,br BRA,GK,30.0,22.8,0,0,0,,0.0,0.0,,,,0,0,Matches
Walter Kannemann,ar ARG,DF,25.0,22.7,1,6,1,16.7,0.26,0.04,0.17,1.0,,0,0,Matches
Michel,br BRA,"DF,MF",26.0,22.1,5,28,8,28.6,1.27,0.36,0.18,0.63,,0,0,Matches
Fernandinho,br BRA,"FW,MF",31.0,22.2,9,53,22,41.5,2.39,0.99,0.13,0.32,,2,2,Matches
Pedro Geromel,br BRA,DF,31.0,20.0,0,10,3,30.0,0.5,0.15,0.0,0.0,,0,0,Matches
Luan Vieira,br BRA,"FW,MF",23.0,19.7,6,57,25,43.9,2.9,1.27,0.11,0.24,,0,1,Matches
Edílson Mendes,br BRA,DF,30.0,18.9,2,32,10,31.3,1.7,0.53,0.06,0.2,,0,1,Matches
Lucas Barrios,py PAR,FW,32.0,13.8,4,21,11,52.4,1.52,0.8,0.1,0.18,,2,2,Matches
Pedro Rocha Neves,br BRA,"FW,MF",22.0,12.9,3,27,15,55.6,2.1,1.17,0.11,0.2,,0,0,Matches
Everton Soares,br BRA,"FW,MF",20.0,17.6,8,53,30,56.6,3.02,1.71,0.15,0.27,,0,0,Matches
Bressan,br BRA,DF,24.0,13.0,0,4,0,0.0,0.31,0.0,0.0,,,0,0,Matches
Léo Moura,br BRA,"DF,MF",38.0,12.7,0,6,1,16.7,0.47,0.08,0.0,0.0,,0,0,Matches
Rafael Thyere,br BRA,DF,23.0,12.4,2,6,6,100.0,0.48,0.48,0.33,0.33,,0,0,Matches
Jailson Siqueira,br BRA,"DF,MF",21.0,11.1,0,7,0,0.0,0.63,0.0,0.0,,,0,0,Matches
Paulo Victor Vidotti,br BRA,GK,30.0,10.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Marcelo Oliveira,br BRA,"DF,MF",29.0,9.7,0,1,1,100.0,0.1,0.1,0.0,0.0,,0,1,Matches
Kaio Mendes,br BRA,MF,21.0,7.8,1,6,2,33.3,0.77,0.26,0.17,0.5,,0,0,Matches
Leonardo Gomes,br BRA,DF,20.0,7.5,0,2,0,0.0,0.27,0.0,0.0,,,0,0,Matches
Jael Ferreira,br BRA,FW,28.0,7.3,0,12,1,8.3,1.64,0.14,0.0,0.0,,0,0,Matches
Bruno Rodrigo,br BRA,DF,31.0,6.3,0,2,1,50.0,0.32,0.16,0.0,0.0,,0,0,Matches
Maicon Souza,br BRA,MF,31.0,5.9,0,5,1,20.0,0.85,0.17,0.0,0.0,,0,0,Matches
