Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
João Pedro,br BRA,DF,27.0,30.6,3,0,0,15,15,1,38,18,19,0,2,0,120,34,30,53.1,Matches
Reinaldo,br BRA,DF,34.0,28.1,6,0,0,21,21,2,94,22,33,0,1,0,128,13,22,37.1,Matches
Agustín Marchesín,ar ARG,GK,35.0,27.5,4,0,0,0,8,0,0,0,0,0,0,0,17,6,0,100.0,Matches
Dodi,br BRA,MF,27.0,26.7,6,1,0,31,33,0,4,38,44,0,0,0,113,15,20,42.9,Matches
Mathías Villasanti,py PAR,MF,27.0,26.0,5,0,0,43,29,0,11,45,47,0,0,0,160,15,20,42.9,Matches
Franco Cristaldo,ar ARG,"MF,FW",27.0,23.7,1,0,0,12,39,4,147,13,24,1,0,0,113,24,47,33.8,Matches
Yeferson Soteldo,ve VEN,"FW,MF",26.0,18.6,2,0,0,7,38,3,79,7,8,0,0,0,70,0,10,0.0,Matches
Rodrigo Ely,br BRA,DF,30.0,18.4,5,0,0,16,14,1,1,24,25,0,1,0,40,81,28,74.3,Matches
Martin Braithwaite,dk DEN,FW,32.0,16.2,2,0,0,25,23,7,6,1,6,0,0,1,39,37,32,53.6,Matches
Edenílson,br BRA,"MF,FW",34.0,14.8,3,0,0,18,27,3,18,12,9,0,0,0,55,18,23,43.9,Matches
Gustavo Martins Santos,br BRA,DF,21.0,15.3,1,1,0,15,7,1,1,15,14,0,0,1,59,39,15,72.2,Matches
Cristian Pavón,ar ARG,"FW,MF",28.0,12.1,4,0,0,12,7,1,58,9,8,0,0,0,54,18,24,42.9,Matches
João Pedro Pepê,br BRA,MF,26.0,14.3,2,1,0,26,39,1,7,21,24,0,0,0,91,14,11,56.0,Matches
Jemerson,br BRA,DF,31.0,12.7,5,0,0,16,5,1,1,8,10,0,2,0,34,23,15,60.5,Matches
Walter Kannemann,ar ARG,DF,32.0,11.1,7,1,0,23,9,0,0,19,12,0,1,0,31,28,6,82.4,Matches
Gustavo Nunes,br BRA,"FW,MF",18.0,13.8,5,0,0,13,29,2,22,2,12,0,0,0,66,4,10,28.6,Matches
Alexander Aravena,cl CHI,"FW,MF",21.0,8.6,0,0,0,2,15,2,12,3,4,0,0,0,35,11,9,55.0,Matches
Miguel Monsalve,co COL,"FW,MF",19.0,10.9,3,1,0,17,27,1,7,0,6,0,0,0,37,1,13,7.1,Matches
Pedro Geromel,br BRA,DF,38.0,8.6,4,0,0,5,4,0,2,11,14,0,1,0,33,18,11,62.1,Matches
Fábio,br BRA,DF,33.0,7.5,1,1,0,6,14,0,21,5,7,0,1,0,32,13,13,50.0,Matches
João Pedro,it ITA,FW,31.0,6.4,0,0,0,14,15,0,0,1,0,0,0,0,7,17,24,41.5,Matches
Du Queiroz,br BRA,MF,24.0,6.5,2,0,0,6,1,0,4,9,13,0,0,0,39,2,6,25.0,Matches
Nata,br BRA,DF,22.0,5.6,1,0,0,2,2,0,0,7,4,0,0,0,12,10,10,50.0,Matches
Caíque,br BRA,GK,26.0,5.4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Felipe Carballo,uy URU,MF,27.0,5.3,3,0,0,10,2,0,2,4,10,0,0,0,30,6,7,46.2,Matches
Diego Costa,es ESP,FW,35.0,5.3,4,1,0,7,12,2,3,1,1,0,0,0,11,12,18,40.0,Matches
Rafael Cabral,br BRA,GK,33.0,5.1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0,Matches
Everton,br BRA,"FW,MF",26.0,5.1,4,0,0,8,8,1,2,1,5,0,0,0,18,3,17,15.0,Matches
Rodrigo Caio,br BRA,DF,30.0,4.2,0,0,0,4,4,0,0,4,4,0,1,0,11,17,7,70.8,Matches
Mayk,br BRA,DF,24.0,3.9,0,0,0,1,0,0,3,3,5,0,0,0,20,9,5,64.3,Matches
Nathan,br BRA,"FW,MF",27.0,3.6,1,0,0,3,5,2,2,2,2,0,0,0,10,4,11,26.7,Matches
Zé Guilherme,br BRA,DF,18.0,2.5,0,0,0,4,4,0,6,7,7,0,0,0,16,5,4,55.6,Matches
Cuiabano,br BRA,DF,20.0,1.8,0,0,0,1,5,0,2,5,0,0,0,0,9,4,3,57.1,Matches
Nathan Fernandes,br BRA,"FW,MF",18.0,6.0,3,0,0,10,14,1,3,4,6,0,0,0,13,1,10,9.1,Matches
Igor Serrote,br BRA,"DF,FW",18.0,1.4,0,0,0,3,1,0,5,0,2,0,0,0,6,4,4,50.0,Matches
Matias Arezo,uy URU,"FW,MF",21.0,1.2,0,0,0,5,4,1,0,0,1,2,0,0,6,4,15,21.1,Matches
Alysson Edward,br BRA,"FW,MF",17.0,0.9,0,0,0,6,5,0,1,1,2,0,0,0,3,1,2,33.3,Matches
Ronald,br BRA,"MF,DF",20.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,4,4,50.0,Matches
Squad Total,,,28.5,38.0,88,7,0,408,486,37,562,322,389,3,10,2,1547,517,506,50.5,
Opponent Total,,,27.6,38.0,113,6,3,514,381,51,755,323,499,7,3,2,1701,506,516,49.5,
