Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Luis Suárez,uy URU,FW,36.0,32.0,1091,999,87,13,7,8,31,9,2,1,0,0,761,5,36,Matches
Gabriel Chapecó,br BRA,GK,22.0,31.0,831,436,393,77,0,1,0,1,0,0,0,0,524,2,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,23.7,1282,1119,159,58,4,13,120,12,81,26,27,0,976,4,34,Matches
Reinaldo,br BRA,DF,33.0,29.8,1690,1233,452,70,4,9,152,315,67,13,30,0,1228,5,49,Matches
Mathías Villasanti,py PAR,MF,26.0,29.4,1389,1281,106,105,10,0,3,1,0,0,0,0,1200,2,24,Matches
Walter Kannemann,ar ARG,DF,31.0,26.2,1012,971,37,35,0,2,2,2,0,0,0,0,791,4,10,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,27.2,899,854,43,40,0,0,3,1,0,0,0,0,751,2,3,Matches
João Pedro,br BRA,DF,26.0,23.1,1063,835,226,15,3,2,31,211,0,0,0,0,820,2,28,Matches
Felipe Carballo,uy URU,MF,26.0,17.1,815,784,26,19,6,4,14,6,1,0,1,0,655,5,21,Matches
Bitelo,br BRA,"MF,FW",23.0,17.2,820,769,46,21,7,3,35,10,15,1,8,0,660,5,19,Matches
Bruno Uvini,br BRA,DF,31.0,16.1,521,502,17,17,0,1,0,0,0,0,0,0,391,2,4,Matches
João Pedro Pepê,br BRA,MF,25.0,15.5,776,738,37,34,1,4,19,2,0,0,0,0,658,1,8,Matches
Fábio,br BRA,"DF,MF",32.0,9.7,473,397,76,3,0,2,40,73,0,0,0,0,359,0,9,Matches
