Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Paulo Victor Vidotti,br BRA,GK,32.0,28.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,1,Matches
Everton Soares,br BRA,"FW,MF",22.0,25.4,29,19,11,16,2,9,33,27.3,24,15,2,13,14,43,2,0,Matches
Diego Tardelli,br BRA,FW,33.0,21.6,27,17,5,17,5,10,37,27.0,27,16,0,16,7,34,5,0,Matches
Alisson,br BRA,FW,25.0,19.2,17,11,6,9,2,3,18,16.7,15,12,2,10,17,34,21,0,Matches
Bruno Cortez,br BRA,DF,31.0,20.1,34,21,15,12,7,21,28,75.0,7,8,1,7,20,54,33,0,Matches
Matheus Henrique,br BRA,MF,21.0,19.6,32,21,11,18,3,15,31,48.4,16,9,4,5,20,52,16,3,Matches
Pedro Geromel,br BRA,DF,33.0,19.6,36,24,28,6,2,17,25,68.0,8,17,11,6,32,68,68,1,Matches
Michel,br BRA,"MF,DF",28.0,18.9,53,30,28,22,3,17,43,39.5,26,21,8,13,32,85,50,0,Matches
David Braz,br BRA,DF,31.0,17.4,28,16,20,7,1,18,31,58.1,13,22,19,3,26,54,80,0,Matches
Walter Kannemann,ar ARG,DF,27.0,17.0,39,23,29,10,0,18,29,62.1,11,25,18,7,38,77,52,0,Matches
Léo Moura,br BRA,DF,40.0,16.4,20,11,11,5,4,16,35,45.7,19,10,2,8,9,29,20,1,Matches
Juninho Capixaba,br BRA,DF,21.0,16.3,29,14,17,11,1,17,33,51.5,16,19,7,12,20,49,45,0,Matches
Luciano,br BRA,"FW,MF",25.0,13.7,24,16,10,9,5,5,13,38.5,8,14,1,13,11,35,16,0,Matches
Luan Vieira,br BRA,MF,25.0,14.6,17,7,6,7,4,2,16,12.5,14,6,0,6,6,23,3,0,Matches
Rafael Galhardo,br BRA,"DF,FW",27.0,13.0,21,14,9,8,4,10,31,32.3,21,7,5,2,15,36,26,1,Matches
Maicon Souza,br BRA,MF,33.0,12.9,11,5,5,5,1,5,28,17.9,23,8,3,5,16,27,12,0,Matches
Pepê,br BRA,"FW,MF",21.0,18.8,24,17,8,14,2,5,32,15.6,27,10,2,8,10,34,11,0,Matches
Thaciano,br BRA,"MF,FW",23.0,14.7,31,22,16,9,6,9,28,32.1,19,10,5,5,10,41,16,0,Matches
Rômulo,br BRA,MF,28.0,10.8,18,11,5,7,6,4,14,28.6,10,4,1,3,8,26,20,0,Matches
Paulo Miranda,br BRA,DF,30.0,10.5,25,17,19,6,0,11,16,68.8,5,10,9,1,9,34,55,0,Matches
André,br BRA,FW,28.0,9.9,9,4,1,5,3,1,16,6.3,15,5,0,5,4,13,13,0,Matches
Jean Pyerre,br BRA,MF,20.0,9.0,7,6,2,4,1,3,11,27.3,8,13,1,12,6,13,2,0,Matches
Leonardo Gomes,br BRA,DF,22.0,9.0,21,15,12,9,0,9,20,45.0,11,6,1,5,12,33,11,0,Matches
Júlio César,br BRA,GK,32.0,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
Rodrigues,br BRA,DF,21.0,6.7,19,18,16,3,0,13,17,76.5,4,9,5,4,9,28,40,0,Matches
Darlan Mendes,br BRA,MF,20.0,6.7,16,10,5,10,1,8,23,34.8,15,7,2,5,6,22,8,2,Matches
