Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Rafinha,br BRA,DF,35.0,25.3,1616,1339,273,58,0,30,80,213,2,0,2,0,1355,4,18,Matches
Thiago dos Santos,br BRA,MF,31.0,23.5,973,940,32,29,0,12,3,3,0,0,0,0,802,1,15,Matches
Pedro Geromel,br BRA,DF,35.0,24.0,1135,1098,36,31,1,8,9,5,0,0,0,0,956,1,11,Matches
Ferreira,br BRA,"FW,MF",23.0,23.7,1015,955,56,12,6,6,72,15,26,9,0,0,805,4,32,Matches
Gabriel Chapecó,br BRA,GK,20.0,23.6,481,285,195,39,0,0,0,0,0,0,0,0,296,1,1,Matches
Diego Souza,br BRA,FW,35.0,19.6,444,393,50,6,2,1,6,3,0,0,0,0,316,1,10,Matches
Vanderson,br BRA,DF,19.0,21.9,1394,1163,231,31,1,14,95,180,20,4,6,1,1056,0,30,Matches
Alisson,br BRA,"FW,MF",27.0,20.8,946,870,73,12,1,9,96,17,41,10,18,0,740,3,22,Matches
Walter Kannemann,ar ARG,DF,29.0,19.9,850,811,38,34,0,11,0,4,0,0,0,0,713,1,7,Matches
Douglas Costa,br BRA,"FW,MF",30.0,20.1,915,825,88,23,1,18,122,4,60,21,20,0,690,2,22,Matches
Lucas Silva,br BRA,MF,27.0,19.0,1056,1011,42,42,1,17,3,0,0,0,0,0,916,3,12,Matches
Ruan,br BRA,DF,21.0,19.8,887,857,30,26,2,6,1,4,0,0,0,0,713,0,11,Matches
Bruno Cortez,br BRA,DF,33.0,16.1,756,615,140,11,0,0,23,129,0,0,0,0,609,1,18,Matches
Brenno,br BRA,GK,21.0,13.4,275,177,98,23,0,0,0,0,0,0,0,0,180,0,0,Matches
Mathías Villasanti,py PAR,MF,24.0,11.2,484,462,22,18,1,2,11,2,0,0,0,0,406,0,12,Matches
Miguel Borja,co COL,FW,28.0,11.7,242,225,17,0,0,6,1,1,0,0,0,0,164,0,4,Matches
Rodrigues,br BRA,DF,23.0,11.1,434,420,14,14,0,7,2,0,0,0,0,0,354,0,2,Matches
Diogo Barbosa,br BRA,DF,28.0,10.1,573,472,100,11,0,4,27,85,4,2,0,0,464,1,6,Matches
Jean Pyerre,br BRA,"MF,FW",22.0,10.9,856,798,54,20,7,2,36,1,28,12,4,0,718,4,13,Matches
Jaminton Campaz,co COL,MF,20.0,10.1,479,426,53,15,3,4,72,2,30,1,22,0,337,0,8,Matches
Victor Bobsin,br BRA,MF,21.0,8.8,589,578,11,10,4,13,4,0,1,1,0,0,513,0,7,Matches
Matheus Henrique,br BRA,MF,23.0,7.0,481,470,11,9,2,8,9,0,2,1,0,0,430,0,6,Matches
Jhonata Robert,br BRA,"FW,MF",21.0,7.0,321,289,31,5,2,1,38,2,24,6,9,0,244,1,6,Matches
Leo Augusto Pereira,br BRA,"FW,MF",20.0,6.4,173,167,5,1,0,1,34,2,2,0,2,0,112,1,8,Matches
Darlan Mendes,br BRA,MF,22.0,4.7,347,340,6,4,2,2,8,2,0,0,0,0,291,1,8,Matches
Paulo Miranda,br BRA,DF,32.0,4.0,209,201,7,7,0,3,0,0,0,0,0,0,178,1,2,Matches
Fernando Henrique,br BRA,MF,19.0,3.1,138,133,4,4,0,0,1,0,0,0,0,0,113,1,3,Matches
Ricardinho,br BRA,"FW,MF",19.0,4.8,98,90,8,0,0,0,3,0,0,0,0,0,66,0,6,Matches
Mateus Sarará,br BRA,MF,18.0,3.1,168,162,6,4,1,4,2,2,0,0,0,0,142,0,4,Matches
Luiz Fernando,br BRA,"FW,MF",24.0,2.7,67,66,1,0,0,1,1,0,0,0,0,0,52,0,4,Matches
Guilherme Guedes,br BRA,"DF,MF",21.0,2.3,128,103,24,4,0,2,16,20,0,0,0,0,100,1,4,Matches
Elias Manoel,br BRA,FW,19.0,1.6,34,33,1,0,0,0,0,0,0,0,0,0,27,0,0,Matches
Léo Chú,br BRA,"FW,DF",20.0,1.2,48,47,1,0,0,0,3,1,0,0,0,0,32,0,3,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1.0,30,21,9,1,0,0,0,0,0,0,0,0,26,0,0,Matches
Maicon Souza,br BRA,MF,35.0,1.0,97,95,2,1,1,0,3,0,0,0,0,0,91,0,0,Matches
Diego Churín,ar ARG,FW,31.0,1.3,44,42,1,0,0,1,0,0,0,0,0,0,31,1,0,Matches
Éverton,br BRA,FW,32.0,0.5,37,32,5,1,0,0,1,2,2,0,0,0,30,0,0,Matches
César Pinares,cl CHI,FW,29.0,0.2,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Gui Azevedo,br BRA,FW,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,18831,17022,1775,506,38,193,782,699,242,67,83,1,15076,34,315,
Opponent Total,,,26.8,38.0,17508,15632,1843,632,16,102,539,668,137,50,73,1,13881,33,302,
