Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-03-03,19:30,Libertadores,Group stage,Tue,Away,W,2,0,co CD América,0.8,0.6,45,,Pedro Geromel,4-3-3,4-2-3-1,Guillermo Guerrero,Match Report,
2020-03-12,21:00,Libertadores,Group stage,Thu,Home,D,0,0,br Internacional,0.8,0.9,48,,Pedro Geromel,4-3-3,4-1-3-2,Fernando Rapallini,Match Report,
2020-08-09,19:00,Série A,Matchweek 1,Sun,Home,W,1,0,Fluminense,1.2,0.5,53,,Pedro Geromel,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2020-08-12,21:30,Série A,Matchweek 2,Wed,Away,D,1,1,Ceará,1.6,1.3,57,,David Braz,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-08-15,19:00,Série A,Matchweek 3,Sat,Home,D,0,0,Corinthians,3.1,0.3,48,,Pedro Geromel,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2020-08-19,19:15,Série A,Matchweek 4,Wed,Away,D,1,1,Flamengo,1.7,1.1,40,,Pedro Geromel,4-3-3,4-2-3-1,Rafael Traci,Match Report,
2020-08-23,16:00,Série A,Matchweek 5,Sun,Away,D,0,0,Vasco da Gama,0.6,0.6,53,,Walter Kannemann,4-2-3-1,4-1-4-1,Savio Pereira,Match Report,
2020-09-03,19:00,Série A,Matchweek 7,Thu,Home,L,1,2,Sport Recife,2.1,1.0,72,,Pedro Geromel,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
2020-09-06,19:00,Série A,Matchweek 8,Sun,Away,D,1,1,Atl Goianiense,0.6,1.3,51,,Pedro Geromel,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2020-09-10,19:15,Série A,Matchweek 9,Thu,Away,W,2,0,Bahia,2.0,1.2,50,,David Braz,4-2-3-1,4-3-1-2,Jose Mendonca da Silva Junior,Match Report,
2020-09-13,16:00,Série A,Matchweek 10,Sun,Home,D,1,1,Fortaleza,1.8,0.1,56,,Pedro Geromel,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2020-09-16,21:30,Libertadores,Group stage,Wed,Away,L,0,2,cl Univ Católica,0.2,2.1,38,,Pedro Geromel,4-2-3-1,4-1-4-1,Darío Herrera,Match Report,
2020-09-20,16:00,Série A,Matchweek 11,Sun,Home,D,1,1,Palmeiras,1.0,0.4,64,,David Braz,4-5-1,4-3-2-1,Rodrigo D'Alonso Ferreira,Match Report,
2020-09-23,21:30,Libertadores,Group stage,Wed,Away,W,1,0,br Internacional,0.7,0.6,42,,Walter Kannemann,4-1-4-1,4-2-3-1,Patricio Loustau,Match Report,
2020-09-26,21:00,Série A,Matchweek 12,Sat,Away,L,1,3,Atlético Mineiro,1.6,2.3,47,,David Braz,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-09-29,19:15,Libertadores,Group stage,Tue,Home,W,2,0,cl Univ Católica,1.6,0.5,32,,David Braz,4-2-3-1,4-1-4-1,Facundo Tello,Match Report,
2020-10-03,17:00,Série A,Matchweek 13,Sat,Home,D,1,1,Internacional,0.9,1.2,47,,David Braz,4-1-4-1,4-1-3-2,Raphael Claus,Match Report,
2020-10-07,19:15,Série A,Matchweek 14,Wed,Home,W,2,1,Coritiba,1.0,1.0,49,,Paulo Miranda,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2020-10-11,16:00,Série A,Matchweek 15,Sun,Away,L,1,2,Santos,0.6,2.1,44,,David Braz,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2020-10-14,19:15,Série A,Matchweek 16,Wed,Home,W,3,1,Botafogo (RJ),1.8,1.9,51,,Pedro Geromel,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2020-10-17,21:00,Série A,Matchweek 17,Sat,Away,D,0,0,São Paulo,1.0,0.4,38,,Pedro Geromel,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2020-10-22,21:30,Libertadores,Group stage,Thu,Home,D,1,1,co CD América,2.3,0.4,58,,Pedro Geromel,4-2-3-1,4-3-3,Fernando Rapallini,Match Report,
2020-10-25,18:15,Série A,Matchweek 18,Sun,Away,W,2,1,Ath Paranaense,0.8,0.3,36,,David Braz,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2020-11-02,20:00,Série A,Matchweek 19,Mon,Home,W,2,1,RB Bragantino,2.1,0.5,55,,Maicon Souza,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2020-11-08,20:30,Série A,Matchweek 20,Sun,Away,W,1,0,Fluminense,1.8,0.6,42,,David Braz,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,
2020-11-14,19:00,Série A,Matchweek 21,Sat,Home,W,4,2,Ceará,2.0,1.0,61,,Victor Ferraz,4-2-3-1,4-4-2,Jose Mendonca da Silva Junior,Match Report,
2020-11-22,20:30,Série A,Matchweek 22,Sun,Away,D,0,0,Corinthians,1.3,0.3,68,,Pedro Geromel,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-11-26,21:30,Libertadores,Round of 16,Thu,Away,W,2,0,py Guaraní,1.5,1.1,57,,Pedro Geromel,4-2-3-1,4-3-3,Guillermo Guerrero,Match Report,Leg 1 of 2
2020-11-30,18:00,Série A,Matchweek 6,Mon,Home,W,2,1,Goiás,2.8,1.1,65,,Pedro Geromel,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2020-12-03,21:30,Libertadores,Round of 16,Thu,Home,W,2,0,py Guaraní,2.1,0.7,61,,Diego Churín,4-2-3-1,4-3-3,Wilmar Roldán,Match Report,Leg 2 of 2; Grêmio won
2020-12-06,16:00,Série A,Matchweek 24,Sun,Home,W,4,0,Vasco da Gama,3.2,0.2,59,,Pedro Geromel,4-2-3-1,3-4-3,Raphael Claus,Match Report,
2020-12-09,19:15,Libertadores,Quarter-finals,Wed,Home,D,1,1,br Santos,1.2,1.2,62,,Pedro Geromel,4-2-3-1,4-3-3,Juan Benítez,Match Report,Leg 1 of 2
2020-12-12,21:00,Série A,Matchweek 25,Sat,Away,D,0,0,Goiás,1.1,0.5,61,,Walter Kannemann,4-2-3-1,5-3-2,Edina Alves Batista,Match Report,
2020-12-16,19:15,Libertadores,Quarter-finals,Wed,Away,L,1,4,br Santos,1.8,3.3,70,,Pedro Geromel,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Santos won
2020-12-19,19:00,Série A,Matchweek 26,Sat,Away,D,1,1,Sport Recife,1.4,1.0,57,,Walter Kannemann,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,
2020-12-27,20:30,Série A,Matchweek 27,Sun,Home,W,2,1,Atl Goianiense,0.7,0.9,45,,Paulo Miranda,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,
2021-01-06,19:15,Série A,Matchweek 28,Wed,Home,W,2,1,Bahia,0.6,1.3,48,,Walter Kannemann,4-2-3-1,4-1-4-1,Ramon Abatti Abel,Match Report,
2021-01-09,21:00,Série A,Matchweek 29,Sat,Away,D,0,0,Fortaleza,1.0,0.9,45,,Victor Ferraz,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2021-01-15,21:30,Série A,Matchweek 30,Fri,Away,D,1,1,Palmeiras,1.3,1.7,55,,Walter Kannemann,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-01-20,19:15,Série A,Matchweek 31,Wed,Home,D,1,1,Atlético Mineiro,0.3,1.1,57,,Walter Kannemann,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2021-01-24,16:00,Série A,Matchweek 32,Sun,Away,L,1,2,Internacional,1.0,2.8,54,,Pedro Geromel,4-1-4-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2021-01-28,20:00,Série A,Matchweek 23,Thu,Home,L,2,4,Flamengo,0.7,2.5,51,,Walter Kannemann,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-01-31,16:00,Série A,Matchweek 33,Sun,Away,D,1,1,Coritiba,3.3,1.3,53,,Paulo Miranda,4-2-3-1,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-02-03,16:00,Série A,Matchweek 34,Wed,Home,D,3,3,Santos,1.7,2.2,62,,Walter Kannemann,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,
2021-02-08,20:00,Série A,Matchweek 35,Mon,Away,W,5,2,Botafogo (RJ),2.6,2.0,53,,Maicon Souza,4-2-3-1,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,
2021-02-14,20:30,Série A,Matchweek 36,Sun,Home,L,1,2,São Paulo,0.5,0.5,51,,Maicon Souza,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,
2021-02-21,18:15,Série A,Matchweek 37,Sun,Home,W,1,0,Ath Paranaense,0.5,0.7,49,,Walter Kannemann,4-3-3,4-2-2-2,Ricardo Marques Ribeiro,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,1,RB Bragantino,1.1,1.9,45,,Bruno Cortez,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
