Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Luiz Fernando,br BRA,"FW,MF",24.0,2.7,8,2.99,5,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Guedes,br BRA,"DF,MF",21.0,2.3,7,2.97,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Elias Manoel,br BRA,FW,19.0,1.6,6,3.72,4,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Chú,br BRA,"FW,DF",20.0,1.2,4,3.21,3,0,1,0,0,0,2,1.61,1,0,1,0,0,0,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maicon Souza,br BRA,MF,35.0,1.0,4,4.09,4,0,0,0,0,0,1,1.02,1,0,0,0,0,0,Matches
Diego Churín,ar ARG,FW,31.0,1.3,4,2.95,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Éverton,br BRA,FW,32.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
César Pinares,cl CHI,FW,29.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gui Azevedo,br BRA,FW,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,973,25.61,733,72,65,38,48,17,77,2.03,56,2,9,5,5,0,
Opponent Total,,,26.8,38.0,740,19.47,524,63,47,35,60,11,86,2.26,66,2,4,6,7,1,
