Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Agustín Marchesín,ar ARG,GK,35.0,27.5,32,6,0,4,1,34.8,0.22,3.8,0.14,138,406,34.0,602,98,48.5,38.6,215,53.0,40.9,447,25,5.6,13,0.47,10.5,Matches
Caíque,br BRA,GK,26.0,5.4,10,1,0,1,1,8.9,0.32,-0.1,-0.03,22,76,28.9,84,21,58.3,41.2,47,57.4,43.3,82,3,3.7,3,0.55,14.7,Matches
Rafael Cabral,br BRA,GK,33.0,5.1,8,1,0,0,0,8.4,0.32,0.4,0.08,25,73,34.2,106,20,44.3,36.7,47,55.3,40.7,71,5,7.0,2,0.39,13.2,Matches
Squad Total,,,28.5,38.0,50,8,0,5,2,52.1,0.25,4.1,0.11,185,555,33.3,777,139,49.9,36.7,324,51.5,39.6,600,33,5.5,18,0.47,13.2,
Opponent Total,,,27.6,38.0,44,3,0,5,2,44.5,0.27,2.5,0.07,163,375,43.5,770,135,35.8,33.7,222,44.6,36.4,414,18,4.3,19,0.5,13.0,
