Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-03-10,21:30,Libertadores,Second qualifying stage,Wed,Home,W,6,1,pe Ayacucho,5.3,0.5,63,,Maicon Souza,4-2-3-1,4-3-3,Augusto Aragón,Match Report,Leg 1 of 2
2021-03-16,19:30,Libertadores,Second qualifying stage,Tue,Away,W,2,1,pe Ayacucho,0.6,0.8,50,,Bruno Cortez,4-4-2,4-2-3-1,Esteban Ostojich,Match Report,Leg 2 of 2; Grêmio won
2021-04-09,17:15,Libertadores,Third qualifying stage,Fri,Away,L,1,2,ec Independiente,0.4,2.3,31,,César Pinares,4-2-3-1,3-4-3,Néstor Pitana,Match Report,Leg 1 of 2
2021-04-14,19:15,Libertadores,Third qualifying stage,Wed,Home,L,1,2,ec Independiente,2.5,2.0,43,,Walter Kannemann,4-2-3-1,4-1-4-1,Patricio Loustau,Match Report,Leg 2 of 2; Independiente won
2021-04-22,19:15,Sudamericana,Group stage,Thu,Home,W,2,1,co La Equidad,,,59,,Rafinha,4-2-3-1,4-4-2,Eber Aguino,Match Report,
2021-04-29,21:30,Sudamericana,Group stage,Thu,Away,W,2,1,ar Lanús,,,58,,Pedro Geromel,4-2-3-1,4-1-4-1,Piero Maza,Match Report,
2021-05-06,19:15,Sudamericana,Group stage,Thu,Home,W,8,0,ve Aragua,,,70,,Pedro Geromel,4-2-3-1,4-3-3,Guillermo Guerrero,Match Report,
2021-05-13,19:15,Sudamericana,Group stage,Thu,Home,W,3,1,ar Lanús,,,62,,Pedro Geromel,4-2-3-1,4-3-3,Daniel Fedorczuk,Match Report,
2021-05-20,20:30,Sudamericana,Group stage,Thu,Away,W,6,2,ve Aragua,,,67,,Paulo Miranda,4-2-3-1,4-4-2,Mario Díaz de Vivar,Match Report,
2021-05-27,19:30,Sudamericana,Group stage,Thu,Away,D,0,0,co La Equidad,,,52,,Victor Bobsin,4-2-3-1,4-5-1,Marlon Vera,Match Report,
2021-05-30,16:00,Série A,Matchweek 1,Sun,Away,L,2,3,Ceará,1.1,1.3,64,,Pedro Geromel,4-3-3,4-2-3-1,Savio Pereira,Match Report,
2021-06-13,16:00,Série A,Matchweek 3,Sun,Home,L,0,1,Ath Paranaense,0.6,1.1,64,,Pedro Geromel,4-2-3-1,5-4-1,Ricardo Marques Ribeiro,Match Report,
2021-06-17,19:00,Série A,Matchweek 4,Thu,Away,L,0,1,Sport Recife,0.6,1.1,66,,Pedro Geromel,4-2-3-1,5-4-1,Denis Ribeiro Serafim,Match Report,
2021-06-24,21:30,Série A,Matchweek 6,Thu,Home,D,2,2,Santos,2.2,0.9,47,,Pedro Geromel,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-06-27,20:00,Série A,Matchweek 7,Sun,Home,D,0,0,Fortaleza,1.5,2.4,57,,Pedro Geromel,4-3-3,3-4-1-2,Marcelo de Lima Henrique,Match Report,
2021-06-30,21:30,Série A,Matchweek 8,Wed,Away,L,0,2,Juventude,0.6,0.9,70,,Pedro Geromel,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-07-04,20:30,Série A,Matchweek 9,Sun,Home,L,0,1,Atl Goianiense,1.6,1.0,62,,Pedro Geromel,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2021-07-07,19:00,Série A,Matchweek 10,Wed,Away,L,0,2,Palmeiras,0.8,2.1,53,,Pedro Geromel,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-07-10,16:30,Série A,Matchweek 11,Sat,Home,D,0,0,Internacional,0.7,1.2,50,,Pedro Geromel,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2021-07-13,17:15,Sudamericana,Round of 16,Tue,Away,W,1,0,ec LDU de Quito,,,24,,Walter Kannemann,4-4-2,4-2-3-1,Cristián Garay,Match Report,Leg 1 of 2
2021-07-17,21:00,Série A,Matchweek 12,Sat,Away,W,1,0,Fluminense,1.2,0.8,44,,Pedro Geromel,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-07-20,19:15,Sudamericana,Round of 16,Tue,Home,L,1,2,ec LDU de Quito,,,44,,Pedro Geromel,4-4-2,4-2-3-1,José Argote,Match Report,Leg 2 of 2; LDU de Quito won
2021-07-24,17:00,Série A,Matchweek 13,Sat,Home,D,1,1,América (MG),1.3,1.2,52,,Diego Souza,3-5-2,3-4-1-2,Alisson Sidnei Furtado,Match Report,
2021-07-31,21:00,Série A,Matchweek 14,Sat,Away,L,0,1,RB Bragantino,0.2,0.6,48,,Pedro Geromel,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2021-08-09,20:00,Série A,Matchweek 15,Mon,Home,W,2,1,Chapecoense,2.1,1.1,54,,Pedro Geromel,4-2-3-1,4-4-2,Marcelo de Lima Henrique,Match Report,
2021-08-14,21:00,Série A,Matchweek 16,Sat,Away,L,1,2,São Paulo,0.4,1.9,36,,Pedro Geromel,4-2-3-1,3-4-1-2,Braulio da Silva Machado,Match Report,
2021-08-18,18:00,Série A,Matchweek 5,Wed,Away,W,1,0,Cuiabá,1.2,0.6,48,,Maicon Souza,4-2-3-1,4-4-2,Leo Simão Holanda,Match Report,
2021-08-21,19:00,Série A,Matchweek 17,Sat,Home,W,2,0,Bahia,1.2,0.5,53,,Rafinha,4-2-3-1,4-1-4-1,Caio Max Augusto Vieira,Match Report,
2021-08-28,21:00,Série A,Matchweek 18,Sat,Home,L,0,1,Corinthians,0.9,0.8,45,,Rafinha,4-2-3-1,4-5-1,Ricardo Marques Ribeiro,Match Report,
2021-09-12,11:00,Série A,Matchweek 20,Sun,Home,W,2,0,Ceará,1.0,0.3,42,,Rafinha,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-09-19,20:30,Série A,Matchweek 21,Sun,Away,W,1,0,Flamengo,1.4,0.7,38,,Rafinha,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2021-09-26,18:15,Série A,Matchweek 22,Sun,Away,L,2,4,Ath Paranaense,0.8,1.6,46,,Rafinha,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,
2021-10-03,20:30,Série A,Matchweek 23,Sun,Home,L,1,2,Sport Recife,1.5,0.9,65,,Rafinha,4-2-3-1,4-1-4-1,Felipe Fernandes de Lima,Match Report,
2021-10-06,21:30,Série A,Matchweek 24,Wed,Home,D,2,2,Cuiabá,1.5,0.5,62,4488.0,Walter Kannemann,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,
2021-10-10,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Santos,0.7,1.3,41,4165.0,Walter Kannemann,3-4-3,3-4-1-2,Bruno Arleu de Araujo,Match Report,
2021-10-13,20:30,Série A,Matchweek 26,Wed,Away,L,0,1,Fortaleza,0.7,2.5,52,3499.0,Walter Kannemann,3-4-1-2,3-4-1-2,Vinicius Gonçalves Dias Araujo,Match Report,
2021-10-17,18:15,Série A,Matchweek 27,Sun,Home,W,3,2,Juventude,2.1,0.6,54,14776.0,Walter Kannemann,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2021-10-25,20:00,Série A,Matchweek 28,Mon,Away,L,0,2,Atl Goianiense,1.5,1.3,53,3852.0,Walter Kannemann,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-10-31,16:00,Série A,Matchweek 29,Sun,Home,L,1,3,Palmeiras,0.8,1.5,50,13799.0,Pedro Geromel,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-11-03,21:00,Série A,Matchweek 19,Wed,Away,L,1,2,Atlético Mineiro,1.7,1.6,47,55624.0,Pedro Geromel,4-3-3,4-4-2,Luiz Flávio de Oliveira,Match Report,
2021-11-06,19:00,Série A,Matchweek 30,Sat,Away,L,0,1,Internacional,0.8,1.2,60,23015.0,Pedro Geromel,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2021-11-09,21:30,Série A,Matchweek 31,Tue,Home,W,1,0,Fluminense,2.4,0.7,47,,Pedro Geromel,4-2-3-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,
2021-11-13,18:30,Série A,Matchweek 32,Sat,Away,L,1,3,América (MG),2.2,2.0,59,3157.0,Pedro Geromel,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2021-11-16,18:00,Série A,Matchweek 33,Tue,Home,W,3,0,RB Bragantino,2.7,0.6,52,,Pedro Geromel,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-11-20,19:00,Série A,Matchweek 34,Sat,Away,W,3,1,Chapecoense,1.5,1.1,61,2830.0,Pedro Geromel,4-2-3-1,4-5-1,Rodolpho Toski Marques,Match Report,
2021-11-23,21:00,Série A,Matchweek 2,Tue,Home,D,2,2,Flamengo,2.0,1.5,51,,Pedro Geromel,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-11-26,19:00,Série A,Matchweek 36,Fri,Away,L,1,3,Bahia,1.4,1.8,65,29576.0,Pedro Geromel,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-12-02,20:00,Série A,Matchweek 35,Thu,Home,W,3,0,São Paulo,2.8,0.1,45,8517.0,Pedro Geromel,4-2-3-1,4-5-1,Savio Pereira,Match Report,
2021-12-05,16:00,Série A,Matchweek 37,Sun,Away,D,1,1,Corinthians,0.7,0.9,30,44187.0,Pedro Geromel,4-2-3-1,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,4,3,Atlético Mineiro,2.1,1.0,38,33577.0,Rafinha,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
