Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Victor Bobsin,br BRA,MF,21.0,8.8,0,6,0,0.0,0.68,0.0,0.0,,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Matheus Henrique,br BRA,MF,23.0,7.0,1,10,2,20.0,1.42,0.28,0.1,0.5,26.0,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
Jhonata Robert,br BRA,"FW,MF",21.0,7.0,2,22,7,31.8,3.13,1.0,0.09,0.29,24.5,2,0,0,1.1,1.1,0.05,0.9,0.9,Matches
Leo Augusto Pereira,br BRA,"FW,MF",20.0,6.4,0,13,2,15.4,2.02,0.31,0.0,0.0,20.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Darlan Mendes,br BRA,MF,22.0,4.7,0,10,2,20.0,2.14,0.43,0.0,0.0,24.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Paulo Miranda,br BRA,DF,32.0,4.0,0,1,0,0.0,0.25,0.0,0.0,,11.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Fernando Henrique,br BRA,MF,19.0,3.1,0,2,0,0.0,0.65,0.0,0.0,,31.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ricardinho,br BRA,"FW,MF",19.0,4.8,1,13,4,30.8,2.68,0.83,0.08,0.25,17.6,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
Mateus Sarará,br BRA,MF,18.0,3.1,0,5,0,0.0,1.59,0.0,0.0,,22.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Luiz Fernando,br BRA,"FW,MF",24.0,2.7,0,3,1,33.3,1.12,0.37,0.0,0.0,19.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Guilherme Guedes,br BRA,"DF,MF",21.0,2.3,1,2,1,50.0,0.85,0.43,0.5,1.0,14.0,0,0,0,0.2,0.2,0.09,0.8,0.8,Matches
Elias Manoel,br BRA,FW,19.0,1.6,0,6,2,33.3,3.72,1.24,0.0,0.0,12.1,0,0,0,1.5,1.5,0.24,-1.5,-1.5,Matches
Léo Chú,br BRA,"FW,DF",20.0,1.2,0,4,1,25.0,3.21,0.8,0.0,0.0,17.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maicon Souza,br BRA,MF,35.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Churín,ar ARG,FW,31.0,1.3,0,3,0,0.0,2.23,0.0,0.0,,10.1,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Éverton,br BRA,FW,32.0,0.5,0,1,0,0.0,1.84,0.0,0.0,,16.4,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
César Pinares,cl CHI,FW,29.0,0.2,1,0,0,,0.0,0.0,,,,0,1,1,0.8,0.0,,0.2,0.0,Matches
Gui Azevedo,br BRA,FW,19.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,38.0,43,549,169,30.8,14.45,4.45,0.07,0.24,20.6,26,3,7,50.5,45.1,0.08,-7.5,-5.1,
Opponent Total,,,26.8,38.0,50,413,154,37.3,10.87,4.05,0.11,0.3,20.6,37,4,5,43.2,39.2,0.1,6.8,6.8,
