Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Paulo Victor Vidotti,br BRA,GK,32.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Everton Soares,br BRA,"FW,MF",22.0,30,23,2283.0,25.4,11.0,5.0,16.0,10.0,1.0,1.0,3.0,0.0,8.6,7.8,3.8,11.5,150.0,90.0,242.0,0.43,0.2,0.63,0.39,0.59,0.34,0.15,0.49,0.31,0.46,Matches
Diego Tardelli,br BRA,FW,33.0,29,23,1944.0,21.6,4.0,1.0,5.0,4.0,0.0,1.0,2.0,1.0,5.4,4.6,2.6,7.2,66.0,107.0,152.0,0.19,0.05,0.23,0.19,0.23,0.25,0.12,0.37,0.21,0.33,Matches
Alisson,br BRA,FW,25.0,22,22,1728.0,19.2,4.0,6.0,10.0,4.0,0.0,0.0,5.0,0.0,2.6,2.6,4.0,6.5,96.0,93.0,165.0,0.21,0.31,0.52,0.21,0.52,0.13,0.21,0.34,0.13,0.34,Matches
Bruno Cortez,br BRA,DF,31.0,21,21,1811.0,20.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,2.0,2.1,63.0,74.0,136.0,0.05,0.1,0.15,0.05,0.15,0.01,0.1,0.11,0.01,0.11,Matches
Matheus Henrique,br BRA,MF,21.0,20,20,1764.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.6,0.6,0.8,1.4,49.0,142.0,27.0,0.0,0.05,0.05,0.0,0.05,0.03,0.04,0.07,0.03,0.07,Matches
Pedro Geromel,br BRA,DF,33.0,20,20,1761.0,19.6,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.2,1.2,0.2,1.4,4.0,47.0,6.0,0.15,0.0,0.15,0.15,0.15,0.06,0.01,0.07,0.06,0.07,Matches
Michel,br BRA,"MF,DF",28.0,22,20,1704.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.8,1.6,8.0,97.0,5.0,0.0,0.05,0.05,0.0,0.05,0.04,0.04,0.09,0.04,0.09,Matches
David Braz,br BRA,DF,31.0,18,17,1569.0,17.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,1.2,2.1,7.0,53.0,4.0,0.11,0.11,0.23,0.11,0.23,0.05,0.07,0.12,0.05,0.12,Matches
Walter Kannemann,ar ARG,DF,27.0,17,17,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,5.0,45.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,Matches
Léo Moura,br BRA,DF,40.0,19,17,1478.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.5,37.0,71.0,109.0,0.0,0.06,0.06,0.0,0.06,0.0,0.09,0.09,0.0,0.09,Matches
Juninho Capixaba,br BRA,DF,21.0,17,16,1467.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.7,0.9,57.0,80.0,172.0,0.0,0.06,0.06,0.0,0.06,0.02,0.04,0.06,0.02,0.06,Matches
Luciano,br BRA,"FW,MF",25.0,19,16,1232.0,13.7,5.0,3.0,8.0,3.0,2.0,2.0,3.0,0.0,3.7,2.2,1.3,3.5,19.0,48.0,64.0,0.37,0.22,0.58,0.22,0.44,0.27,0.09,0.37,0.16,0.25,Matches
Luan Vieira,br BRA,MF,25.0,20,15,1312.0,14.6,4.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.9,6.9,56.0,97.0,78.0,0.27,0.41,0.69,0.27,0.69,0.21,0.27,0.48,0.21,0.48,Matches
Rafael Galhardo,br BRA,"DF,FW",27.0,16,15,1173.0,13.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.3,0.5,2.0,2.5,13.0,48.0,69.0,0.15,0.23,0.38,0.08,0.31,0.1,0.15,0.25,0.04,0.19,Matches
Maicon Souza,br BRA,MF,33.0,15,15,1163.0,12.9,3.0,3.0,6.0,1.0,2.0,2.0,6.0,0.0,2.5,0.9,2.2,3.1,15.0,169.0,36.0,0.23,0.23,0.46,0.08,0.31,0.19,0.17,0.36,0.07,0.24,Matches
Pepê,br BRA,"FW,MF",21.0,32,14,1696.0,18.8,8.0,3.0,11.0,7.0,1.0,1.0,2.0,0.0,8.2,7.4,2.6,10.0,60.0,43.0,164.0,0.42,0.16,0.58,0.37,0.53,0.44,0.14,0.58,0.4,0.53,Matches
Thaciano,br BRA,"MF,FW",23.0,22,13,1323.0,14.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,3.8,3.8,1.2,4.9,27.0,69.0,37.0,0.14,0.07,0.2,0.14,0.2,0.26,0.08,0.34,0.26,0.34,Matches
Rômulo,br BRA,MF,28.0,14,11,975.0,10.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.3,1.9,5.0,50.0,12.0,0.18,0.0,0.18,0.18,0.18,0.15,0.03,0.18,0.15,0.18,Matches
Paulo Miranda,br BRA,DF,30.0,12,10,946.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,1.0,31.0,4.0,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.06,0.05,0.06,Matches
André,br BRA,FW,28.0,17,10,894.0,9.9,2.0,2.0,4.0,2.0,0.0,1.0,4.0,0.0,5.3,4.5,1.4,5.9,7.0,19.0,57.0,0.2,0.2,0.4,0.2,0.4,0.53,0.14,0.67,0.46,0.6,Matches
Jean Pyerre,br BRA,MF,20.0,10,10,809.0,9.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,2.9,13.0,116.0,38.0,0.33,0.11,0.44,0.33,0.44,0.19,0.13,0.32,0.19,0.32,Matches
Leonardo Gomes,br BRA,DF,22.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,25.0,68.0,60.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches
Júlio César,br BRA,GK,32.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigues,br BRA,DF,21.0,8,7,602.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,12.0,1.0,0.0,0.15,0.15,0.0,0.15,0.01,0.01,0.02,0.01,0.02,Matches
Darlan Mendes,br BRA,MF,20.0,13,6,601.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.8,2.0,9.0,33.0,9.0,0.0,0.15,0.15,0.0,0.15,0.04,0.26,0.3,0.04,0.3,Matches
Felipe Vizeu,br BRA,FW,21.0,11,4,388.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.5,2.7,7.0,4.0,20.0,0.23,0.0,0.23,0.23,0.23,0.27,0.34,0.62,0.27,0.62,Matches
