Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Paulo Victor Vidotti,br BRA,GK,31.0,21,19,1755,19.5,18,0.92,62,44,71.0,9,5,5,9,47.4,0,0,0,0,,Matches
Marcelo Grohe,br BRA,GK,31.0,18,18,1575,17.5,9,0.51,39,30,76.9,8,7,3,11,61.1,0,0,0,0,,Matches
Bruno Grassi,br BRA,GK,30.0,1,1,90,1.0,0,0.0,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,27.5,38,38,3420,38.0,27,0.71,104,77,74.0,18,12,8,21,55.3,0,0,0,0,,
Opponent Total,,,26.9,38,38,3420,38.0,48,1.26,160,122,74.4,8,12,18,12,31.6,11,7,3,1,30.0,
