Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Matheus Henrique,br BRA,MF,22.0,27.0,1624,1803,90.1,26649,7982,839,891,94.2,589,634,92.9,148,180,82.2,1,1.4,1.5,-0.4,30,191,14,1,171,Matches
Vanderlei,br BRA,GK,35.0,27.0,407,584,69.7,12508,9686,57,57,100.0,183,186,98.4,163,336,48.5,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Pepê,br BRA,"FW,MF",22.0,26.9,774,947,81.7,10795,2311,467,532,87.8,245,285,86.0,31,56,55.4,5,5.6,4.1,-0.6,40,48,23,5,70,Matches
Diego Souza,br BRA,FW,34.0,22.1,332,476,69.7,4393,827,204,272,75.0,100,140,71.4,9,21,42.9,3,3.0,2.7,0.0,28,30,15,0,42,Matches
Alisson,br BRA,FW,26.0,21.6,824,1071,76.9,11865,3302,490,559,87.7,272,342,79.5,34,95,35.8,5,3.5,3.9,1.5,34,85,31,8,113,Matches
Bruno Cortez,br BRA,DF,32.0,19.8,671,886,75.7,10158,3924,362,410,88.3,260,345,75.4,27,76,35.5,0,0.4,1.2,-0.4,10,60,15,9,71,Matches
Lucas Silva,br BRA,MF,26.0,19.6,1151,1309,87.9,20458,4999,514,562,91.5,503,550,91.5,110,144,76.4,1,0.4,0.9,0.6,8,140,8,0,130,Matches
Rodrigues,br BRA,DF,22.0,19.2,935,1080,86.6,16656,7301,368,394,93.4,480,527,91.1,71,130,54.6,0,0.5,0.4,-0.5,5,79,3,0,66,Matches
Diogo Barbosa,br BRA,DF,27.0,17.9,857,1022,83.9,12855,4781,497,544,91.4,284,342,83.0,49,86,57.0,3,1.8,1.6,1.2,22,71,17,10,65,Matches
Luis Manuel Orejuela,co COL,DF,24.0,17.0,752,975,77.1,11777,4480,426,479,88.9,271,342,79.2,45,82,54.9,0,1.1,1.7,-1.1,13,52,29,15,78,Matches
Jean Pyerre,br BRA,MF,21.0,16.3,1058,1217,86.9,17914,5304,543,585,92.8,374,409,91.4,111,162,68.5,3,4.6,4.1,-1.6,48,141,17,2,138,Matches
Victor Ferraz,br BRA,DF,32.0,15.6,828,983,84.2,11822,4809,514,556,92.4,251,316,79.4,41,72,56.9,2,1.1,1.7,0.9,13,62,17,8,63,Matches
Walter Kannemann,ar ARG,DF,28.0,15.5,515,615,83.7,9513,4262,211,228,92.5,251,283,88.7,48,91,52.7,0,0.0,0.2,0.0,1,25,0,0,32,Matches
David Braz,br BRA,DF,32.0,16.0,766,885,86.6,14706,6049,277,300,92.3,383,421,91.0,92,135,68.1,0,0.1,0.2,-0.1,1,45,0,0,36,Matches
Darlan Mendes,br BRA,MF,21.0,14.0,839,917,91.5,14144,3452,408,425,96.0,341,365,93.4,72,99,72.7,0,1.5,1.1,-1.5,10,73,10,4,68,Matches
Paulo Miranda,br BRA,DF,31.0,11.6,457,546,83.7,9298,3558,136,148,91.9,243,274,88.7,67,110,60.9,0,0.4,0.2,-0.4,3,27,0,0,33,Matches
Pedro Geromel,br BRA,DF,34.0,11.8,528,624,84.6,9919,4024,188,200,94.0,285,317,89.9,46,92,50.0,0,0.8,0.4,-0.8,5,29,2,1,34,Matches
Isaque,br BRA,"MF,FW",22.0,11.9,327,394,83.0,4652,971,188,220,85.5,100,117,85.5,18,21,85.7,3,0.9,0.6,2.1,14,31,11,1,58,Matches
Maicon Souza,br BRA,MF,34.0,9.3,894,969,92.3,14621,3985,448,468,95.7,342,364,94.0,76,95,80.0,0,0.4,1.5,-0.4,10,92,15,3,87,Matches
Luiz Fernando,br BRA,"FW,MF",23.0,11.3,290,383,75.7,4038,918,180,206,87.4,82,118,69.5,15,23,65.2,3,2.5,2.2,0.5,15,12,21,6,34,Matches
Paulo Victor Vidotti,br BRA,GK,33.0,10.0,130,203,64.0,3646,2815,28,28,100.0,52,52,100.0,45,117,38.5,1,0.4,0.0,0.6,1,1,0,0,0,Matches
Thaciano,br BRA,MF,24.0,10.1,258,319,80.9,4082,1088,133,152,87.5,96,113,85.0,20,33,60.6,0,0.6,0.9,-0.6,8,18,4,1,25,Matches
Ferreira,br BRA,FW,22.0,8.7,287,354,81.1,4159,592,173,195,88.7,87,101,86.1,18,30,60.0,0,0.7,0.6,-0.7,7,15,5,3,20,Matches
Éverton,br BRA,"FW,MF",31.0,7.8,203,267,76.0,3570,902,85,103,82.5,96,120,80.0,15,29,51.7,1,1.6,1.8,-0.6,15,11,12,6,19,Matches
Diego Churín,ar ARG,FW,30.0,7.5,118,178,66.3,1754,405,72,99,72.7,31,49,63.3,10,12,83.3,1,1.4,0.7,-0.4,4,13,1,0,15,Matches
Robinho,br BRA,"MF,FW",32.0,5.4,283,364,77.7,4992,1747,138,157,87.9,103,124,83.1,37,59,62.7,2,1.5,1.8,0.5,11,45,12,4,48,Matches
Vanderson,br BRA,DF,18.0,4.1,183,238,76.9,2666,1214,112,125,89.6,61,73,83.6,7,21,33.3,0,1.1,0.7,-1.1,9,9,4,3,16,Matches
