Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Marcelo Grohe,br BRA,GK,29.0,28,2475.0,88.0,72.4,27.5,28,88.0,27.0,0,,0,1.5,28.0,29.0,-1.0,-0.04,0.15,Matches
Douglas dos Santos,br BRA,MF,33.0,29,2334.0,80.0,68.2,25.9,28,83.0,13.0,1,7.0,2,1.59,32.0,29.0,3.0,0.12,0.61,Matches
Pedro Geromel,br BRA,DF,30.0,26,2309.0,89.0,67.5,25.7,26,89.0,25.0,0,,1,1.46,27.0,27.0,0.0,0.0,0.24,Matches
Marcelo Oliveira,br BRA,"DF,MF",28.0,26,2286.0,88.0,66.8,25.4,26,88.0,25.0,0,,2,1.31,23.0,29.0,-6.0,-0.24,-0.47,Matches
Edílson Mendes,br BRA,DF,29.0,26,2282.0,88.0,66.7,25.4,26,88.0,23.0,0,,1,1.54,32.0,31.0,1.0,0.04,0.36,Matches
Luan Vieira,br BRA,"FW,MF",22.0,25,2185.0,87.0,63.9,24.3,25,87.0,20.0,0,,2,1.44,27.0,30.0,-3.0,-0.12,-0.12,Matches
Walace,br BRA,MF,20.0,24,2075.0,86.0,60.7,23.1,24,86.0,20.0,0,,2,1.5,25.0,28.0,-3.0,-0.13,-0.13,Matches
Jailson Siqueira,br BRA,"DF,MF",20.0,29,2092.0,72.0,61.2,23.2,22,88.0,16.0,7,23.0,3,1.38,24.0,26.0,-2.0,-0.09,-0.02,Matches
Maicon Souza,br BRA,MF,30.0,21,1739.0,83.0,50.8,19.3,20,86.0,15.0,1,14.0,0,1.52,23.0,16.0,7.0,0.36,0.9,Matches
Everton Soares,br BRA,"FW,MF",19.0,27,1745.0,65.0,51.0,19.4,19,78.0,8.0,8,32.0,0,1.7,29.0,22.0,7.0,0.36,0.9,Matches
Wallace Reis,br BRA,DF,28.0,18,1464.0,81.0,42.8,16.3,17,86.0,16.0,1,1.0,6,1.56,18.0,19.0,-1.0,-0.06,0.03,Matches
Giuliano de Paula,br BRA,"FW,MF",25.0,15,1305.0,87.0,38.2,14.5,15,87.0,11.0,0,,0,1.8,24.0,17.0,7.0,0.48,0.91,Matches
Pedro Rocha Neves,br BRA,"FW,MF",21.0,22,1255.0,57.0,36.7,13.9,15,73.0,3.0,7,23.0,4,1.45,10.0,15.0,-5.0,-0.36,-0.44,Matches
Ramiro Benetti,br BRA,"DF,MF",22.0,22,1246.0,57.0,36.4,13.8,15,75.0,8.0,7,17.0,8,1.27,8.0,13.0,-5.0,-0.36,-0.44,Matches
Miller Bolaños,ec ECU,"FW,MF",25.0,18,1244.0,69.0,36.4,13.8,15,79.0,6.0,3,20.0,0,1.44,11.0,8.0,3.0,0.22,0.47,Matches
Walter Kannemann,ar ARG,DF,24.0,13,1066.0,82.0,31.2,11.8,11,90.0,11.0,2,38.0,4,0.77,4.0,12.0,-8.0,-0.68,-0.87,Matches
Fred,br BRA,DF,30.0,11,880.0,80.0,25.7,9.8,11,80.0,9.0,0,,11,1.82,14.0,12.0,2.0,0.2,0.38,Matches
Wallace Oliveira,br BRA,DF,21.0,9,765.0,85.0,22.4,8.5,9,85.0,8.0,0,,15,0.67,5.0,12.0,-7.0,-0.82,-0.96,Matches
Rafael Thyere,br BRA,DF,22.0,9,708.0,79.0,20.7,7.9,8,88.0,7.0,1,5.0,23,1.56,7.0,11.0,-4.0,-0.51,-0.54,Matches
Negueba,br BRA,"FW,MF",23.0,11,641.0,58.0,18.7,7.1,8,70.0,1.0,3,28.0,3,0.91,5.0,7.0,-2.0,-0.28,-0.25,Matches
Henrique Almeida,br BRA,FW,24.0,17,615.0,36.0,18.0,6.8,8,58.0,0.0,9,17.0,7,0.94,5.0,12.0,-7.0,-1.02,-1.15,Matches
Bruno Grassi,br BRA,GK,28.0,8,675.0,84.0,19.7,7.5,7,90.0,7.0,1,45.0,17,1.38,9.0,9.0,0.0,0.0,0.1,Matches
Iago Sampaio Silva,br BRA,DF,20.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,25,1.57,7.0,7.0,0.0,0.0,0.1,Matches
Kaio Mendes,br BRA,MF,20.0,10,495.0,50.0,14.5,5.5,6,80.0,3.0,4,5.0,25,1.2,6.0,8.0,-2.0,-0.36,-0.33,Matches
Marcelo Hermes,br BRA,"DF,MF",20.0,9,611.0,68.0,17.9,6.8,5,91.0,5.0,4,39.0,5,1.89,13.0,9.0,4.0,0.59,0.81,Matches
Bobô,br BRA,FW,31.0,9,308.0,34.0,9.0,3.4,4,62.0,0.0,5,12.0,6,1.67,5.0,2.0,3.0,0.88,1.05,Matches
