Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Gabriel Chapecó,br BRA,GK,20.0,24,24,2122,23.6,29,1.23,93,64,69.9,9,6,9,7,29.2,2,1,1,0,50.0,Matches
Brenno,br BRA,GK,21.0,14,13,1208,13.4,21,1.56,62,41,71.0,3,1,9,3,23.1,3,3,0,0,0.0,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1,1,90,1.0,1,1.0,4,3,75.0,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.9,38,38,3420,38.0,51,1.34,159,108,70.4,12,7,19,10,26.3,5,4,1,0,20.0,
Opponent Total,,,26.8,38,38,3420,38.0,44,1.16,175,129,76.6,19,7,12,13,34.2,7,3,3,1,50.0,
