Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Cassiano,br BRA,"FW,MF",29.0,10,563.0,56.0,16.5,6.3,6,82.0,4.0,4,19.0,0,0.6,2.0,10.0,-8.0,-1.28,-0.46,4.5,12.0,-7.5,-1.2,-0.47,Matches
Ronaldo Alves,br BRA,DF,29.0,6,513.0,86.0,15.0,5.7,5,90.0,5.0,1,62.0,21,0.5,2.0,10.0,-8.0,-1.4,-0.6,3.6,8.6,-5.0,-0.87,-0.07,Matches
Madson,br BRA,"MF,FW",32.0,6,356.0,59.0,10.4,4.0,4,71.0,2.0,2,36.0,5,0.5,1.0,8.0,-7.0,-1.77,-0.98,3.3,8.3,-5.0,-1.26,-0.5,Matches
Patrick Fabiano,tl TLS,FW,31.0,5,350.0,70.0,10.2,3.9,4,85.0,2.0,1,11.0,4,0.6,1.0,8.0,-7.0,-1.8,-1.01,3.2,7.4,-4.2,-1.07,-0.29,Matches
Bruno Alves,br BRA,"FW,MF",26.0,12,439.0,37.0,12.8,4.9,3,74.0,1.0,9,24.0,6,1.17,4.0,11.0,-7.0,-1.44,-0.62,5.8,8.5,-2.7,-0.54,0.3,Matches
Bruno Ramires,br BRA,MF,24.0,3,191.0,64.0,5.6,2.1,3,64.0,1.0,0,,0,0.67,1.0,5.0,-4.0,-1.88,-1.05,1.0,3.5,-2.5,-1.18,-0.39,Matches
Pablo Armero,co COL,DF,32.0,3,204.0,68.0,6.0,2.3,2,91.0,2.0,1,23.0,1,1.0,1.0,1.0,0.0,0.0,0.95,1.9,3.6,-1.7,-0.75,0.06,Matches
Victor Paraíba,br BRA,"MF,FW",20.0,9,276.0,31.0,8.1,3.1,1,89.0,0.0,8,23.0,6,0.67,2.0,7.0,-5.0,-1.63,-0.8,3.1,5.9,-2.8,-0.92,-0.12,Matches
Safira,br BRA,"FW,MF",23.0,7,153.0,22.0,4.5,1.7,1,38.0,0.0,6,19.0,7,1.0,2.0,4.0,-2.0,-1.18,-0.29,1.3,3.9,-2.6,-1.52,-0.74,Matches
Lucas Dias,br BRA,DF,23.0,2,100.0,50.0,2.9,1.1,1,91.0,1.0,1,9.0,21,0.0,0.0,3.0,-3.0,-2.7,-1.86,1.1,1.7,-0.6,-0.53,0.29,Matches
Leandro Rosa Souza,br BRA,DF,32.0,2,98.0,49.0,2.9,1.1,1,91.0,1.0,1,7.0,7,0.5,0.0,2.0,-2.0,-1.84,-0.97,0.4,2.9,-2.5,-2.29,-1.53,Matches
Robinho,br BRA,"FW,MF",24.0,3,72.0,24.0,2.1,0.8,1,46.0,0.0,2,13.0,4,0.33,0.0,3.0,-3.0,-3.75,-2.92,0.8,1.6,-0.8,-0.99,-0.18,Matches
Cristian Maidana,ar ARG,MF,32.0,1,24.0,24.0,0.7,0.3,1,24.0,0.0,0,,1,1.0,0.0,1.0,-1.0,-3.75,-2.88,0.0,0.2,-0.2,-0.62,0.19,Matches
Jarro Pedroso,br BRA,FW,25.0,5,119.0,24.0,3.5,1.3,0,,0.0,5,23.0,9,0.6,2.0,2.0,0.0,0.0,0.93,2.5,1.9,0.7,0.5,1.36,Matches
Rodolfo Gamarra,py PAR,"MF,FW",30.0,2,54.0,27.0,1.6,0.6,0,,0.0,2,26.0,2,0.5,0.0,1.0,-1.0,-1.67,-0.78,0.3,0.5,-0.2,-0.41,0.4,Matches
Gerson Júnior,br BRA,"FW,MF",19.0,2,17.0,9.0,0.5,0.2,0,,0.0,2,8.0,9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.2,-0.1,-0.47,0.34,Matches
Matheus Prado,br BRA,"FW,MF",18.0,2,16.0,8.0,0.5,0.2,0,,0.0,2,7.0,5,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.1,0.2,1.38,2.2,Matches
Julián Benítez,py PAR,"FW,MF",31.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Jhon Cley,br BRA,MF,24.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,,Matches
Andrés Escobar,co COL,"FW,MF",27.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Fabrício,br BRA,GK,33.0,0,,,,,0,,0.0,0,,21,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,3420.0,90.0,100.0,38.0,418,83.0,,113,25.0,255,0.84,24.0,58.0,-34.0,-0.89,,34.9,65.6,-30.8,-0.81,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,83.0,,113,21.0,323,1.95,58.0,24.0,34.0,0.89,,65.6,34.9,30.8,0.81,,
