Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Warley,br BRA,"FW,MF",19.0,13,7,680.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,18.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Matheus Sávio,br BRA,"FW,MF",21.0,8,7,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.6,2.1,7.0,30.0,44.0,0.14,0.0,0.14,0.14,0.14,0.21,0.08,0.29,0.21,0.29,Matches
Rafinha,br BRA,DF,31.0,10,6,626.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.8,2.4,14.0,24.0,17.0,0.14,0.14,0.29,0.14,0.29,0.08,0.26,0.34,0.08,0.34,Matches
Cassiano,br BRA,"FW,MF",29.0,10,6,563.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,12.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,Matches
Ronaldo Alves,br BRA,DF,29.0,6,5,513.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Madson,br BRA,"MF,FW",32.0,6,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,4.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.25,0.08,0.25,Matches
Patrick Fabiano,tl TLS,FW,31.0,5,4,350.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.5,1.6,2.0,2.0,21.0,0.0,0.26,0.26,0.0,0.26,0.29,0.12,0.41,0.29,0.41,Matches
Bruno Alves,br BRA,"FW,MF",26.0,12,3,439.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.3,1.5,13.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.04,0.26,0.3,0.04,0.3,Matches
Bruno Ramires,br BRA,MF,24.0,3,3,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Pablo Armero,co COL,DF,32.0,3,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Victor Paraíba,br BRA,"MF,FW",20.0,9,1,276.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,10.0,4.0,27.0,0.0,0.33,0.33,0.0,0.33,0.29,0.03,0.32,0.29,0.32,Matches
Safira,br BRA,"FW,MF",23.0,7,1,153.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,11.0,0.0,0.59,0.59,0.0,0.59,0.0,0.13,0.13,0.0,0.13,Matches
Lucas Dias,br BRA,DF,23.0,2,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Leandro Rosa Souza,br BRA,DF,32.0,2,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,Matches
Robinho,br BRA,"FW,MF",24.0,3,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.22,0.18,0.22,Matches
Cristian Maidana,ar ARG,MF,32.0,1,1,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Jarro Pedroso,br BRA,FW,25.0,5,0,119.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,0.0,11.0,0.76,0.0,0.76,0.76,0.76,0.21,0.0,0.21,0.21,0.21,Matches
Rodolfo Gamarra,py PAR,"MF,FW",30.0,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.2,0.13,0.2,Matches
Gerson Júnior,br BRA,"FW,MF",19.0,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Matheus Prado,br BRA,"FW,MF",18.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Julián Benítez,py PAR,"FW,MF",31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jhon Cley,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrés Escobar,co COL,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabrício,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,418,3420.0,38.0,24.0,15.0,39.0,20.0,4.0,5.0,95.0,4.0,34.9,30.9,25.2,56.1,528.0,1104.0,1094.0,0.63,0.39,1.03,0.53,0.92,0.92,0.66,1.58,0.81,1.48,
Opponent Total,,,27.2,38,418,3420.0,38.0,55.0,42.0,97.0,53.0,2.0,5.0,69.0,6.0,65.6,61.8,51.0,112.8,831.0,2049.0,2028.0,1.45,1.11,2.55,1.39,2.5,1.73,1.34,3.07,1.63,2.97,
