Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Juan Quintero,co COL,DF,23.0,36.8,24,0.65,24,0,0,0,0,0,3,0.08,3,0,0,0,0,0,Matches
Felipe Alves Raymundo,br BRA,GK,30.0,31.4,5,0.16,4,1,0,0,0,0,2,0.06,2,0,0,0,0,0,Matches
Juninho,br BRA,MF,32.0,30.2,96,3.18,54,31,2,5,3,1,10,0.33,4,5,1,0,0,0,Matches
Felipe,br BRA,MF,24.0,29.6,58,1.96,52,1,4,0,1,0,4,0.14,3,0,1,0,0,0,Matches
Romarinho,br BRA,"MF,FW",24.0,25.3,102,4.02,64,0,20,5,12,1,14,0.55,9,0,1,2,2,0,Matches
Wellington Paulista,br BRA,FW,34.0,27.0,32,1.18,22,0,1,4,5,0,6,0.22,2,0,0,3,1,0,Matches
Carlinhos,br BRA,DF,32.0,27.0,54,2.0,39,7,4,2,2,0,7,0.26,6,1,0,0,0,0,Matches
Gabriel Dias,br BRA,"DF,MF",24.0,24.6,35,1.42,27,1,1,4,2,0,6,0.24,3,0,0,1,2,0,Matches
Osvaldo,br BRA,"FW,MF",31.0,19.1,59,3.1,45,1,5,5,3,0,9,0.47,7,0,1,1,0,0,Matches
Edinho,br BRA,"FW,MF",24.0,19.4,60,3.1,38,4,3,3,12,0,5,0.26,3,0,0,0,2,0,Matches
Guilherme Tinga,br BRA,DF,25.0,20.3,47,2.32,40,4,2,0,0,1,6,0.3,6,0,0,0,0,0,Matches
André Luis,br BRA,"FW,MF",21.0,15.4,33,2.15,19,0,3,3,7,1,4,0.26,2,0,0,0,2,0,Matches
Bruno Melo,br BRA,DF,26.0,13.1,16,1.22,13,3,0,0,0,0,3,0.23,3,0,0,0,0,0,Matches
Roger Carvalho,br BRA,DF,32.0,10.9,5,0.46,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulão,br BRA,DF,32.0,11.2,5,0.45,4,0,0,1,0,0,1,0.09,0,0,0,1,0,0,Matches
Jackson de Souza,br BRA,DF,28.0,10.1,5,0.5,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Kieza,br BRA,FW,32.0,13.0,27,2.07,19,0,4,3,1,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Araruna,br BRA,MF,22.0,6.9,10,1.44,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcelo Boeck,br BRA,GK,34.0,6.6,1,0.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcinho,br BRA,"MF,FW",23.0,5.2,15,2.88,11,0,1,0,3,0,2,0.38,2,0,0,0,0,0,Matches
Felipe Pires,br BRA,"FW,MF",23.0,6.0,23,3.83,18,1,1,0,3,0,3,0.5,3,0,0,0,0,0,Matches
Júnior Santos,br BRA,FW,24.0,3.8,10,2.65,5,0,3,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Marlon,br BRA,"MF,FW",28.0,6.4,10,1.57,7,1,1,1,0,0,1,0.16,1,0,0,0,0,0,Matches
Nathan Otávio Ribeiro,br BRA,DF,28.0,3.4,2,0.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mariano Vázquez,ar ARG,"MF,FW",26.0,3.2,2,0.62,2,0,0,0,0,0,1,0.31,1,0,0,0,0,0,Matches
Paulo Roberto,br BRA,MF,31.0,2.8,3,1.06,3,0,0,0,0,0,1,0.35,1,0,0,0,0,0,Matches
Nenê Bonilha,br BRA,"MF,FW",26.0,2.9,11,3.78,8,2,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Dodô,br BRA,"MF,FW",24.0,1.8,7,3.99,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus de Vargas,br BRA,MF,22.0,1.0,5,4.95,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Alessandro,br BRA,"FW,MF",22.0,1.5,3,1.99,2,0,0,0,1,0,1,0.66,0,0,0,0,1,0,Matches
Derley,br BRA,"MF,DF",32.0,0.7,1,1.41,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Adalberto,br BRA,DF,31.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.1,38.0,766,20.16,553,58,55,37,58,5,89,2.34,61,6,4,8,10,0,
Opponent Total,,,27.3,38.0,945,24.87,669,104,53,46,53,20,85,2.24,55,10,4,8,7,1,
