Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Juninho Capixaba,br BRA,DF,24.0,32.3,1774,1387,377,55,1,7,157,270,51,28,20,0,1254,10,39,Matches
Titi,br BRA,DF,33.0,31.1,1130,1060,68,53,0,6,2,15,0,0,0,0,908,2,9,Matches
Marcelo,br BRA,DF,26.0,29.0,963,904,55,50,1,2,4,2,0,0,0,0,770,4,13,Matches
Moises,br BRA,"FW,MF",25.0,25.0,584,543,39,4,4,7,27,18,11,9,2,0,421,2,22,Matches
Emanuel Brítez,ar ARG,DF,29.0,20.0,682,548,132,16,1,5,6,116,0,0,0,0,476,2,10,Matches
Fernando Miguel,br BRA,GK,36.0,20.0,488,270,215,54,0,0,0,0,0,0,0,0,318,3,1,Matches
José Welison,br BRA,MF,26.0,19.1,886,853,30,19,0,20,22,9,2,1,0,0,728,3,19,Matches
Romarinho,br BRA,"FW,MF",27.0,14.6,464,444,19,1,2,3,40,5,12,4,6,0,359,1,14,Matches
Robson,br BRA,"FW,MF",30.0,16.1,347,324,22,3,2,3,20,3,0,0,0,0,221,1,13,Matches
Thiago Galhardo,br BRA,"FW,MF",32.0,15.0,352,323,23,0,3,1,10,3,1,0,0,0,216,6,14,Matches
Lucas Sasha,br BRA,MF,31.0,14.1,507,501,6,5,1,1,8,1,0,0,0,0,405,0,10,Matches
Guilherme Tinga,br BRA,DF,28.0,13.1,708,572,133,14,1,7,28,118,1,0,1,0,455,3,17,Matches
Lucas Crispim,br BRA,"DF,MF",27.0,13.0,612,481,130,29,0,6,79,58,43,19,20,0,456,1,10,Matches
Yago Pikachu,br BRA,"DF,MF",29.0,13.4,510,436,70,17,0,7,48,33,20,11,8,1,378,4,16,Matches
Marcelo Boeck,br BRA,GK,37.0,13.0,301,149,150,32,0,1,0,0,0,0,0,0,205,2,0,Matches
Lucas Lima,br BRA,"MF,FW",31.0,13.0,650,557,90,36,3,4,81,10,36,18,16,0,480,3,16,Matches
Silvio Romero,ar ARG,FW,33.0,12.9,221,192,26,1,2,0,5,4,0,0,0,0,161,3,11,Matches
Ronald,br BRA,"MF,FW",24.0,11.7,408,394,11,4,0,1,10,5,2,1,0,0,332,3,14,Matches
Hércules,br BRA,"MF,FW",21.0,15.2,581,577,3,2,1,11,17,1,0,0,0,0,464,1,13,Matches
Brayan Ceballos,co COL,DF,20.0,11.9,472,430,41,5,0,0,3,36,0,0,0,0,351,1,6,Matches
Caio Alexandre,br BRA,MF,22.0,11.0,579,547,28,24,2,6,5,2,2,0,0,0,489,4,8,Matches
Felipe,br BRA,MF,27.0,9.8,535,499,34,22,2,7,3,12,0,0,0,0,455,2,9,Matches
Pedro Rocha Neves,br BRA,"FW,MF",27.0,7.7,164,157,6,1,4,0,12,2,3,2,1,0,114,1,5,Matches
Jussa,br BRA,"MF,DF",25.0,7.0,261,244,15,12,1,1,2,3,0,0,0,0,202,2,8,Matches
Anthony Landazuri,ec ECU,DF,24.0,5.8,288,233,53,6,0,2,5,47,0,0,0,0,223,2,4,Matches
Max Walef,br BRA,GK,28.0,5.0,98,72,26,7,0,0,0,0,0,0,0,0,75,0,0,Matches
Matheus de Vargas,br BRA,MF,25.0,4.6,136,134,2,0,0,1,5,1,0,0,0,0,94,0,4,Matches
Rómulo Otero,ve VEN,"MF,FW",29.0,2.6,122,88,33,13,0,1,30,2,18,10,8,0,80,1,2,Matches
Habraão,br BRA,DF,20.0,2.4,85,72,13,3,0,1,0,7,0,0,0,0,63,0,0,Matches
Vitor Ricardo,br BRA,DF,21.0,1.3,61,57,4,0,0,0,6,4,0,0,0,0,46,0,0,Matches
Valentín Depietri,ar ARG,"FW,MF",21.0,2.6,105,104,1,0,0,2,13,1,0,0,0,0,73,0,7,Matches
Renato Kayser,br BRA,FW,25.0,1.8,29,25,3,0,0,1,1,0,0,0,0,0,19,1,2,Matches
Fabrício Baiano,br BRA,"FW,MF",29.0,0.6,29,26,3,0,0,0,8,3,0,0,0,0,15,0,3,Matches
Igor Torres,br BRA,"FW,MF",21.0,0.1,8,7,1,0,0,0,1,0,0,0,0,0,5,0,0,Matches
Squad Total,,,28.5,38.0,15140,13210,1862,488,31,114,658,791,202,103,82,1,11311,68,319,
Opponent Total,,,26.8,38.0,18570,16450,2069,600,25,146,730,853,205,69,96,0,14692,51,300,
