Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Juninho Capixaba,br BRA,DF,24.0,32.3,77,38,38,26,13,37,75,49.3,38,30,4,26,66,143,80,0,Matches
Titi,br BRA,DF,33.0,31.1,32,21,24,8,0,20,31,64.5,11,15,14,1,43,75,84,0,Matches
Marcelo,br BRA,DF,26.0,29.0,34,20,22,11,1,21,39,53.8,18,36,27,9,52,86,150,0,Matches
Moises,br BRA,"FW,MF",25.0,25.0,16,12,4,5,7,10,40,25.0,30,15,2,13,10,26,19,0,Matches
Emanuel Brítez,ar ARG,DF,29.0,20.0,48,32,28,18,2,31,45,68.9,14,23,10,13,30,78,77,0,Matches
Fernando Miguel,br BRA,GK,36.0,20.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2,Matches
José Welison,br BRA,MF,26.0,19.1,37,22,12,20,5,13,27,48.1,14,24,6,18,38,75,29,0,Matches
Romarinho,br BRA,"FW,MF",27.0,14.6,13,11,3,7,3,7,21,33.3,14,5,0,5,4,17,7,0,Matches
Robson,br BRA,"FW,MF",30.0,16.1,14,12,5,6,3,4,20,20.0,16,15,4,11,6,20,19,0,Matches
Thiago Galhardo,br BRA,"FW,MF",32.0,15.0,13,7,2,6,5,1,16,6.3,15,8,0,8,6,19,18,0,Matches
Lucas Sasha,br BRA,MF,31.0,14.1,66,46,30,33,3,24,47,51.1,23,22,5,17,20,86,35,1,Matches
Guilherme Tinga,br BRA,DF,28.0,13.1,32,17,22,9,1,21,28,75.0,7,10,7,3,19,51,49,0,Matches
Lucas Crispim,br BRA,"DF,MF",27.0,13.0,18,13,9,5,4,14,21,66.7,7,12,0,12,15,33,18,0,Matches
Yago Pikachu,br BRA,"DF,MF",29.0,13.4,11,9,10,0,1,5,17,29.4,12,11,3,8,5,16,8,0,Matches
Marcelo Boeck,br BRA,GK,37.0,13.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,Matches
Lucas Lima,br BRA,"MF,FW",31.0,13.0,21,10,8,11,2,9,24,37.5,15,11,0,11,4,25,3,0,Matches
Silvio Romero,ar ARG,FW,33.0,12.9,2,2,1,0,1,0,6,0.0,6,4,0,4,2,4,11,0,Matches
Ronald,br BRA,"MF,FW",24.0,11.7,26,17,13,11,2,13,27,48.1,14,7,0,7,8,34,4,0,Matches
Hércules,br BRA,"MF,FW",21.0,15.2,38,16,19,17,2,13,36,36.1,23,23,3,20,10,48,9,0,Matches
Brayan Ceballos,co COL,DF,20.0,11.9,18,9,10,7,1,8,16,50.0,8,11,6,5,14,32,55,1,Matches
Caio Alexandre,br BRA,MF,22.0,11.0,39,22,19,17,3,21,41,51.2,20,14,4,10,11,50,14,0,Matches
Felipe,br BRA,MF,27.0,9.8,13,7,5,8,0,7,16,43.8,9,9,1,8,13,26,17,0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",27.0,7.7,11,5,4,5,2,7,13,53.8,6,5,0,5,4,15,5,0,Matches
Jussa,br BRA,"MF,DF",25.0,7.0,2,1,1,1,0,1,10,10.0,9,10,0,10,8,10,10,0,Matches
Anthony Landazuri,ec ECU,DF,24.0,5.8,6,4,4,1,1,3,6,50.0,3,6,1,5,8,14,9,0,Matches
Max Walef,br BRA,GK,28.0,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches
Matheus de Vargas,br BRA,MF,25.0,4.6,6,2,1,5,0,3,12,25.0,9,4,1,3,3,9,3,0,Matches
Rómulo Otero,ve VEN,"MF,FW",29.0,2.6,2,1,1,1,0,1,2,50.0,1,3,0,3,0,2,0,0,Matches
Habraão,br BRA,DF,20.0,2.4,5,2,4,1,0,4,5,80.0,1,9,8,1,1,6,20,0,Matches
Vitor Ricardo,br BRA,DF,21.0,1.3,2,2,2,0,0,1,3,33.3,2,1,0,1,0,2,0,0,Matches
Valentín Depietri,ar ARG,"FW,MF",21.0,2.6,4,2,1,2,1,1,2,50.0,1,6,0,6,2,6,1,0,Matches
Renato Kayser,br BRA,FW,25.0,1.8,2,0,2,0,0,1,4,25.0,3,2,0,2,0,2,1,0,Matches
Fabrício Baiano,br BRA,"FW,MF",29.0,0.6,5,2,2,3,0,1,2,50.0,1,0,0,0,1,6,4,0,Matches
Igor Torres,br BRA,"FW,MF",21.0,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,28.5,38.0,614,364,307,244,63,303,653,46.4,350,351,106,245,404,1018,772,5,
Opponent Total,,,26.8,38.0,612,364,280,257,75,284,661,43.0,377,421,134,287,387,999,718,7,
