Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
João Ricardo Riedi,br BRA,GK,34.0,31.9,39,3,0,9,2,37.8,0.26,0.8,0.03,123,353,34.8,494,143,39.1,35.1,252,63.5,44.5,440,32,7.3,8,0.25,9.0,Matches
Fernando Miguel,br BRA,GK,37.0,5.1,5,0,0,1,0,6.3,0.22,1.3,0.25,18,54,33.3,77,20,42.9,36.5,38,55.3,39.4,73,2,2.7,1,0.19,10.7,Matches
Maurício Kozlinski,br BRA,GK,31.0,1.0,0,0,0,0,0,0.2,0.23,0.2,0.23,0,3,0.0,14,2,21.4,24.1,2,0.0,12.0,17,1,5.9,0,0.0,7.8,Matches
Squad Total,,,29.7,38.0,44,3,0,10,2,44.4,0.25,2.4,0.06,141,410,34.4,582,165,39.2,36.5,295,61.7,43.5,530,35,6.6,9,0.24,10.7,
Opponent Total,,,27.1,38.0,45,5,1,2,1,52.8,0.26,8.8,0.23,151,394,38.3,836,180,34.7,33.8,322,32.3,31.9,603,34,5.6,32,0.84,13.7,
