Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Felipe Alves Raymundo,br BRA,GK,31.0,37.0,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,16,0,Matches
David,br BRA,"FW,MF",24.0,29.6,28,21,8,14,6,6,30,20.0,24,11,3,8,15,43,14,0,Matches
Felipe,br BRA,MF,25.0,29.9,56,33,26,28,2,26,49,53.1,23,25,6,19,61,117,23,0,Matches
Juninho,br BRA,MF,33.0,30.4,61,37,20,29,12,21,53,39.6,32,23,9,14,41,102,29,1,Matches
Romarinho,br BRA,"FW,MF",25.0,28.7,19,13,12,6,1,8,33,24.2,25,15,1,14,13,32,9,0,Matches
Paulão,br BRA,DF,33.0,30.2,12,8,8,4,0,4,10,40.0,6,34,25,9,38,50,115,0,Matches
Osvaldo,br BRA,"FW,MF",32.0,21.9,31,17,16,10,5,11,31,35.5,20,18,1,17,14,45,9,0,Matches
Wellington Paulista,br BRA,FW,35.0,21.8,6,3,1,5,0,1,10,10.0,9,10,3,7,4,10,15,0,Matches
Gabriel Dias,br BRA,DF,25.0,21.8,30,19,16,12,2,13,36,36.1,23,15,9,6,20,50,61,1,Matches
Guilherme Tinga,br BRA,"DF,FW",26.0,20.4,27,20,16,8,3,11,24,45.8,13,15,5,10,21,48,71,1,Matches
Carlinhos,br BRA,DF,33.0,20.9,28,12,20,7,1,12,20,60.0,8,6,2,4,24,52,50,0,Matches
Jackson de Souza,br BRA,DF,29.0,18.8,13,10,7,6,0,7,14,50.0,7,12,7,5,20,33,93,1,Matches
Bruno Melo,br BRA,DF,27.0,18.8,22,15,12,7,3,7,18,38.9,11,11,4,7,16,38,43,0,Matches
Ronald,br BRA,"MF,FW",22.0,15.4,42,25,21,19,2,12,38,31.6,26,11,3,8,21,63,11,0,Matches
Juan Quintero,co COL,DF,24.0,11.4,5,4,3,2,0,4,9,44.4,5,7,5,2,11,16,37,0,Matches
Yuri,br BRA,"FW,MF",19.0,12.8,16,9,4,10,2,3,17,17.6,14,6,0,6,5,21,3,0,Matches
Wanderson,br BRA,DF,28.0,8.1,4,1,3,0,1,2,3,66.7,1,5,5,0,10,14,31,0,Matches
Marlon,br BRA,"MF,FW",29.0,6.9,23,16,8,14,1,12,25,48.0,13,9,2,7,7,30,7,0,Matches
Roger Carvalho,br BRA,DF,33.0,4.8,1,1,0,1,0,1,1,100.0,0,2,2,0,1,2,30,0,Matches
Bergson da Silva,br BRA,FW,28.0,6.2,8,6,2,3,3,1,5,20.0,4,8,2,6,1,9,4,0,Matches
Luiz Henrique,br BRA,MF,20.0,3.4,2,1,0,2,0,1,4,25.0,3,6,0,6,0,2,0,0,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,4.1,9,3,4,2,3,4,13,30.8,9,3,0,3,1,10,0,0,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,3.4,2,1,1,1,0,1,3,33.3,2,1,0,1,1,3,1,0,Matches
Igor Torres,br BRA,FW,19.0,2.4,11,9,3,6,2,1,5,20.0,4,1,0,1,5,16,2,0,Matches
Derley,br BRA,"MF,FW",33.0,2.1,4,2,3,1,0,2,7,28.6,5,3,1,2,4,8,1,0,Matches
Éderson,br BRA,"FW,MF",30.0,1.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
Max Walef,br BRA,GK,26.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Edson Caríus,br BRA,FW,31.0,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,1.4,3,2,2,0,1,1,9,11.1,8,0,0,0,2,5,2,0,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,0.5,1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0,Matches
Pablo,br BRA,MF,23.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.9,38.0,467,292,220,197,50,174,470,37.0,296,258,95,163,358,825,679,4,
Opponent Total,,,26.4,38.0,477,286,217,200,60,217,635,34.2,418,299,95,204,409,886,682,6,
