Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Felipe Alves Raymundo,br BRA,GK,31.0,37.0,4,0.11,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
David,br BRA,"FW,MF",24.0,29.6,71,2.4,46,0,13,2,7,3,7,0.24,6,0,1,0,0,0,Matches
Felipe,br BRA,MF,25.0,29.9,68,2.27,59,2,1,2,4,0,5,0.17,5,0,0,0,0,0,Matches
Juninho,br BRA,MF,33.0,30.4,95,3.12,47,41,4,1,2,0,5,0.16,3,2,0,0,0,0,Matches
Romarinho,br BRA,"FW,MF",25.0,28.7,82,2.86,53,0,11,7,10,1,3,0.1,0,0,0,2,1,0,Matches
Paulão,br BRA,DF,33.0,30.2,20,0.66,17,1,0,1,0,1,1,0.03,0,0,0,1,0,0,Matches
Osvaldo,br BRA,"FW,MF",32.0,21.9,54,2.46,39,2,8,2,3,0,8,0.36,5,0,0,1,2,0,Matches
Wellington Paulista,br BRA,FW,35.0,21.8,29,1.33,21,0,1,3,4,0,4,0.18,4,0,0,0,0,0,Matches
Gabriel Dias,br BRA,DF,25.0,21.8,30,1.38,24,2,1,2,1,0,4,0.18,2,1,1,0,0,0,Matches
Guilherme Tinga,br BRA,"DF,FW",26.0,20.4,45,2.2,31,9,1,3,0,1,7,0.34,5,0,1,1,0,0,Matches
Carlinhos,br BRA,DF,33.0,20.9,37,1.77,31,5,0,0,1,0,2,0.1,1,0,0,0,1,0,Matches
Jackson de Souza,br BRA,DF,29.0,18.8,11,0.58,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Melo,br BRA,DF,27.0,18.8,24,1.27,20,3,0,1,0,0,3,0.16,3,0,0,0,0,0,Matches
Ronald,br BRA,"MF,FW",22.0,15.4,30,1.95,22,3,4,0,1,0,1,0.06,1,0,0,0,0,0,Matches
Juan Quintero,co COL,DF,24.0,11.4,6,0.53,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yuri,br BRA,"FW,MF",19.0,12.8,47,3.66,29,2,6,2,8,0,4,0.31,2,0,0,1,1,0,Matches
Wanderson,br BRA,DF,28.0,8.1,4,0.49,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marlon,br BRA,"MF,FW",29.0,6.9,7,1.01,4,0,0,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Roger Carvalho,br BRA,DF,33.0,4.8,1,0.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bergson da Silva,br BRA,FW,28.0,6.2,10,1.62,6,0,1,0,2,1,0,0.0,0,0,0,0,0,0,Matches
Luiz Henrique,br BRA,MF,20.0,3.4,12,3.53,9,1,0,1,1,0,2,0.59,2,0,0,0,0,0,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,4.1,10,2.44,5,0,1,1,3,0,1,0.24,0,0,0,0,1,0,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,3.4,17,5.0,10,2,3,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Igor Torres,br BRA,FW,19.0,2.4,5,2.1,3,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Derley,br BRA,"MF,FW",33.0,2.1,2,0.97,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Éderson,br BRA,"FW,MF",30.0,1.2,5,4.13,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Max Walef,br BRA,GK,26.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edson Caríus,br BRA,FW,31.0,0.7,1,1.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,1.4,3,2.18,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,0.5,3,5.74,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo,br BRA,MF,23.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.9,38.0,734,19.32,513,74,56,31,51,9,57,1.5,39,3,3,6,6,0,
Opponent Total,,,26.4,38.0,773,20.34,561,64,35,43,60,10,77,2.03,49,5,6,8,9,0,
