Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Juan Quintero,co COL,DF,23.0,37,37,3308.0,36.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,37.0,141.0,4.0,0.03,0.0,0.03,0.03,0.03,0.01,0.0,0.01,0.01,0.01,Matches
Felipe Alves Raymundo,br BRA,GK,30.0,32,32,2825.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho,br BRA,MF,32.0,32,30,2714.0,30.2,3.0,6.0,9.0,1.0,2.0,2.0,5.0,0.0,3.2,1.7,5.4,7.1,21.0,181.0,39.0,0.1,0.2,0.3,0.03,0.23,0.11,0.18,0.29,0.05,0.23,Matches
Felipe,br BRA,MF,24.0,30,30,2662.0,29.6,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.7,0.7,1.1,1.8,41.0,182.0,33.0,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.06,0.02,0.06,Matches
Romarinho,br BRA,"MF,FW",24.0,32,29,2281.0,25.3,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,3.2,3.2,4.7,8.0,110.0,92.0,157.0,0.12,0.2,0.32,0.12,0.32,0.13,0.19,0.31,0.13,0.31,Matches
Wellington Paulista,br BRA,FW,34.0,31,28,2433.0,27.0,13.0,3.0,16.0,8.0,5.0,5.0,7.0,0.0,12.8,8.9,3.2,12.1,9.0,27.0,80.0,0.48,0.11,0.59,0.3,0.41,0.47,0.12,0.59,0.33,0.45,Matches
Carlinhos,br BRA,DF,32.0,27,27,2428.0,27.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,1.4,1.4,2.2,3.6,50.0,82.0,109.0,0.04,0.07,0.11,0.04,0.11,0.05,0.08,0.13,0.05,0.13,Matches
Gabriel Dias,br BRA,"DF,MF",24.0,28,25,2211.0,24.6,2.0,2.0,4.0,2.0,0.0,0.0,11.0,1.0,1.0,1.0,2.0,3.0,19.0,45.0,88.0,0.08,0.08,0.16,0.08,0.16,0.04,0.08,0.12,0.04,0.12,Matches
Osvaldo,br BRA,"FW,MF",31.0,32,22,1715.0,19.1,7.0,5.0,12.0,7.0,0.0,0.0,3.0,1.0,5.6,5.6,3.5,9.1,84.0,49.0,131.0,0.37,0.26,0.63,0.37,0.63,0.3,0.18,0.48,0.3,0.48,Matches
