Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Juninho Capixaba,br BRA,DF,24.0,32.3,2220,109,573,1030,659,45,2220,86,40,46.5,35,40.7,1096,7110,4029,97,69,12,52,33,1127,175,Matches
Titi,br BRA,DF,33.0,31.1,1363,168,646,702,33,12,1363,12,6,50.0,5,41.7,815,5218,3160,30,13,1,17,4,807,6,Matches
Marcelo,br BRA,DF,26.0,29.0,1284,232,696,550,53,29,1284,14,9,64.3,5,35.7,622,3745,1953,4,7,0,15,6,648,7,Matches
Moises,br BRA,"FW,MF",25.0,25.0,882,23,85,325,493,109,882,127,65,51.2,53,41.7,564,4731,2458,89,58,40,61,37,618,183,Matches
Emanuel Brítez,ar ARG,DF,29.0,20.0,907,106,375,429,111,16,907,13,5,38.5,6,46.2,357,1648,835,4,6,0,9,5,373,16,Matches
Fernando Miguel,br BRA,GK,36.0,20.0,521,449,520,1,0,0,521,0,0,,0,,237,1786,1332,0,0,0,0,0,131,0,Matches
José Welison,br BRA,MF,26.0,19.1,1089,38,222,681,199,11,1089,31,20,64.5,11,35.5,587,2750,1201,15,16,1,11,19,649,35,Matches
Romarinho,br BRA,"FW,MF",27.0,14.6,643,6,48,280,328,44,643,72,41,56.9,23,31.9,424,2775,1380,48,25,20,32,24,480,124,Matches
Robson,br BRA,"FW,MF",30.0,16.1,569,21,55,242,280,58,568,45,17,37.8,23,51.1,313,1634,699,24,16,9,54,18,401,113,Matches
Thiago Galhardo,br BRA,"FW,MF",32.0,15.0,536,20,65,237,241,54,535,43,24,55.8,15,34.9,276,1665,758,22,14,8,39,17,356,71,Matches
Lucas Sasha,br BRA,MF,31.0,14.1,697,40,164,434,106,12,697,9,5,55.6,2,22.2,328,1648,776,8,11,2,18,8,362,21,Matches
Guilherme Tinga,br BRA,DF,28.0,13.1,870,76,281,435,161,14,870,21,10,47.6,10,47.6,385,2164,1146,15,17,1,8,5,422,26,Matches
Lucas Crispim,br BRA,"DF,MF",27.0,13.0,709,20,126,354,235,5,709,8,3,37.5,5,62.5,361,1912,802,14,11,0,9,6,422,52,Matches
Yago Pikachu,br BRA,"DF,MF",29.0,13.4,629,16,102,281,252,38,627,17,9,52.9,8,47.1,348,1691,833,17,21,4,18,13,416,95,Matches
Marcelo Boeck,br BRA,GK,37.0,13.0,337,306,336,1,0,0,337,0,0,,0,,135,946,700,0,0,0,0,0,68,0,Matches
Lucas Lima,br BRA,"MF,FW",31.0,13.0,752,6,76,366,315,30,752,18,10,55.6,7,38.9,420,2438,1038,31,17,6,26,12,526,97,Matches
Silvio Romero,ar ARG,FW,33.0,12.9,333,15,34,125,177,54,332,12,5,41.7,7,58.3,186,842,389,14,15,7,30,22,240,59,Matches
Ronald,br BRA,"MF,FW",24.0,11.7,527,7,83,323,133,13,527,39,20,51.3,14,35.9,322,2378,1206,26,21,3,23,21,332,25,Matches
Hércules,br BRA,"MF,FW",21.0,15.2,741,20,144,426,184,17,741,29,20,69.0,6,20.7,427,2391,1091,18,21,2,25,16,463,40,Matches
Brayan Ceballos,co COL,DF,20.0,11.9,609,63,249,307,60,17,609,9,5,55.6,4,44.4,281,1413,757,9,5,0,10,6,322,13,Matches
Caio Alexandre,br BRA,MF,22.0,11.0,707,24,162,476,75,9,707,8,3,37.5,3,37.5,437,2787,1825,28,12,2,16,5,461,16,Matches
