Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,2346,124,639,1328,406,42,2346,46,30,65.2,16,34.8,1161,6964,4192,80,50,6,28,3,1303,67,Matches
Marcelo,br BRA,DF,25.0,34.0,1744,293,938,754,67,33,1744,9,6,66.7,3,33.3,921,4574,2426,10,7,1,7,2,1002,6,Matches
Titi,br BRA,DF,32.0,33.3,1932,169,848,1024,74,19,1932,8,7,87.5,1,12.5,1164,6528,4045,32,18,0,24,3,1200,10,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,1420,49,206,655,572,92,1417,36,18,50.0,18,50.0,817,3728,1869,40,43,16,44,28,930,211,Matches
Éderson,br BRA,MF,21.0,29.1,1508,73,341,895,310,23,1508,95,62,65.3,33,34.7,918,5419,2342,34,53,4,60,30,951,65,Matches
Robson,br BRA,FW,29.0,24.0,773,20,44,313,424,100,773,28,15,53.6,13,46.4,445,2298,1009,36,25,18,81,19,567,199,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,1371,55,287,719,383,11,1370,36,25,69.4,11,30.6,735,4699,2260,48,38,1,16,8,791,87,Matches
David,br BRA,FW,25.0,21.5,771,8,51,292,452,87,771,108,64,59.3,44,40.7,496,3749,1895,68,54,27,60,25,582,196,Matches
Felipe,br BRA,MF,26.0,20.3,1284,41,213,895,198,18,1284,24,19,79.2,5,20.8,808,4483,2528,44,27,2,28,9,880,26,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,805,9,82,387,360,59,805,101,64,63.4,37,36.6,490,2845,1262,38,33,10,59,36,556,92,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,951,34,248,617,109,5,951,23,18,78.3,5,21.7,501,2678,1348,15,21,0,27,12,573,25,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,624,466,615,9,0,0,624,1,1,100.0,0,0.0,366,2083,1415,0,0,0,1,0,317,0,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,563,486,562,1,0,0,563,0,0,,0,,250,1431,1090,0,0,0,1,0,211,0,Matches
Ronald,br BRA,MF,23.0,15.4,740,22,154,471,132,9,740,40,31,77.5,9,22.5,469,3063,1469,31,27,1,34,10,474,33,Matches
Bruno Melo,br BRA,DF,28.0,12.3,661,31,171,337,157,29,660,2,2,100.0,0,0.0,300,1060,529,11,9,2,14,3,394,52,Matches
Lucas Lima,br BRA,MF,30.0,11.1,689,5,69,376,255,25,689,18,11,61.1,7,38.9,384,2122,1190,29,23,6,22,9,469,55,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,503,3,41,241,229,17,503,68,31,45.6,37,54.4,381,2445,1153,45,36,10,34,22,392,94,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,242,9,20,109,113,30,240,6,2,33.3,4,66.7,126,562,179,7,2,3,17,10,169,55,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,163,2,7,83,75,22,163,6,4,66.7,2,33.3,86,342,100,3,4,1,17,7,125,32,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,257,29,125,125,8,4,257,0,0,,0,,148,638,337,2,1,0,2,2,153,0,Matches
Valentín Depietri,ar ARG,FW,20.0,3.5,131,1,8,58,71,8,131,21,15,71.4,6,28.6,94,600,299,11,10,3,15,6,101,27,Matches
Osvaldo,br BRA,"DF,FW",33.0,3.3,179,5,24,63,94,12,179,13,10,76.9,3,23.1,116,898,410,19,13,6,8,2,118,30,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,3.0,179,4,22,92,69,5,179,1,1,100.0,0,0.0,99,462,215,4,3,0,5,1,113,21,Matches
Carlinhos,br BRA,DF,34.0,2.0,80,2,12,39,30,3,80,2,1,50.0,1,50.0,50,240,141,5,2,0,1,0,51,11,Matches
Daniel Guedes,br BRA,DF,26.0,1.9,136,6,49,72,15,0,136,2,0,0.0,2,100.0,66,283,143,5,2,0,5,1,76,4,Matches
Igor Torres,br BRA,FW,20.0,3.3,130,2,12,43,76,16,130,8,6,75.0,2,25.0,75,393,155,5,6,2,14,5,101,39,Matches
Edinho,br BRA,"DF,MF",26.0,2.2,117,1,14,51,53,6,117,6,2,33.3,4,66.7,78,480,184,5,4,2,8,4,89,28,Matches
Juan Quintero,co COL,DF,25.0,0.6,52,3,16,33,3,1,52,0,0,,0,,20,108,90,1,0,0,0,0,29,0,Matches
Squad Total,,,27.8,38.0,20351,1952,5818,10082,4735,676,20344,708,445,62.9,263,37.1,11564,65175,34275,628,511,121,632,257,12717,1465,
Opponent Total,,,26.7,38.0,20440,2158,6485,9563,4639,570,20431,628,386,61.5,242,38.5,12123,63423,32295,601,468,120,638,277,12823,1236,
