Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Felipe Alves Raymundo,br BRA,GK,31.0,37.0,1426,1077,342,104,0,8,0,0,0,0,0,0,1057,7,2,Matches
David,br BRA,"FW,MF",24.0,29.6,602,572,28,2,1,2,26,7,1,0,0,0,433,2,30,Matches
Felipe,br BRA,MF,25.0,29.9,1622,1535,82,60,0,31,11,21,1,0,0,0,1436,5,11,Matches
Juninho,br BRA,MF,33.0,30.4,1854,1612,236,116,1,42,172,6,114,54,52,2,1510,6,20,Matches
Romarinho,br BRA,"FW,MF",25.0,28.7,909,895,12,3,1,7,25,6,0,0,0,0,757,2,28,Matches
Paulão,br BRA,DF,33.0,30.2,1695,1535,155,99,0,38,1,1,0,0,0,0,1476,5,7,Matches
Osvaldo,br BRA,"FW,MF",32.0,21.9,694,670,15,7,2,3,78,6,2,2,0,0,496,9,31,Matches
Wellington Paulista,br BRA,FW,35.0,21.8,338,288,48,1,2,3,10,0,0,0,0,0,239,2,8,Matches
Gabriel Dias,br BRA,DF,25.0,21.8,859,683,174,17,0,2,41,157,0,0,0,0,664,2,12,Matches
Guilherme Tinga,br BRA,"DF,FW",26.0,20.4,1041,834,205,17,3,6,72,180,8,1,6,0,701,2,37,Matches
Carlinhos,br BRA,DF,33.0,20.9,993,820,171,23,0,6,59,138,10,3,6,0,763,2,14,Matches
Jackson de Souza,br BRA,DF,29.0,18.8,913,868,45,38,0,16,1,0,0,0,0,0,801,0,3,Matches
Bruno Melo,br BRA,DF,27.0,18.8,1070,905,162,25,0,6,21,137,0,0,0,0,908,3,9,Matches
Ronald,br BRA,"MF,FW",22.0,15.4,615,596,17,9,0,1,11,4,4,2,2,0,543,2,12,Matches
Juan Quintero,co COL,DF,24.0,11.4,602,574,28,28,0,4,0,0,0,0,0,0,562,0,2,Matches
Yuri,br BRA,"FW,MF",19.0,12.8,337,316,19,6,1,1,23,1,10,8,2,0,254,2,12,Matches
Wanderson,br BRA,DF,28.0,8.1,357,341,14,11,0,0,0,3,0,0,0,0,307,2,4,Matches
Marlon,br BRA,"MF,FW",29.0,6.9,266,259,7,0,0,0,10,7,0,0,0,0,225,0,6,Matches
Roger Carvalho,br BRA,DF,33.0,4.8,229,219,10,8,0,2,0,1,0,0,0,0,210,0,1,Matches
Bergson da Silva,br BRA,FW,28.0,6.2,110,97,12,2,0,0,4,1,0,0,0,0,69,1,3,Matches
Luiz Henrique,br BRA,MF,20.0,3.4,127,121,6,1,1,0,8,1,4,1,3,0,103,0,2,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,4.1,113,110,1,0,0,2,7,0,1,0,1,0,83,2,4,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,3.4,157,143,13,7,1,4,11,1,5,2,2,0,120,1,1,Matches
Igor Torres,br BRA,FW,19.0,2.4,50,47,3,0,0,0,3,3,0,0,0,0,28,0,3,Matches
Derley,br BRA,"MF,FW",33.0,2.1,111,107,4,3,0,0,1,1,0,0,0,0,102,0,2,Matches
Éderson,br BRA,"FW,MF",30.0,1.2,45,42,3,1,0,1,2,0,0,0,0,0,36,0,2,Matches
Max Walef,br BRA,GK,26.0,1.0,58,44,14,7,0,0,0,0,0,0,0,0,38,0,0,Matches
Edson Caríus,br BRA,FW,31.0,0.7,9,8,1,0,0,0,0,0,0,0,0,0,8,0,1,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,1.4,69,69,0,0,0,0,1,0,0,0,0,0,55,0,6,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,0.5,26,26,0,0,0,0,2,0,0,0,0,0,15,0,3,Matches
Pablo,br BRA,MF,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.9,38.0,17297,15413,1827,595,13,185,600,682,160,73,74,2,13999,57,276,
Opponent Total,,,26.4,38.0,17596,15797,1746,596,14,118,721,648,174,60,74,2,14428,53,218,
