Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Felipe Alves Raymundo,br BRA,GK,31.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,1,1.03,32.0,44.0,-12.0,-0.32,-2.32,41.8,46.8,-5.0,-0.14,-0.57,Matches
David,br BRA,"FW,MF",24.0,35,2664.0,76.0,77.9,29.6,35,76.0,5.0,0,,0,1.11,29.0,37.0,-8.0,-0.27,-0.03,33.3,38.1,-4.8,-0.16,-0.19,Matches
Felipe,br BRA,MF,25.0,33,2690.0,82.0,78.7,29.9,32,84.0,18.0,1,17.0,0,1.15,30.0,32.0,-2.0,-0.07,0.92,35.9,33.6,2.3,0.08,0.94,Matches
Juninho,br BRA,MF,33.0,32,2740.0,86.0,80.1,30.4,31,88.0,23.0,1,14.0,0,1.13,29.0,37.0,-8.0,-0.26,0.0,35.8,38.5,-2.7,-0.09,0.16,Matches
Romarinho,br BRA,"FW,MF",25.0,34,2579.0,76.0,75.4,28.7,31,79.0,11.0,3,39.0,0,1.12,22.0,27.0,-5.0,-0.17,0.36,28.8,32.5,-3.7,-0.13,-0.03,Matches
Paulão,br BRA,DF,33.0,31,2721.0,88.0,79.6,30.2,29,90.0,29.0,2,56.0,2,1.1,30.0,39.0,-9.0,-0.3,-0.17,34.5,40.2,-5.7,-0.19,-0.33,Matches
Osvaldo,br BRA,"FW,MF",32.0,36,1975.0,55.0,57.7,21.9,25,66.0,0.0,11,30.0,0,1.11,22.0,22.0,0.0,0.0,0.62,26.1,30.7,-4.6,-0.21,-0.21,Matches
Wellington Paulista,br BRA,FW,35.0,35,1959.0,56.0,57.3,21.8,22,76.0,7.0,13,22.0,2,1.06,21.0,29.0,-8.0,-0.37,-0.24,24.6,27.0,-2.4,-0.11,0.03,Matches
Gabriel Dias,br BRA,DF,25.0,31,1958.0,63.0,57.3,21.8,21,85.0,14.0,10,16.0,1,1.03,16.0,29.0,-13.0,-0.6,-0.78,22.4,29.7,-7.3,-0.34,-0.5,Matches
Guilherme Tinga,br BRA,"DF,FW",26.0,28,1840.0,66.0,53.8,20.4,20,85.0,13.0,8,18.0,4,1.18,19.0,25.0,-6.0,-0.29,-0.07,24.7,27.2,-2.5,-0.12,0.0,Matches
Carlinhos,br BRA,DF,33.0,27,1881.0,70.0,55.0,20.9,19,89.0,16.0,8,24.0,10,1.11,16.0,23.0,-7.0,-0.33,-0.16,21.3,27.1,-5.7,-0.27,-0.34,Matches
Jackson de Souza,br BRA,DF,29.0,21,1696.0,81.0,49.6,18.8,19,85.0,16.0,2,43.0,8,1.05,15.0,20.0,-5.0,-0.27,0.0,20.9,23.3,-2.3,-0.12,-0.01,Matches
Bruno Melo,br BRA,DF,27.0,24,1695.0,71.0,49.6,18.8,19,87.0,16.0,5,8.0,8,1.21,21.0,22.0,-1.0,-0.05,0.42,24.9,24.1,0.8,0.04,0.32,Matches
Ronald,br BRA,"MF,FW",22.0,28,1385.0,49.0,40.5,15.4,15,78.0,2.0,13,17.0,8,1.11,8.0,20.0,-12.0,-0.78,-0.87,13.3,21.3,-8.0,-0.52,-0.67,Matches
Juan Quintero,co COL,DF,24.0,14,1024.0,73.0,29.9,11.4,13,77.0,7.0,1,23.0,5,1.4,12.0,14.0,-2.0,-0.18,0.12,12.6,13.5,-0.9,-0.08,0.06,Matches
Yuri,br BRA,"FW,MF",19.0,28,1154.0,41.0,33.7,12.8,8,74.0,0.0,20,28.0,0,1.18,11.0,12.0,-1.0,-0.08,0.28,15.0,14.2,0.8,0.06,0.28,Matches
Wanderson,br BRA,DF,28.0,11,727.0,66.0,21.3,8.1,8,88.0,6.0,3,8.0,6,1.18,5.0,10.0,-5.0,-0.62,-0.45,10.8,9.6,1.2,0.15,0.35,Matches
Marlon,br BRA,"MF,FW",29.0,16,623.0,39.0,18.2,6.9,7,71.0,3.0,9,14.0,6,1.44,8.0,4.0,4.0,0.58,1.03,8.2,6.9,1.3,0.2,0.39,Matches
Roger Carvalho,br BRA,DF,33.0,6,435.0,73.0,12.7,4.8,6,73.0,4.0,0,,12,1.33,4.0,1.0,3.0,0.62,1.01,5.2,4.2,0.9,0.2,0.36,Matches
Bergson da Silva,br BRA,FW,28.0,14,554.0,40.0,16.2,6.2,5,80.0,2.0,9,17.0,7,0.5,6.0,8.0,-2.0,-0.32,-0.07,7.3,8.4,-1.1,-0.17,-0.06,Matches
Luiz Henrique,br BRA,MF,20.0,7,305.0,44.0,8.9,3.4,4,71.0,0.0,3,7.0,13,1.0,4.0,4.0,0.0,0.0,0.29,4.9,3.3,1.6,0.47,0.65,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,19,369.0,19.0,10.8,4.1,3,63.0,0.0,16,11.0,15,0.63,3.0,8.0,-5.0,-1.22,-1.07,7.2,6.8,0.4,0.09,0.24,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,10,302.0,30.0,8.8,3.4,3,64.0,0.0,7,16.0,3,0.4,0.0,3.0,-3.0,-0.89,-0.69,2.7,3.4,-0.7,-0.21,-0.1,Matches
Igor Torres,br BRA,FW,19.0,7,214.0,31.0,6.3,2.4,2,51.0,0.0,5,22.0,12,1.14,5.0,4.0,1.0,0.42,0.73,4.6,1.8,2.8,1.16,1.37,Matches
Derley,br BRA,"MF,FW",33.0,10,189.0,19.0,5.5,2.1,1,89.0,0.0,9,11.0,25,0.67,1.0,4.0,-3.0,-1.43,-1.23,1.1,2.7,-1.5,-0.73,-0.65,Matches
Éderson,br BRA,"FW,MF",30.0,8,110.0,14.0,3.2,1.2,1,35.0,0.0,7,11.0,28,0.63,2.0,1.0,1.0,0.82,1.12,2.2,1.9,0.3,0.28,0.41,Matches
Max Walef,br BRA,GK,26.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,25,3.0,2.0,0.0,2.0,2.0,2.32,1.4,1.0,0.4,0.43,0.57,Matches
Edson Caríus,br BRA,FW,31.0,1,60.0,60.0,1.8,0.7,1,60.0,0.0,0,,2,1.0,0.0,0.0,0.0,0.0,0.27,0.5,0.4,0.1,0.21,0.34,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,9,124.0,14.0,3.6,1.4,0,,0.0,9,14.0,3,1.33,1.0,2.0,-1.0,-0.73,-0.48,1.5,1.8,-0.3,-0.22,-0.1,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,5,48.0,10.0,1.4,0.5,0,,0.0,5,10.0,10,1.4,0.0,0.0,0.0,0.0,0.27,0.8,0.5,0.3,0.56,0.69,Matches
Pablo,br BRA,MF,23.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,2,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.12,Matches
Lucas Alisson,br BRA,MF,20.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Geilson Almeida,br BRA,MF,18.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Marcelo Boeck,br BRA,GK,35.0,0,,,,,0,,,0,,19,,,,,,,,,,,,Matches
Diguinho,br BRA,DF,18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Kennedy,br BRA,GK,20.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Madson,br BRA,"FW,MF",20.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Miguel,br BRA,MF,18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Joao Paulo,br BRA,DF,22.0,0,,,,,0,,,0,,10,,,,,,,,,,,,Matches
Samuel,br BRA,MF,16.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Willian Santos,br BRA,DF,20.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Squad Total,,,28.9,38,3420.0,90.0,100.0,38.0,418,81.0,230.0,181,19.0,265,1.08,34.0,44.0,-10.0,-0.26,,43.2,47.8,-4.6,-0.12,,
Opponent Total,,,26.4,38,3420.0,90.0,100.0,38.0,418,81.0,250.0,165,20.0,260,1.63,44.0,34.0,10.0,0.26,,47.8,43.2,4.6,0.12,,
