Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
João Ricardo Riedi,br BRA,GK,34.0,32,32,2868,31.9,39,1.22,131,92,72.5,13,5,14,8,25.0,6,3,2,1,40.0,Matches
Fernando Miguel,br BRA,GK,37.0,6,5,462,5.1,5,0.97,28,23,82.1,2,3,0,1,20.0,1,0,0,1,,Matches
Maurício Kozlinski,br BRA,GK,31.0,1,1,90,1.0,0,0.0,1,1,100.0,0,1,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,29.7,38,38,3420,38.0,44,1.16,160,116,74.4,15,9,14,10,26.3,7,3,2,2,40.0,
Opponent Total,,,27.1,38,38,3420,38.0,45,1.18,187,142,78.6,14,9,15,13,34.2,7,5,1,1,16.7,
