Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
João Ricardo Riedi,br BRA,GK,35.0,38.0,2,0,0,0,5,0,0,0,1,0,0,0,26,9,0,100.0,Matches
Hércules,br BRA,MF,23.0,25.7,6,2,0,44,11,2,33,6,34,0,0,0,107,9,21,30.0,Matches
Emanuel Brítez,ar ARG,DF,31.0,27.8,12,2,1,31,16,2,13,37,42,0,0,0,95,65,35,65.0,Matches
Juan Martín Lucero,ar ARG,FW,32.0,25.0,8,0,0,38,28,9,5,0,8,0,0,0,53,17,59,22.4,Matches
Guilherme Tinga,br BRA,DF,30.0,23.9,3,1,0,18,9,2,70,33,22,0,1,0,111,73,51,58.9,Matches
Titi,br BRA,DF,35.0,22.4,8,0,0,36,18,1,1,29,18,0,1,0,67,31,32,49.2,Matches
Breno,br BRA,"FW,MF",28.0,21.1,4,0,0,15,56,8,78,5,5,2,0,0,83,11,19,36.7,Matches
Benjamín Kuscevic,cl CHI,DF,27.0,20.6,8,1,1,17,7,1,1,20,18,0,0,0,62,54,40,57.4,Matches
Tomas Pochettino,ar ARG,"MF,FW",27.0,18.3,3,0,0,19,20,4,131,5,10,1,1,0,74,14,24,36.8,Matches
Matheus Rossetto,br BRA,MF,27.0,17.2,3,0,0,16,12,0,2,18,17,0,0,0,119,9,11,45.0,Matches
Yago Pikachu,br BRA,"FW,MF",31.0,18.1,6,0,0,11,41,4,44,14,14,0,1,0,74,4,16,20.0,Matches
Felipe Jonatan,br BRA,DF,25.0,16.8,0,0,0,13,26,1,51,23,16,0,0,0,76,18,17,51.4,Matches
Tomás Cardona,ar ARG,DF,28.0,15.9,4,0,0,23,3,1,1,29,17,0,0,0,36,40,25,61.5,Matches
Marinho,br BRA,FW,33.0,15.0,4,1,0,33,64,10,55,8,20,0,0,0,66,8,15,34.8,Matches
Moises,br BRA,"FW,MF",27.0,13.0,0,0,0,4,9,6,5,5,4,0,0,0,41,22,19,53.7,Matches
Lucas Sasha,br BRA,MF,33.0,13.6,2,0,0,36,22,0,4,26,41,0,0,0,72,8,11,42.1,Matches
Bruno Pacheco,br BRA,DF,32.0,13.2,3,0,0,13,18,0,17,14,16,0,0,0,58,33,20,62.3,Matches
Pedro Borges,br BRA,MF,26.0,13.0,8,0,0,32,22,0,1,21,31,0,1,0,64,22,17,56.4,Matches
Renato Kayser,br BRA,FW,27.0,12.4,2,1,0,33,23,6,2,2,7,0,0,0,38,27,70,27.8,Matches
Leandro Emmanuel Martínez,ar ARG,"MF,FW",29.0,11.2,4,0,0,14,18,1,34,9,14,0,0,0,62,6,9,40.0,Matches
Eros Mancuso,ar ARG,"DF,FW",24.0,10.3,5,1,1,22,8,0,14,8,17,0,0,0,46,4,2,66.7,Matches
José Welison,br BRA,MF,28.0,9.8,1,1,0,11,4,0,7,12,22,0,0,0,53,11,16,40.7,Matches
Kervin Andrade,ve VEN,MF,18.0,5.4,2,0,0,8,9,0,18,4,2,0,0,0,30,2,9,18.2,Matches
Imanol Machuca,ar ARG,"FW,MF",24.0,4.8,0,0,0,4,7,0,29,0,6,0,0,0,25,3,8,27.3,Matches
Calebe,br BRA,"MF,FW",23.0,1.4,1,0,0,3,3,1,4,0,0,0,0,0,6,0,0,,Matches
Kauan,br BRA,MF,18.0,0.6,0,0,0,0,2,0,0,1,0,0,0,0,2,2,1,66.7,Matches
Pedro Rocha Neves,br BRA,"FW,MF",29.0,0.5,0,0,0,1,2,0,3,0,2,0,0,0,3,0,1,0.0,Matches
Luis Eduardo Marques dos Santos,br BRA,"FW,DF",26.0,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,29.8,38.0,99,10,3,495,464,59,624,329,404,3,5,0,1550,502,548,47.8,
Opponent Total,,,27.3,38.0,99,5,2,488,461,69,824,275,368,3,5,2,1595,548,501,52.2,
