Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Lucas Lima,br BRA,"MF,FW",31.0,13.0,480,650,73.8,8594,2591,225,261,86.2,167,217,77.0,64,121,52.9,2,3.1,3.8,-1.1,34,57,25,8,80,Matches
Silvio Romero,ar ARG,FW,33.0,12.9,161,221,72.9,2168,506,105,127,82.7,43,59,72.9,5,8,62.5,3,3.2,1.8,-0.2,17,9,15,0,24,Matches
Ronald,br BRA,"MF,FW",24.0,11.7,332,408,81.4,5553,1631,155,174,89.1,141,163,86.5,26,35,74.3,0,0.7,0.5,-0.7,11,47,3,0,47,Matches
Hércules,br BRA,"MF,FW",21.0,15.2,464,581,79.9,7798,2609,226,254,89.0,186,227,81.9,42,73,57.5,1,1.0,1.8,0.0,14,56,11,3,70,Matches
Brayan Ceballos,co COL,DF,20.0,11.9,351,472,74.4,6133,2570,139,163,85.3,176,224,78.6,26,64,40.6,0,0.2,0.2,-0.2,2,29,0,0,34,Matches
Caio Alexandre,br BRA,MF,22.0,11.0,489,579,84.5,8960,2953,198,213,93.0,239,271,88.2,46,76,60.5,0,0.4,0.6,-0.4,9,57,5,0,69,Matches
Felipe,br BRA,MF,27.0,9.8,455,535,85.0,8625,2333,178,203,87.7,208,231,90.0,60,80,75.0,1,0.5,0.6,0.5,12,65,4,0,65,Matches
Pedro Rocha Neves,br BRA,"FW,MF",27.0,7.7,114,164,69.5,1705,642,67,87,77.0,35,49,71.4,9,15,60.0,4,2.1,1.5,1.9,17,12,12,4,21,Matches
Jussa,br BRA,"MF,DF",25.0,7.0,202,261,77.4,3343,1030,80,96,83.3,108,125,86.4,7,19,36.8,1,0.7,0.5,0.3,8,30,2,0,38,Matches
Anthony Landazuri,ec ECU,DF,24.0,5.8,223,288,77.4,3998,1351,93,108,86.1,94,118,79.7,28,45,62.2,0,0.2,0.3,-0.2,2,19,4,1,28,Matches
Max Walef,br BRA,GK,28.0,5.0,75,98,76.5,2054,1425,15,15,100.0,32,33,97.0,27,49,55.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Matheus de Vargas,br BRA,MF,25.0,4.6,94,136,69.1,1504,477,47,62,75.8,33,47,70.2,11,18,61.1,0,0.3,0.2,-0.3,4,18,2,0,18,Matches
Rómulo Otero,ve VEN,"MF,FW",29.0,2.6,80,122,65.6,1456,628,42,48,87.5,22,31,71.0,12,34,35.3,1,0.6,0.5,0.4,7,18,6,0,18,Matches
Habraão,br BRA,DF,20.0,2.4,63,85,74.1,1096,418,24,27,88.9,37,44,84.1,2,13,15.4,0,0.0,0.0,0.0,0,4,0,0,8,Matches
Vitor Ricardo,br BRA,DF,21.0,1.3,46,61,75.4,774,237,22,27,81.5,18,21,85.7,5,11,45.5,0,0.1,0.1,-0.1,2,5,2,1,5,Matches
Valentín Depietri,ar ARG,"FW,MF",21.0,2.6,73,105,69.5,1068,361,43,53,81.1,20,29,69.0,7,13,53.8,0,0.8,0.2,-0.8,5,7,5,2,13,Matches
Renato Kayser,br BRA,FW,25.0,1.8,19,29,65.5,268,34,11,13,84.6,4,6,66.7,1,1,100.0,0,0.2,0.1,-0.2,1,0,0,0,0,Matches
Fabrício Baiano,br BRA,"FW,MF",29.0,0.6,15,29,51.7,270,101,8,16,50.0,6,10,60.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Igor Torres,br BRA,"FW,MF",21.0,0.1,5,8,62.5,78,16,2,3,66.7,1,3,33.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,11311,15140,74.7,209454,81892,4800,5689,84.4,4817,5898,81.7,1407,2676,52.6,36,32.2,29.5,3.8,370,1133,240,58,1385,
Opponent Total,,,26.8,38.0,14692,18570,79.1,262966,94950,6535,7418,88.1,6210,7337,84.6,1590,2842,55.9,25,32.3,31.9,-7.3,362,1166,263,83,1450,
