Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
João Ricardo Riedi,br BRA,GK,35.0,38.0,8,0.21,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Hércules,br BRA,MF,23.0,25.7,58,2.24,51,0,4,3,0,0,9,0.35,8,0,1,0,0,0,Matches
Emanuel Brítez,ar ARG,DF,31.0,27.8,34,1.22,23,2,0,7,0,2,3,0.11,3,0,0,0,0,0,Matches
Juan Martín Lucero,ar ARG,FW,32.0,25.0,36,1.44,24,1,2,3,5,1,3,0.12,2,1,0,0,0,0,Matches
Guilherme Tinga,br BRA,DF,30.0,23.9,60,2.51,47,5,3,4,0,1,4,0.17,2,0,1,1,0,0,Matches
Titi,br BRA,DF,35.0,22.4,10,0.45,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Breno,br BRA,"FW,MF",28.0,21.1,64,3.03,33,9,4,9,9,0,7,0.33,3,0,1,1,2,0,Matches
Benjamín Kuscevic,cl CHI,DF,27.0,20.6,11,0.53,7,0,1,2,0,1,1,0.05,1,0,0,0,0,0,Matches
Tomas Pochettino,ar ARG,"MF,FW",27.0,18.3,83,4.53,48,22,3,4,5,1,10,0.55,7,2,0,1,0,0,Matches
Matheus Rossetto,br BRA,MF,27.0,17.2,22,1.28,22,0,0,0,0,0,3,0.17,3,0,0,0,0,0,Matches
Yago Pikachu,br BRA,"FW,MF",31.0,18.1,39,2.15,25,3,1,3,6,1,9,0.5,7,0,0,0,1,1,Matches
Felipe Jonatan,br BRA,DF,25.0,16.8,33,1.97,21,4,2,2,2,2,2,0.12,1,0,0,0,1,0,Matches
Tomás Cardona,ar ARG,DF,28.0,15.9,7,0.44,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Marinho,br BRA,FW,33.0,15.0,63,4.21,27,11,9,5,10,1,8,0.53,3,2,2,0,1,0,Matches
Moises,br BRA,"FW,MF",27.0,13.0,47,3.62,29,0,14,2,2,0,7,0.54,4,0,2,0,1,0,Matches
Lucas Sasha,br BRA,MF,33.0,13.6,18,1.33,15,0,0,0,2,1,0,0.0,0,0,0,0,0,0,Matches
Bruno Pacheco,br BRA,DF,32.0,13.2,20,1.52,14,2,2,0,1,1,3,0.23,1,0,2,0,0,0,Matches
Pedro Borges,br BRA,MF,26.0,13.0,15,1.16,13,0,0,1,0,1,3,0.23,3,0,0,0,0,0,Matches
Renato Kayser,br BRA,FW,27.0,12.4,30,2.43,16,2,2,5,4,1,3,0.24,1,0,1,1,0,0,Matches
Leandro Emmanuel Martínez,ar ARG,"MF,FW",29.0,11.2,41,3.65,30,6,1,3,1,0,10,0.89,9,0,0,1,0,0,Matches
Eros Mancuso,ar ARG,"DF,FW",24.0,10.3,21,2.05,17,1,1,2,0,0,2,0.2,2,0,0,0,0,0,Matches
José Welison,br BRA,MF,28.0,9.8,13,1.33,12,0,1,0,0,0,1,0.1,1,0,0,0,0,0,Matches
Kervin Andrade,ve VEN,MF,18.0,5.4,31,5.74,18,4,3,2,3,1,2,0.37,2,0,0,0,0,0,Matches
Imanol Machuca,ar ARG,"FW,MF",24.0,4.8,29,5.99,16,4,5,2,2,0,2,0.41,1,1,0,0,0,0,Matches
Calebe,br BRA,"MF,FW",23.0,1.4,8,5.71,6,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kauan,br BRA,MF,18.0,0.6,2,3.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",29.0,0.5,4,7.5,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Luis Eduardo Marques dos Santos,br BRA,"FW,DF",26.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,29.8,38.0,807,21.24,539,78,60,61,54,15,93,2.45,65,6,10,5,6,1,
Opponent Total,,,27.3,38.0,973,25.61,695,93,41,75,52,17,67,1.76,45,5,4,9,3,1,
