Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,22,2,0,4,1,21.9,0.25,0.9,0.05,86,229,37.6,473,53,40.4,34.9,112,33.9,31.9,278,9,3.2,9,0.46,11.2,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,23,5,1,0,1,22.7,0.24,0.7,0.04,130,257,50.6,356,52,49.4,36.9,161,50.3,37.1,270,4,1.5,7,0.38,9.8,Matches
Squad Total,,,27.8,38.0,45,7,1,4,2,44.6,0.25,1.6,0.04,216,486,44.4,806,105,45.4,,296,40.5,33.0,548,13,2.4,16,0.42,,
Opponent Total,,,26.7,38.0,44,4,0,6,1,46.9,0.23,3.9,0.1,192,528,36.4,858,155,42.8,37.1,310,51.9,40.4,484,21,4.3,27,0.71,12.7,
