Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,1,18,5,27.8,0.52,0.15,0.06,0.2,15.2,0,0,0,1.9,1.9,0.1,-0.9,-0.9,Matches
Marcelo,br BRA,DF,25.0,34.0,4,18,7,38.9,0.53,0.21,0.22,0.57,12.7,0,0,0,1.6,1.6,0.09,2.4,2.4,Matches
Titi,br BRA,DF,32.0,33.3,2,15,5,33.3,0.45,0.15,0.13,0.4,13.1,0,0,0,2.1,2.1,0.14,-0.1,-0.1,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,9,55,19,34.5,1.73,0.6,0.13,0.37,19.2,3,2,3,7.4,4.9,0.09,1.6,2.1,Matches
Éderson,br BRA,MF,21.0,29.1,1,64,15,23.4,2.2,0.51,0.02,0.07,28.9,8,0,0,2.7,2.7,0.04,-1.7,-1.7,Matches
Robson,br BRA,FW,29.0,24.0,10,71,25,35.2,2.95,1.04,0.14,0.4,17.2,1,0,0,8.5,8.5,0.12,1.5,1.5,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,1,38,9,23.7,1.74,0.41,0.03,0.11,29.7,12,0,1,2.4,1.6,0.04,-1.4,-0.6,Matches
David,br BRA,FW,25.0,21.5,5,47,15,31.9,2.18,0.7,0.11,0.33,18.1,0,0,0,6.4,6.4,0.14,-1.4,-1.4,Matches
Felipe,br BRA,MF,26.0,20.3,0,18,5,27.8,0.89,0.25,0.0,0.0,25.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,1,46,19,41.3,2.45,1.01,0.02,0.05,24.1,0,0,0,3.7,3.7,0.08,-2.7,-2.7,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,0,15,5,33.3,0.77,0.26,0.0,0.0,27.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ronald,br BRA,MF,23.0,15.4,0,10,4,40.0,0.65,0.26,0.0,0.0,19.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Bruno Melo,br BRA,DF,28.0,12.3,1,13,6,46.2,1.05,0.49,0.08,0.17,14.5,0,0,1,1.7,0.9,0.07,-0.7,0.1,Matches
Lucas Lima,br BRA,MF,30.0,11.1,1,13,3,23.1,1.17,0.27,0.08,0.33,18.9,1,0,0,0.8,0.8,0.06,0.2,0.2,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,0,11,5,45.5,0.92,0.42,0.0,0.0,21.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,3,23,6,26.1,2.33,0.61,0.04,0.17,18.8,0,2,2,3.4,1.9,0.08,-0.4,-0.9,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,0,16,5,31.3,2.99,0.93,0.0,0.0,15.3,0,0,0,1.5,1.5,0.1,-1.5,-1.5,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,0,3,0,0.0,0.68,0.0,0.0,,9.8,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Valentín Depietri,ar ARG,FW,20.0,3.5,1,6,2,33.3,1.73,0.58,0.17,0.5,24.2,0,0,0,0.8,0.8,0.13,0.2,0.2,Matches
Osvaldo,br BRA,"DF,FW",33.0,3.3,0,10,2,20.0,3.01,0.6,0.0,0.0,22.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,3.0,0,3,0,0.0,1.01,0.0,0.0,,25.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Carlinhos,br BRA,DF,34.0,2.0,0,2,2,100.0,1.02,1.02,0.0,0.0,17.3,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
Daniel Guedes,br BRA,DF,26.0,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Igor Torres,br BRA,FW,20.0,3.3,3,15,7,46.7,4.59,2.14,0.2,0.43,22.4,0,0,0,1.7,1.7,0.11,1.3,1.3,Matches
Edinho,br BRA,"DF,MF",26.0,2.2,0,2,1,50.0,0.9,0.45,0.0,0.0,23.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Juan Quintero,co COL,DF,25.0,0.6,0,1,0,0.0,1.7,0.0,0.0,,12.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Squad Total,,,27.8,38.0,43,533,172,32.3,14.03,4.53,0.07,0.23,21.1,25,4,7,50.6,44.9,0.09,-7.6,-5.9,
Opponent Total,,,26.7,38.0,43,449,145,32.3,11.82,3.82,0.08,0.25,20.4,24,7,9,48.2,41.3,0.09,-5.2,-5.3,
