Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,1487,2040,72.9,31090,12642,464,562,82.6,753,961,78.4,253,423,59.8,2,2.2,2.6,-0.2,36,193,35,15,235,Matches
Marcelo,br BRA,DF,25.0,34.0,1196,1402,85.3,24081,9314,329,360,91.4,704,773,91.1,144,223,64.6,0,0.1,0.3,-0.1,3,50,2,0,66,Matches
Titi,br BRA,DF,32.0,33.3,1399,1676,83.5,27298,10663,463,521,88.9,756,851,88.8,157,254,61.8,1,0.9,0.8,0.1,10,122,5,1,118,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,843,1133,74.4,14702,5146,399,463,86.2,328,400,82.0,92,182,50.5,5,5.5,5.0,-0.5,56,89,35,15,119,Matches
Éderson,br BRA,MF,21.0,29.1,888,1089,81.5,16712,4718,355,417,85.1,391,441,88.7,120,170,70.6,2,1.9,1.7,0.1,17,95,17,2,105,Matches
Robson,br BRA,FW,29.0,24.0,321,488,65.8,4526,923,188,249,75.5,97,147,66.0,16,45,35.6,1,2.8,1.4,-1.8,23,25,17,1,38,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,916,1174,78.0,17572,5777,353,402,87.8,430,504,85.3,118,228,51.8,7,3.9,3.3,3.1,48,93,19,5,108,Matches
David,br BRA,FW,25.0,21.5,391,544,71.9,5955,1224,207,265,78.1,139,196,70.9,23,33,69.7,2,3.1,2.3,-1.1,37,25,21,6,48,Matches
Felipe,br BRA,MF,26.0,20.3,986,1111,88.7,18820,5286,377,425,88.7,459,492,93.3,133,151,88.1,0,0.9,1.4,-0.9,15,132,10,1,137,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,379,529,71.6,6321,1808,182,224,81.3,142,191,74.3,37,58,63.8,0,2.3,2.1,-2.3,31,53,24,2,76,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,637,772,82.5,11469,3771,244,278,87.8,313,355,88.2,59,85,69.4,0,0.8,0.8,-0.8,13,66,7,1,80,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,421,588,71.6,11344,8059,93,95,97.9,173,174,99.4,147,306,48.0,0,0.0,0.0,0.0,0,7,0,0,1,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,381,519,73.4,11932,9599,68,70,97.1,142,142,100.0,168,302,55.6,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Ronald,br BRA,MF,23.0,15.4,491,572,85.8,8453,2074,219,240,91.3,208,231,90.0,52,69,75.4,0,0.8,1.0,-0.8,18,59,10,1,64,Matches
Bruno Melo,br BRA,DF,28.0,12.3,433,573,75.6,7296,2947,216,261,82.8,177,236,75.0,37,54,68.5,0,0.9,1.1,-0.9,9,31,4,2,31,Matches
Lucas Lima,br BRA,MF,30.0,11.1,466,593,78.6,7983,2761,232,259,89.6,163,201,81.1,59,103,57.3,1,2.3,2.3,-1.3,25,70,29,10,89,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,298,368,81.0,4916,1126,151,171,88.3,117,143,81.8,22,32,68.8,1,1.4,1.0,-0.4,21,36,13,3,49,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,96,163,58.9,1351,321,58,80,72.5,24,43,55.8,6,18,33.3,0,0.2,0.5,-0.2,4,5,7,1,14,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,74,112,66.1,968,161,43,53,81.1,27,43,62.8,0,3,0.0,1,0.2,0.2,0.8,2,4,3,1,8,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,180,211,85.3,4019,1486,60,64,93.8,89,97,91.8,31,48,64.6,0,0.0,0.0,0.0,1,10,1,0,11,Matches
