Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Felipe Alves Raymundo,br BRA,GK,31.0,37.0,1512,1021,1484,28,1,1,1512,3,3,100.0,0,0.0,879,4492,2902,0,0,0,2,0,864,0,Matches
David,br BRA,"FW,MF",24.0,29.6,860,19,68,358,451,100,860,97,62,63.9,34,35.1,571,4011,1970,74,44,32,73,29,665,223,Matches
Felipe,br BRA,MF,25.0,29.9,1858,52,292,1336,253,8,1858,41,34,82.9,7,17.1,1241,6710,3577,45,47,2,31,13,1349,22,Matches
Juninho,br BRA,MF,33.0,30.4,2109,49,345,1332,450,8,2105,41,35,85.4,6,14.6,1153,4954,2542,20,43,1,24,20,1393,48,Matches
Romarinho,br BRA,"FW,MF",25.0,28.7,1181,15,150,578,486,57,1181,138,94,68.1,44,31.9,846,5370,2661,91,65,24,52,60,919,170,Matches
Paulão,br BRA,DF,33.0,30.2,1917,277,880,1004,45,24,1917,2,1,50.0,1,50.0,1193,5685,3394,10,4,0,6,2,1295,4,Matches
Osvaldo,br BRA,"FW,MF",32.0,21.9,895,8,106,380,434,56,894,71,39,54.9,32,45.1,598,4827,2626,100,62,35,26,23,661,223,Matches
Wellington Paulista,br BRA,FW,35.0,21.8,486,20,63,214,215,62,483,7,3,42.9,4,57.1,242,929,325,12,5,5,30,16,344,64,Matches
Gabriel Dias,br BRA,DF,25.0,21.8,1055,79,265,468,330,44,1055,15,10,66.7,5,33.3,470,2093,1016,22,26,4,19,6,591,90,Matches
Guilherme Tinga,br BRA,"DF,FW",26.0,20.4,1236,73,328,542,382,33,1236,29,18,62.1,11,37.9,591,2956,1440,24,34,3,22,9,680,121,Matches
Carlinhos,br BRA,DF,33.0,20.9,1149,62,305,604,249,15,1149,14,6,42.9,8,57.1,566,3048,1708,37,28,3,14,4,675,70,Matches
Jackson de Souza,br BRA,DF,29.0,18.8,1078,150,528,526,31,17,1078,7,7,100.0,0,0.0,644,3254,2035,16,6,0,4,1,711,4,Matches
Bruno Melo,br BRA,DF,27.0,18.8,1186,61,274,714,204,17,1186,3,1,33.3,2,66.7,673,2619,1354,18,16,0,6,4,785,53,Matches
Ronald,br BRA,"MF,FW",22.0,15.4,779,24,169,457,168,11,779,41,25,61.0,16,39.0,495,3125,1364,28,29,3,22,21,531,31,Matches
Juan Quintero,co COL,DF,24.0,11.4,673,58,281,381,15,7,673,2,1,50.0,1,50.0,464,2476,1424,6,2,1,2,0,507,1,Matches
Yuri,br BRA,"FW,MF",19.0,12.8,470,2,29,219,231,25,470,49,30,61.2,19,38.8,357,2433,995,31,22,11,31,16,351,95,Matches
Wanderson,br BRA,DF,28.0,8.1,420,44,187,224,12,3,420,3,3,100.0,0,0.0,236,1255,744,2,2,0,2,1,286,0,Matches
Marlon,br BRA,"MF,FW",29.0,6.9,342,8,74,200,73,7,342,9,6,66.7,3,33.3,198,1184,484,16,6,3,12,4,224,22,Matches
Roger Carvalho,br BRA,DF,33.0,4.8,267,37,140,126,1,0,267,0,0,,0,,176,658,381,0,0,0,1,0,202,0,Matches
Bergson da Silva,br BRA,FW,28.0,6.2,180,4,16,87,78,28,180,10,7,70.0,3,30.0,96,559,238,8,6,3,16,9,132,33,Matches
Luiz Henrique,br BRA,MF,20.0,3.4,150,0,12,78,62,3,150,5,4,80.0,1,20.0,98,463,197,6,5,2,5,4,116,22,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,4.1,146,0,10,75,62,9,146,9,8,88.9,1,11.1,106,743,282,7,7,1,3,8,121,25,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,3.4,186,2,15,89,85,10,186,10,5,50.0,5,50.0,109,489,231,7,4,1,9,2,134,21,Matches
Igor Torres,br BRA,FW,19.0,2.4,97,2,19,41,41,9,97,13,7,53.8,6,46.2,52,371,180,5,5,2,11,4,52,12,Matches
Derley,br BRA,"MF,FW",33.0,2.1,130,3,28,87,15,1,130,4,3,75.0,1,25.0,73,375,203,3,2,0,2,1,90,1,Matches
Éderson,br BRA,"FW,MF",30.0,1.2,56,1,4,26,26,4,56,3,1,33.3,2,66.7,35,111,39,0,1,0,2,1,44,6,Matches
Max Walef,br BRA,GK,26.0,1.0,60,28,59,1,0,0,60,0,0,,0,,37,169,127,0,0,0,0,0,37,0,Matches
Edson Caríus,br BRA,FW,31.0,0.7,12,0,0,4,8,2,12,0,0,,0,,7,21,9,0,0,0,1,0,7,3,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,1.4,87,3,12,32,45,5,87,8,4,50.0,4,50.0,58,417,219,8,5,6,2,2,65,14,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,0.5,39,0,2,13,24,7,39,2,1,50.0,1,50.0,20,92,37,2,1,1,5,0,29,7,Matches
Pablo,br BRA,MF,23.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.9,38.0,20616,2102,6145,10224,4477,573,20608,636,418,65.7,217,34.1,12284,65889,34704,598,477,143,435,260,13860,1385,
Opponent Total,,,26.4,38.0,21051,1839,5998,10424,4864,614,21042,470,296,63.0,174,37.0,12519,66483,35904,674,499,109,474,293,14281,1511,
