Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,83,2.41,65,10,3,2,3,0,7,0.2,3,3,0,0,1,0,Matches
Marcelo,br BRA,DF,25.0,34.0,19,0.56,17,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Titi,br BRA,DF,32.0,33.3,25,0.75,24,0,0,0,0,1,2,0.06,2,0,0,0,0,0,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,101,3.17,70,19,2,8,2,0,8,0.25,5,0,1,1,1,0,Matches
Éderson,br BRA,MF,21.0,29.1,65,2.23,47,0,4,8,5,1,3,0.1,3,0,0,0,0,0,Matches
Robson,br BRA,FW,29.0,24.0,61,2.55,40,0,5,3,12,1,3,0.13,1,0,0,1,1,0,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,87,3.99,49,29,3,3,3,0,12,0.55,4,7,0,1,0,0,Matches
David,br BRA,FW,25.0,21.5,87,4.04,59,0,17,5,6,0,10,0.46,3,0,3,2,2,0,Matches
Felipe,br BRA,MF,26.0,20.3,59,2.91,46,1,3,4,2,3,2,0.1,2,0,0,0,0,0,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,76,4.04,50,1,10,6,8,1,3,0.16,2,0,0,1,0,0,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,28,1.43,22,1,3,2,0,0,2,0.1,1,0,0,1,0,0,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,3,0.15,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,4,0.22,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ronald,br BRA,MF,23.0,15.4,42,2.73,31,1,7,1,1,1,1,0.07,1,0,0,0,0,0,Matches
Bruno Melo,br BRA,DF,28.0,12.3,21,1.7,17,1,0,2,1,0,2,0.16,1,0,0,1,0,0,Matches
Lucas Lima,br BRA,MF,30.0,11.1,52,4.7,37,10,1,3,1,0,3,0.27,2,1,0,0,0,0,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,46,3.83,35,0,4,1,6,0,4,0.33,2,0,0,1,1,0,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,11,1.11,8,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,9,1.68,7,0,0,2,0,0,1,0.19,1,0,0,0,0,0,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,5,1.14,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Valentín Depietri,ar ARG,FW,20.0,3.5,10,2.88,8,0,1,0,1,0,1,0.29,1,0,0,0,0,0,Matches
Osvaldo,br BRA,"DF,FW",33.0,3.3,15,4.52,12,0,1,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,3.0,9,3.02,8,0,0,0,1,0,1,0.34,1,0,0,0,0,0,Matches
Carlinhos,br BRA,DF,34.0,2.0,4,2.03,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniel Guedes,br BRA,DF,26.0,1.9,4,2.07,2,2,0,0,0,0,1,0.52,1,0,0,0,0,0,Matches
Igor Torres,br BRA,FW,20.0,3.3,15,4.53,9,0,3,2,1,0,1,0.3,1,0,0,0,0,0,Matches
Edinho,br BRA,"DF,MF",26.0,2.2,8,3.6,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Quintero,co COL,DF,25.0,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.8,38.0,950,25.0,686,78,67,55,55,9,68,1.79,38,11,4,9,6,0,
Opponent Total,,,26.7,38.0,799,21.03,570,69,56,36,51,17,71,1.87,44,6,7,5,8,1,
