Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,3,0,0,35,17,4,64,53,21,0,1,0,175,104,61,63.0,Matches
Marcelo,br BRA,DF,25.0,34.0,7,0,0,34,15,1,6,55,19,0,0,0,154,84,33,71.8,Matches
Titi,br BRA,DF,32.0,33.3,6,0,0,52,49,3,4,48,27,0,2,1,197,66,41,61.7,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,6,0,0,35,62,9,124,23,14,1,0,0,154,17,29,37.0,Matches
Éderson,br BRA,MF,21.0,29.1,6,0,0,41,90,0,14,55,40,0,0,0,217,36,26,58.1,Matches
Robson,br BRA,FW,29.0,24.0,7,0,0,65,50,13,37,10,11,1,1,0,60,33,57,36.7,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,4,0,0,19,40,1,117,28,20,0,0,0,137,14,19,42.4,Matches
David,br BRA,FW,25.0,21.5,5,1,0,39,34,19,24,5,14,0,0,0,75,36,40,47.4,Matches
Felipe,br BRA,MF,26.0,20.3,11,1,1,33,26,1,4,41,23,0,0,1,134,24,17,58.5,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,3,0,0,51,54,2,22,14,23,0,0,0,102,17,41,29.3,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,7,0,0,39,15,0,8,23,15,0,0,0,127,21,14,60.0,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,2,0,0,0,3,0,0,0,0,0,0,0,17,4,0,100.0,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,1,0,0,1,2,0,0,1,0,0,1,0,13,3,2,60.0,Matches
Ronald,br BRA,MF,23.0,15.4,3,1,0,29,22,0,6,12,30,0,1,0,123,8,11,42.1,Matches
Bruno Melo,br BRA,DF,28.0,12.3,1,0,0,17,6,8,15,8,5,0,0,0,51,57,22,72.2,Matches
Lucas Lima,br BRA,MF,30.0,11.1,3,0,0,17,11,1,62,6,11,0,0,0,53,3,7,30.0,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,2,0,0,13,37,1,22,2,4,0,1,0,58,3,25,10.7,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,2,0,0,20,16,7,17,2,4,0,0,0,8,10,18,35.7,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,1,0,0,10,11,3,3,3,3,0,0,0,16,13,18,41.9,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,1,0,0,3,4,0,0,8,6,0,1,0,24,13,13,50.0,Matches
Valentín Depietri,ar ARG,FW,20.0,3.5,1,0,0,12,3,3,6,0,0,0,0,0,18,1,5,16.7,Matches
Osvaldo,br BRA,"DF,FW",33.0,3.3,2,0,0,4,6,1,14,0,3,0,1,0,15,3,5,37.5,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,3.0,1,0,0,5,3,0,11,3,0,0,0,0,16,2,5,28.6,Matches
Carlinhos,br BRA,DF,34.0,2.0,1,0,0,3,2,1,5,2,0,0,0,0,10,1,4,20.0,Matches
Daniel Guedes,br BRA,DF,26.0,1.9,0,0,0,6,1,0,7,3,2,0,0,0,7,3,2,60.0,Matches
Igor Torres,br BRA,FW,20.0,3.3,2,0,0,4,7,1,10,2,2,0,0,0,7,7,13,35.0,Matches
Edinho,br BRA,"DF,MF",26.0,2.2,0,0,0,1,4,1,6,2,0,0,0,0,7,2,2,50.0,Matches
Juan Quintero,co COL,DF,25.0,0.6,2,1,1,3,1,0,0,4,2,0,0,0,4,2,1,66.7,Matches
Squad Total,,,27.8,38.0,90,4,2,591,591,80,608,413,299,2,9,2,1979,587,531,52.5,
Opponent Total,,,26.7,38.0,97,6,1,630,559,51,683,400,305,5,7,1,1867,531,587,47.5,
