Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Carlinhos,br BRA,DF,33.0,20.9,0,5,0,0.0,0.24,0.0,0.0,,23.4,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Jackson de Souza,br BRA,DF,29.0,18.8,0,11,4,36.4,0.58,0.21,0.0,0.0,15.1,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Bruno Melo,br BRA,DF,27.0,18.8,2,9,6,66.7,0.48,0.32,0.22,0.33,9.8,0,0,0,1.1,1.1,0.13,0.9,0.9,Matches
Ronald,br BRA,"MF,FW",22.0,15.4,0,14,3,21.4,0.91,0.19,0.0,0.0,19.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Juan Quintero,co COL,DF,24.0,11.4,0,3,0,0.0,0.26,0.0,0.0,,10.3,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Yuri,br BRA,"FW,MF",19.0,12.8,1,32,6,18.8,2.5,0.47,0.03,0.17,23.4,2,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
Wanderson,br BRA,DF,28.0,8.1,0,1,0,0.0,0.12,0.0,0.0,,16.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Marlon,br BRA,"MF,FW",29.0,6.9,0,5,1,20.0,0.72,0.14,0.0,0.0,24.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Roger Carvalho,br BRA,DF,33.0,4.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bergson da Silva,br BRA,FW,28.0,6.2,3,18,7,38.9,2.92,1.14,0.17,0.43,14.4,1,0,0,2.4,2.4,0.14,0.6,0.6,Matches
Luiz Henrique,br BRA,MF,20.0,3.4,0,2,0,0.0,0.59,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mariano Vázquez,ar ARG,"MF,FW",27.0,4.1,0,5,1,20.0,1.22,0.24,0.0,0.0,17.4,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
João Paulo Alves,br BRA,"MF,FW",29.0,3.4,0,5,2,40.0,1.49,0.6,0.0,0.0,15.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Igor Torres,br BRA,FW,19.0,2.4,1,6,4,66.7,2.52,1.68,0.17,0.25,17.3,0,0,0,0.7,0.7,0.11,0.3,0.3,Matches
Derley,br BRA,"MF,FW",33.0,2.1,0,1,0,0.0,0.48,0.0,0.0,,32.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Éderson,br BRA,"FW,MF",30.0,1.2,0,2,0,0.0,1.64,0.0,0.0,,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Max Walef,br BRA,GK,26.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edson Caríus,br BRA,FW,31.0,0.7,0,1,0,0.0,1.5,0.0,0.0,,9.7,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
Franco Fragapane,ar ARG,"MF,FW",26.0,1.4,0,1,0,0.0,0.73,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Tiago Orobó,br BRA,"FW,MF",26.0,0.5,0,4,1,25.0,7.5,1.87,0.0,0.0,10.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Pablo,br BRA,MF,23.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.9,38.0,33,405,118,29.1,10.66,3.11,0.07,0.24,19.4,20,5,8,43.2,37.4,0.09,-10.2,-9.4,
Opponent Total,,,26.4,38.0,43,429,140,32.6,11.29,3.68,0.09,0.28,20.0,30,4,9,47.8,40.6,0.1,-4.8,-1.6,
