Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Ricardo Riedi,br BRA,GK,34.0,31.9,503,749,67.2,14922,10991,78,78,100.0,214,220,97.3,205,442,46.4,0,0.0,0.0,0.0,0,8,1,0,1,Matches
Titi,br BRA,DF,34.0,31.6,1183,1412,83.8,23068,9758,405,453,89.4,639,693,92.2,127,233,54.5,1,0.4,0.6,0.6,5,84,2,0,107,Matches
Caio Alexandre,br BRA,MF,23.0,29.2,1576,1806,87.3,28883,7695,635,688,92.3,747,807,92.6,162,234,69.2,2,2.8,2.5,-0.8,29,190,33,4,208,Matches
Emanuel Brítez,ar ARG,DF,30.0,30.7,1105,1349,81.9,19696,8074,438,490,89.4,554,622,89.1,89,192,46.4,1,0.6,0.7,0.4,13,89,10,4,86,Matches
Bruno Pacheco,br BRA,DF,31.0,29.7,1018,1313,77.5,16595,6635,533,594,89.7,386,490,78.8,72,148,48.6,3,1.9,1.9,1.1,21,101,29,11,133,Matches
Guilherme Tinga,br BRA,DF,29.0,28.7,1064,1546,68.8,20604,7715,415,510,81.4,478,653,73.2,155,299,51.8,0,1.8,1.8,-1.8,30,88,33,14,120,Matches
Tomas Pochettino,ar ARG,"MF,FW",26.0,22.1,614,850,72.2,11146,3327,275,320,85.9,241,301,80.1,80,162,49.4,3,3.9,3.4,-0.9,43,74,25,12,107,Matches
Juan Martín Lucero,ar ARG,FW,31.0,23.0,254,350,72.6,3361,776,158,195,81.0,63,84,75.0,14,26,53.8,0,1.2,1.1,-1.2,16,17,10,1,33,Matches
Thiago Galhardo,br BRA,"FW,MF",33.0,20.8,342,488,70.1,4866,1494,205,261,78.5,100,141,70.9,20,38,52.6,4,2.8,2.8,1.2,25,45,20,1,70,Matches
José Welison,br BRA,MF,27.0,18.6,692,860,80.5,12059,3388,307,340,90.3,286,340,84.1,74,117,63.2,2,1.1,0.8,0.9,17,89,6,3,104,Matches
Yago Pikachu,br BRA,"FW,MF",30.0,19.5,469,620,75.6,7613,2209,249,285,87.4,157,206,76.2,47,80,58.8,1,2.8,3.2,-1.8,30,42,17,6,62,Matches
Calebe,br BRA,"MF,FW",22.0,16.4,404,546,74.0,6735,2182,207,232,89.2,134,180,74.4,43,80,53.8,5,4.9,3.9,0.1,29,55,20,2,78,Matches
Guilherme,br BRA,"FW,MF",27.0,15.7,329,508,64.8,5321,1489,163,204,79.9,126,184,68.5,25,81,30.9,3,2.8,1.8,0.2,22,28,19,7,29,Matches
