Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
João Ricardo Riedi,br BRA,GK,35.0,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hércules,br BRA,MF,23.0,25.7,4,28,7,25.0,1.09,0.27,0.14,0.57,22.3,0,0,0,1.5,1.5,0.06,2.5,2.5,Matches
Emanuel Brítez,ar ARG,DF,31.0,27.8,0,22,4,18.2,0.79,0.14,0.0,0.0,19.2,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
Juan Martín Lucero,ar ARG,FW,32.0,25.0,8,45,18,40.0,1.8,0.72,0.13,0.33,18.3,2,2,3,6.3,4.1,0.09,1.7,1.9,Matches
Guilherme Tinga,br BRA,DF,30.0,23.9,2,16,3,18.8,0.67,0.13,0.13,0.67,16.1,0,0,0,1.9,1.9,0.12,0.1,0.1,Matches
Titi,br BRA,DF,35.0,22.4,1,5,1,20.0,0.22,0.04,0.2,1.0,12.9,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Breno,br BRA,"FW,MF",28.0,21.1,5,51,20,39.2,2.42,0.95,0.1,0.25,20.7,3,0,0,4.5,4.5,0.09,0.5,0.5,Matches
Benjamín Kuscevic,cl CHI,DF,27.0,20.6,2,11,5,45.5,0.53,0.24,0.18,0.4,9.5,0,0,0,1.3,1.3,0.12,0.7,0.7,Matches
Tomas Pochettino,ar ARG,"MF,FW",27.0,18.3,5,34,9,26.5,1.86,0.49,0.15,0.56,22.5,4,0,1,3.2,2.2,0.07,1.8,2.8,Matches
Matheus Rossetto,br BRA,MF,27.0,17.2,0,2,0,0.0,0.12,0.0,0.0,,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Yago Pikachu,br BRA,"FW,MF",31.0,18.1,2,35,7,20.0,1.93,0.39,0.06,0.29,17.9,1,0,0,3.6,3.6,0.1,-1.6,-1.6,Matches
Felipe Jonatan,br BRA,DF,25.0,16.8,0,10,5,50.0,0.6,0.3,0.0,0.0,18.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Tomás Cardona,ar ARG,DF,28.0,15.9,1,7,3,42.9,0.44,0.19,0.14,0.33,11.3,0,0,0,0.5,0.5,0.07,0.5,0.5,Matches
Marinho,br BRA,FW,33.0,15.0,4,44,15,34.1,2.94,1.0,0.09,0.27,22.1,10,0,0,2.2,2.2,0.05,1.8,1.8,Matches
Moises,br BRA,"FW,MF",27.0,13.0,7,32,13,40.6,2.46,1.0,0.22,0.54,17.4,1,0,0,5.8,5.8,0.18,1.2,1.2,Matches
Lucas Sasha,br BRA,MF,33.0,13.6,0,7,3,42.9,0.52,0.22,0.0,0.0,18.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Bruno Pacheco,br BRA,DF,32.0,13.2,1,8,2,25.0,0.61,0.15,0.13,0.5,14.5,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Pedro Borges,br BRA,MF,26.0,13.0,0,5,2,40.0,0.39,0.15,0.0,0.0,28.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Renato Kayser,br BRA,FW,27.0,12.4,5,34,9,26.5,2.75,0.73,0.12,0.44,14.6,3,1,1,6.2,5.4,0.16,-1.2,-1.4,Matches
Leandro Emmanuel Martínez,ar ARG,"MF,FW",29.0,11.2,1,10,2,20.0,0.89,0.18,0.1,0.5,18.7,0,0,0,1.0,1.0,0.1,0.0,0.0,Matches
Eros Mancuso,ar ARG,"DF,FW",24.0,10.3,1,17,6,35.3,1.66,0.59,0.06,0.17,24.2,0,0,0,0.6,0.6,0.03,0.4,0.4,Matches
José Welison,br BRA,MF,28.0,9.8,0,5,0,0.0,0.51,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Kervin Andrade,ve VEN,MF,18.0,5.4,1,14,4,28.6,2.6,0.74,0.07,0.25,22.6,1,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Imanol Machuca,ar ARG,"FW,MF",24.0,4.8,1,5,3,60.0,1.03,0.62,0.2,0.33,13.5,0,0,0,0.8,0.8,0.17,0.2,0.2,Matches
Calebe,br BRA,"MF,FW",23.0,1.4,0,3,0,0.0,2.13,0.0,0.0,,21.5,1,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Kauan,br BRA,MF,18.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",29.0,0.5,0,1,0,0.0,1.87,0.0,0.0,,8.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Luis Eduardo Marques dos Santos,br BRA,"FW,DF",26.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.8,38.0,51,451,141,31.3,11.87,3.71,0.11,0.34,19.2,26,3,5,43.6,39.7,0.09,7.4,8.3,
Opponent Total,,,27.3,38.0,39,550,190,34.5,14.47,5.0,0.06,0.18,19.0,25,5,5,49.1,45.2,0.08,-10.1,-11.2,
