Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Wellington Paulista,br BRA,FW,36.0,25,8,887.0,9.9,3.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,3.4,1.9,0.2,2.0,7.0,14.0,55.0,0.3,0.0,0.3,0.1,0.1,0.35,0.02,0.37,0.19,0.21,Matches
Ángelo Henríquez,cl CHI,FW,26.0,14,6,482.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.7,3.0,8.0,32.0,0.0,0.19,0.19,0.0,0.19,0.28,0.04,0.33,0.28,0.33,Matches
Jackson de Souza,br BRA,DF,30.0,7,4,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.09,0.08,0.09,Matches
Valentín Depietri,ar ARG,FW,20.0,9,4,313.0,3.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.6,1.4,11.0,5.0,27.0,0.29,0.29,0.58,0.29,0.58,0.22,0.17,0.39,0.22,0.39,Matches
Osvaldo,br BRA,"DF,FW",33.0,12,2,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.4,19.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16,0.41,0.25,0.41,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,8,2,268.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,4.0,21.0,21.0,0.0,0.34,0.34,0.0,0.34,0.06,0.17,0.23,0.06,0.23,Matches
Carlinhos,br BRA,DF,34.0,3,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.24,0.18,0.24,Matches
Daniel Guedes,br BRA,DF,26.0,4,2,173.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,5.0,4.0,0.0,0.52,0.52,0.0,0.52,0.0,0.17,0.17,0.0,0.17,Matches
Igor Torres,br BRA,FW,20.0,16,1,294.0,3.3,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.7,1.7,0.1,1.8,5.0,10.0,39.0,0.92,0.0,0.92,0.92,0.92,0.51,0.04,0.55,0.51,0.55,Matches
Edinho,br BRA,"DF,MF",26.0,13,1,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,5.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches
Juan Quintero,co COL,DF,25.0,1,1,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Gustavo Blanco,br BRA,MF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Habraão,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Isaque,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nathan,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pablo,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joao Paulo,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Max Walef,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wanderson,br BRA,DF,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,418,3420.0,38.0,43.0,26.0,69.0,39.0,4.0,7.0,90.0,4.0,50.6,44.9,32.6,77.5,628.0,1474.0,1465.0,1.13,0.68,1.82,1.03,1.71,1.33,0.86,2.19,1.18,2.04,
Opponent Total,,,26.7,38,418,3420.0,38.0,43.0,23.0,66.0,36.0,7.0,9.0,97.0,6.0,48.2,41.3,30.3,71.7,601.0,1253.0,1236.0,1.13,0.61,1.74,0.95,1.55,1.27,0.8,2.07,1.09,1.89,
