Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,2040,1664,366,76,1,21,64,290,0,0,0,0,1487,10,42,Matches
Marcelo,br BRA,DF,25.0,34.0,1402,1317,76,63,1,2,6,2,0,0,0,0,1196,9,7,Matches
Titi,br BRA,DF,32.0,33.3,1676,1515,157,90,0,8,4,59,0,0,0,0,1399,4,9,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,1133,973,149,60,4,13,124,38,51,10,33,0,843,11,33,Matches
Éderson,br BRA,MF,21.0,29.1,1089,1045,39,31,5,13,14,8,0,0,0,0,888,5,14,Matches
Robson,br BRA,FW,29.0,24.0,488,446,38,0,5,4,37,4,4,0,3,0,321,4,11,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,1174,935,237,60,2,18,117,99,77,26,38,1,916,2,10,Matches
David,br BRA,FW,25.0,21.5,544,516,24,1,3,2,24,12,2,0,0,0,391,4,8,Matches
Felipe,br BRA,MF,26.0,20.3,1111,1046,63,51,2,18,4,11,0,0,0,0,986,2,10,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,529,512,13,7,12,5,22,1,4,2,1,0,379,4,21,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,772,735,35,26,0,3,8,9,0,0,0,0,637,2,19,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,588,432,153,41,0,2,0,0,0,0,0,0,421,3,3,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,519,313,204,43,0,1,0,0,0,0,0,0,381,2,0,Matches
Ronald,br BRA,MF,23.0,15.4,572,552,18,14,3,0,6,2,2,0,0,0,491,2,13,Matches
Bruno Melo,br BRA,DF,28.0,12.3,573,454,115,10,0,6,15,105,0,0,0,0,433,4,4,Matches
Lucas Lima,br BRA,MF,30.0,11.1,593,513,76,36,0,3,62,4,30,9,15,0,466,4,9,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,368,362,6,2,1,5,22,2,1,0,0,0,298,0,10,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,163,135,26,0,2,1,17,0,0,0,0,0,96,2,7,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,112,101,10,0,1,0,3,0,0,0,0,0,74,1,2,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,211,193,17,12,0,7,0,3,0,0,0,0,180,1,1,Matches
Valentín Depietri,ar ARG,FW,20.0,3.5,91,89,2,0,1,0,6,2,0,0,0,0,62,0,4,Matches
Osvaldo,br BRA,"DF,FW",33.0,3.3,134,122,11,3,0,2,14,7,1,0,0,0,100,1,5,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,3.0,152,136,14,3,0,0,11,9,2,1,1,0,116,2,4,Matches
Carlinhos,br BRA,DF,34.0,2.0,70,58,12,3,0,1,5,9,0,0,0,0,53,0,2,Matches
Daniel Guedes,br BRA,DF,26.0,1.9,107,85,22,6,0,1,7,15,1,0,1,0,91,0,0,Matches
Igor Torres,br BRA,FW,20.0,3.3,77,76,0,0,0,0,10,0,0,0,0,0,49,1,3,Matches
Edinho,br BRA,"DF,MF",26.0,2.2,94,89,5,1,0,0,6,3,1,0,1,0,72,0,2,Matches
Juan Quintero,co COL,DF,25.0,0.6,44,38,6,5,0,0,0,1,0,0,0,0,36,0,0,Matches
Squad Total,,,27.8,38.0,16426,14452,1894,644,43,136,608,695,176,48,93,1,12862,80,253,
Opponent Total,,,26.7,38.0,16578,14623,1904,635,30,137,683,683,195,82,83,4,12960,51,286,
