Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Juan Quintero,co COL,DF,23.0,36.8,1,3,2,66.7,0.08,0.05,0.33,0.5,8.6,0,0,0,0.4,0.4,0.13,0.6,0.6,Matches
Felipe Alves Raymundo,br BRA,GK,30.0,31.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juninho,br BRA,MF,32.0,30.2,3,47,9,19.1,1.56,0.3,0.02,0.11,31.7,14,2,2,3.2,1.7,0.04,-0.2,-0.7,Matches
Felipe,br BRA,MF,24.0,29.6,0,19,5,26.3,0.64,0.17,0.0,0.0,29.4,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Romarinho,br BRA,"MF,FW",24.0,25.3,3,40,13,32.5,1.58,0.51,0.08,0.23,22.2,0,0,0,3.2,3.2,0.08,-0.2,-0.2,Matches
Wellington Paulista,br BRA,FW,34.0,27.0,13,58,23,39.7,2.15,0.85,0.14,0.35,15.4,0,5,5,12.8,8.9,0.16,0.2,-0.9,Matches
Carlinhos,br BRA,DF,32.0,27.0,1,16,5,31.3,0.59,0.19,0.06,0.2,17.8,1,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Gabriel Dias,br BRA,"DF,MF",24.0,24.6,2,12,4,33.3,0.49,0.16,0.17,0.5,12.7,0,0,0,1.0,1.0,0.09,1.0,1.0,Matches
Osvaldo,br BRA,"FW,MF",31.0,19.1,7,41,16,39.0,2.15,0.84,0.17,0.44,18.1,0,0,0,5.6,5.6,0.14,1.4,1.4,Matches
Edinho,br BRA,"FW,MF",24.0,19.4,3,34,13,38.2,1.75,0.67,0.09,0.23,25.7,2,0,0,1.9,1.9,0.06,1.1,1.1,Matches
Guilherme Tinga,br BRA,DF,25.0,20.3,4,15,4,26.7,0.74,0.2,0.27,1.0,16.9,0,0,0,3.0,3.0,0.2,1.0,1.0,Matches
André Luis,br BRA,"FW,MF",21.0,15.4,2,23,10,43.5,1.5,0.65,0.09,0.2,21.2,0,0,0,1.6,1.6,0.07,0.4,0.4,Matches
Bruno Melo,br BRA,DF,26.0,13.1,3,10,3,30.0,0.76,0.23,0.2,0.67,14.7,0,1,2,2.7,1.1,0.11,0.3,0.9,Matches
Roger Carvalho,br BRA,DF,32.0,10.9,0,6,0,0.0,0.55,0.0,0.0,,13.7,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
Paulão,br BRA,DF,32.0,11.2,2,5,3,60.0,0.45,0.27,0.4,0.67,9.5,0,0,0,1.3,1.3,0.26,0.7,0.7,Matches
Jackson de Souza,br BRA,DF,28.0,10.1,0,5,1,20.0,0.5,0.1,0.0,0.0,24.6,2,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Kieza,br BRA,FW,32.0,13.0,1,24,11,45.8,1.84,0.84,0.04,0.09,14.0,0,0,0,4.0,4.0,0.17,-3.0,-3.0,Matches
Felipe Araruna,br BRA,MF,22.0,6.9,0,1,0,0.0,0.14,0.0,0.0,,33.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Marcelo Boeck,br BRA,GK,34.0,6.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcinho,br BRA,"MF,FW",23.0,5.2,2,8,7,87.5,1.54,1.35,0.25,0.29,14.5,0,0,0,1.8,1.8,0.23,0.2,0.2,Matches
Felipe Pires,br BRA,"FW,MF",23.0,6.0,1,11,2,18.2,1.83,0.33,0.09,0.5,19.3,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Júnior Santos,br BRA,FW,24.0,3.8,0,13,2,15.4,3.45,0.53,0.0,0.0,18.7,1,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches
Marlon,br BRA,"MF,FW",28.0,6.4,0,4,1,25.0,0.63,0.16,0.0,0.0,21.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Nathan Otávio Ribeiro,br BRA,DF,28.0,3.4,0,1,1,100.0,0.29,0.29,0.0,0.0,8.8,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
Mariano Vázquez,ar ARG,"MF,FW",26.0,3.2,0,2,2,100.0,0.62,0.62,0.0,0.0,26.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Paulo Roberto,br BRA,MF,31.0,2.8,0,1,0,0.0,0.35,0.0,0.0,,29.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Nenê Bonilha,br BRA,"MF,FW",26.0,2.9,0,7,2,28.6,2.4,0.69,0.0,0.0,30.7,3,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Dodô,br BRA,"MF,FW",24.0,1.8,0,3,0,0.0,1.71,0.0,0.0,,16.1,0,0,0,0.8,0.8,0.27,-0.8,-0.8,Matches
Matheus de Vargas,br BRA,MF,22.0,1.0,0,1,0,0.0,0.99,0.0,0.0,,27.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Matheus Alessandro,br BRA,"FW,MF",22.0,1.5,0,2,0,0.0,1.31,0.0,0.0,,11.3,0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches
Derley,br BRA,"MF,DF",32.0,0.7,0,1,0,0.0,1.41,0.0,0.0,,36.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Adalberto,br BRA,DF,31.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.1,38.0,48,413,139,33.7,10.87,3.66,0.1,0.29,20.6,23,8,9,50.0,43.0,0.11,-2.0,-3.0,
Opponent Total,,,27.3,38.0,48,523,164,31.4,13.76,4.32,0.08,0.26,18.7,23,5,7,62.1,57.0,0.11,-14.1,-14.0,
