Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
João Ricardo Riedi,br BRA,GK,34.0,31.9,805,695,801,5,0,0,805,0,0,,0,,380,2575,2023,0,0,0,0,0,210,0,Matches
Titi,br BRA,DF,34.0,31.6,1692,188,764,885,53,13,1692,6,4,66.7,2,33.3,1010,5251,3130,17,12,3,20,7,1048,2,Matches
Caio Alexandre,br BRA,MF,23.0,29.2,2074,42,393,1433,275,25,2074,32,16,50.0,11,34.4,1379,9231,5170,91,41,10,30,35,1522,38,Matches
Emanuel Brítez,ar ARG,DF,30.0,30.7,1658,181,645,885,143,28,1658,13,11,84.6,2,15.4,880,4412,2595,19,18,0,9,7,965,17,Matches
Bruno Pacheco,br BRA,DF,31.0,29.7,1633,71,467,778,414,23,1633,70,30,42.9,28,40.0,802,4451,2421,49,50,4,25,21,889,98,Matches
Guilherme Tinga,br BRA,DF,29.0,28.7,1839,133,546,883,436,46,1839,41,31,75.6,9,22.0,873,4627,2650,50,40,4,22,7,980,117,Matches
Tomas Pochettino,ar ARG,"MF,FW",26.0,22.1,1114,36,130,573,427,44,1114,54,30,55.6,22,40.7,635,4202,1866,54,49,8,35,13,717,128,Matches
Juan Martín Lucero,ar ARG,FW,31.0,23.0,534,15,51,218,270,83,531,26,9,34.6,12,46.2,290,1332,593,21,15,9,43,23,376,101,Matches
Thiago Galhardo,br BRA,"FW,MF",33.0,20.8,728,27,83,345,308,87,726,54,29,53.7,22,40.7,426,2058,1008,27,28,7,51,31,537,91,Matches
José Welison,br BRA,MF,27.0,18.6,1064,38,210,660,211,14,1064,27,19,70.4,5,18.5,565,2712,1357,19,23,3,16,18,630,31,Matches
Yago Pikachu,br BRA,"FW,MF",30.0,19.5,798,17,107,329,370,76,797,23,9,39.1,13,56.5,476,2268,1130,42,17,13,20,19,540,171,Matches
Calebe,br BRA,"MF,FW",22.0,16.4,734,2,65,336,350,55,734,82,42,51.2,23,28.0,512,3531,1909,69,35,21,33,29,541,127,Matches
Guilherme,br BRA,"FW,MF",27.0,15.7,724,15,115,277,344,60,724,51,20,39.2,23,45.1,428,3014,1477,59,30,23,35,15,448,103,Matches
Marinho,br BRA,"FW,MF",32.0,12.7,502,6,39,168,304,43,501,51,19,37.3,25,49.0,327,2138,1040,41,21,21,27,16,344,89,Matches
Marcelo,br BRA,DF,27.0,12.0,561,73,291,256,16,6,561,3,1,33.3,1,33.3,300,1586,705,2,0,0,6,3,311,2,Matches
Lucas Sasha,br BRA,MF,32.0,11.3,684,32,157,453,85,17,684,8,4,50.0,4,50.0,320,1296,608,7,5,3,6,3,393,16,Matches
Hércules,br BRA,MF,22.0,8.6,416,14,79,247,95,11,416,27,17,63.0,9,33.3,237,1363,514,12,8,2,13,8,272,14,Matches
Imanol Machuca,ar ARG,FW,23.0,7.5,362,1,24,137,214,29,362,56,30,53.6,21,37.5,234,2382,1098,38,27,12,17,18,257,76,Matches
Gonzalo Escobar,ar ARG,DF,25.0,6.4,451,19,106,217,134,6,451,11,7,63.6,2,18.2,215,1421,698,10,14,1,11,4,239,54,Matches
Pedro Borges,br BRA,"MF,FW",25.0,6.3,350,17,65,237,51,5,350,9,2,22.2,5,55.6,170,869,337,3,3,0,17,4,222,12,Matches
Lucas Crispim,br BRA,"MF,DF",28.0,5.4,388,10,44,235,109,7,388,5,2,40.0,3,60.0,213,1290,617,11,10,1,4,2,288,23,Matches
Fernando Miguel,br BRA,GK,37.0,5.1,129,113,129,0,0,0,129,0,0,,0,,62,445,362,0,0,0,0,0,32,0,Matches
Moises,br BRA,"MF,FW",26.0,4.1,171,1,8,64,103,35,171,29,15,51.7,14,48.3,112,1144,530,19,13,10,8,7,129,46,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,25.0,4.3,267,16,84,115,71,0,267,4,2,50.0,2,50.0,138,609,312,5,3,0,5,1,142,25,Matches
Tobias Figueiredo,pt POR,DF,28.0,3.8,212,22,99,107,6,2,212,1,1,100.0,0,0.0,112,533,305,1,1,0,1,0,146,0,Matches
Silvio Romero,ar ARG,FW,34.0,4.4,114,4,9,53,54,20,114,5,2,40.0,3,60.0,64,239,72,3,3,0,6,4,81,27,Matches
Romarinho,br BRA,"FW,MF",28.0,3.2,206,1,20,97,95,17,206,34,18,52.9,16,47.1,153,1035,535,21,10,6,9,10,163,30,Matches
Brayan Ceballos,co COL,DF,21.0,2.3,169,16,74,91,6,4,169,4,4,100.0,0,0.0,80,382,187,1,1,0,1,0,102,0,Matches
Maurício Kozlinski,br BRA,GK,31.0,1.0,18,12,18,0,0,0,18,0,0,,0,,7,24,21,0,0,0,0,0,6,0,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22.0,0.9,86,2,11,54,22,5,86,1,1,100.0,0,0.0,51,251,76,1,2,1,4,2,51,2,Matches
Pedro Rocha Neves,br BRA,FW,28.0,0.4,15,0,0,8,7,0,15,4,0,0.0,4,100.0,10,82,33,2,2,0,0,0,11,3,Matches
Kauan,br BRA,FW,17.0,0.1,12,0,1,2,9,0,12,2,0,0.0,2,100.0,9,30,11,1,1,0,1,1,9,1,Matches
Squad Total,,,29.7,38.0,20510,1819,5635,10148,4982,761,20503,733,375,51.2,283,38.6,11470,66783,35390,695,482,162,475,308,12601,1444,
Opponent Total,,,27.1,38.0,22899,2297,6919,11114,5116,668,22892,851,430,50.5,333,39.1,13351,73945,39420,725,539,134,562,339,14893,1430,
