Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Guilherme Tinga,br BRA,DF,27.0,34.4,41,21,30,11,0,17,49,34.7,32,37,13,24,53,94,82,1,Matches
Marcelo,br BRA,DF,25.0,34.0,28,19,16,12,0,12,23,52.2,11,43,35,8,55,83,168,2,Matches
Titi,br BRA,DF,32.0,33.3,39,27,25,14,0,25,48,52.1,23,26,11,15,48,87,65,1,Matches
Yago Pikachu,br BRA,DF,28.0,31.9,31,14,14,15,2,17,59,28.8,42,24,2,22,23,54,34,0,Matches
Éderson,br BRA,MF,21.0,29.1,66,40,25,32,9,22,62,35.5,40,44,11,33,55,121,45,1,Matches
Robson,br BRA,FW,29.0,24.0,27,11,3,15,9,11,45,24.4,34,16,3,13,10,37,18,0,Matches
Lucas Crispim,br BRA,DF,26.0,21.8,39,20,15,20,4,31,55,56.4,24,20,2,18,28,67,31,1,Matches
David,br BRA,FW,25.0,21.5,22,14,9,8,5,8,21,38.1,13,10,0,10,5,27,3,0,Matches
Felipe,br BRA,MF,26.0,20.3,32,23,16,15,1,14,31,45.2,17,8,2,6,41,73,27,1,Matches
Matheus de Vargas,br BRA,MF,24.0,18.8,32,23,12,13,7,15,37,40.5,22,24,3,21,14,46,7,1,Matches
Jussa,br BRA,"MF,DF",24.0,19.6,27,15,13,13,1,9,38,23.7,29,14,4,10,23,50,22,1,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,19.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,3,Matches
Marcelo Boeck,br BRA,GK,36.0,18.5,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,8,3,Matches
Ronald,br BRA,MF,23.0,15.4,53,30,27,20,6,24,55,43.6,31,17,2,15,12,65,6,0,Matches
Bruno Melo,br BRA,DF,28.0,12.3,9,5,4,5,0,5,11,45.5,6,3,1,2,8,17,23,1,Matches
Lucas Lima,br BRA,MF,30.0,11.1,20,11,7,11,2,8,22,36.4,14,8,0,8,6,26,6,0,Matches
Romarinho,br BRA,"FW,MF",26.0,12.0,8,4,1,4,3,5,15,33.3,10,11,0,11,2,10,3,0,Matches
Wellington Paulista,br BRA,FW,36.0,9.9,7,4,3,3,1,3,10,30.0,7,0,0,0,2,9,9,0,Matches
Ángelo Henríquez,cl CHI,FW,26.0,5.4,4,3,1,0,3,2,7,28.6,5,3,0,3,3,7,1,0,Matches
Jackson de Souza,br BRA,DF,30.0,4.4,12,6,7,5,0,6,8,75.0,2,3,1,2,8,20,12,0,Matches
Valentín Depietri,ar ARG,FW,20.0,3.5,2,0,0,2,0,1,7,14.3,6,3,0,3,0,2,0,0,Matches
Osvaldo,br BRA,"DF,FW",33.0,3.3,5,3,5,0,0,0,6,0.0,6,6,0,6,0,5,6,0,Matches
Luiz Henrique,br BRA,"MF,DF",21.0,3.0,3,0,0,3,0,1,3,33.3,2,3,0,3,3,6,1,0,Matches
Carlinhos,br BRA,DF,34.0,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,Matches
Daniel Guedes,br BRA,DF,26.0,1.9,4,2,4,0,0,2,3,66.7,1,4,2,2,3,7,3,0,Matches
Igor Torres,br BRA,FW,20.0,3.3,4,2,2,2,0,2,4,50.0,2,3,0,3,2,6,2,0,Matches
Edinho,br BRA,"DF,MF",26.0,2.2,1,0,1,0,0,0,6,0.0,6,0,0,0,2,3,1,0,Matches
Juan Quintero,co COL,DF,25.0,0.6,2,2,1,1,0,1,1,100.0,0,0,0,0,4,6,1,0,Matches
Squad Total,,,27.8,38.0,519,299,242,224,53,242,628,38.5,386,331,92,239,413,932,591,16,
Opponent Total,,,26.7,38.0,520,305,217,238,65,263,708,37.1,445,342,123,219,400,920,639,11,
