Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Felipe Alves Raymundo,br BRA,GK,32.0,20,20,1755,19.5,22,1.13,77,55,74.0,10,3,7,7,35.0,3,2,1,0,33.3,Matches
Marcelo Boeck,br BRA,GK,36.0,19,18,1665,18.5,23,1.24,76,54,76.3,7,4,7,7,38.9,6,5,0,1,0.0,Matches
Squad Total,,,27.8,38,38,3420,38.0,45,1.18,153,109,75.2,17,7,14,14,36.8,9,7,1,1,12.5,
Opponent Total,,,26.7,38,38,3420,38.0,44,1.16,178,133,77.5,14,7,17,12,31.6,7,4,2,1,33.3,
