Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Hugo Souza,br BRA,GK,25.0,22,22,1980,22.0,23,1.05,96,73,80.2,13,5,4,7,31.8,4,4,0,0,0.0,Matches
Matheus Donelli,br BRA,GK,21.0,7,7,630,7.0,12,1.71,40,27,72.5,1,2,4,0,0.0,2,1,1,0,50.0,Matches
Carlos Miguel,br BRA,GK,25.0,6,6,540,6.0,7,1.17,29,24,79.3,1,3,2,2,33.3,1,1,0,0,0.0,Matches
Cássio,br BRA,GK,36.0,3,3,270,3.0,3,1.0,14,11,78.6,0,1,2,1,33.3,0,0,0,0,,Matches
Squad Total,,,26.3,38,38,3420,38.0,45,1.18,179,135,78.2,15,11,12,10,26.3,7,6,1,0,14.3,
Opponent Total,,,27.8,38,38,3420,38.0,54,1.42,198,143,75.3,12,11,15,12,31.6,6,5,1,0,16.7,
