Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Cássio,br BRA,GK,34.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,10,83,32,38.6,2.93,1.13,0.11,0.28,17.4,19,1,1,10.6,9.8,0.12,-0.6,-0.8,Matches
Du Queiroz,br BRA,MF,22.0,28.9,2,33,8,24.2,1.14,0.28,0.06,0.25,24.4,0,0,0,2.0,2.0,0.06,0.0,0.0,Matches
Gil,br BRA,DF,34.0,22.7,0,15,6,40.0,0.66,0.26,0.0,0.0,10.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,1,8,2,25.0,0.41,0.1,0.13,0.5,19.5,0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,2,12,4,33.3,0.64,0.21,0.17,0.5,15.7,0,0,0,1.5,1.5,0.15,0.5,0.5,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,1,20,3,15.0,1.09,0.16,0.05,0.33,14.6,0,0,0,2.8,2.8,0.14,-1.8,-1.8,Matches
Fábio Santos,br BRA,DF,36.0,17.4,3,7,3,42.9,0.4,0.17,0.14,0.33,16.0,0,2,2,2.0,0.4,0.06,1.0,0.6,Matches
Renato Augusto,br BRA,MF,33.0,15.6,1,35,10,28.6,2.25,0.64,0.03,0.1,22.6,1,0,0,1.4,1.4,0.04,-0.4,-0.4,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,0,26,4,15.4,1.8,0.28,0.0,0.0,22.6,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,8,49,20,40.8,3.04,1.24,0.16,0.4,16.3,0,0,0,5.9,5.9,0.12,2.1,2.1,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,0,6,1,16.7,0.41,0.07,0.0,0.0,22.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Adson,br BRA,"FW,MF",21.0,13.8,3,27,8,29.6,1.96,0.58,0.11,0.38,18.5,0,0,0,2.6,2.6,0.1,0.4,0.4,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,0,4,1,25.0,0.32,0.08,0.0,0.0,8.5,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,3,15,5,33.3,1.19,0.4,0.2,0.6,13.6,0,0,0,1.7,1.7,0.11,1.3,1.3,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,3,11,5,45.5,0.92,0.42,0.27,0.6,10.6,0,0,0,1.1,1.1,0.1,1.9,1.9,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,0,1,0,0.0,0.1,0.0,0.0,,33.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Robert Renan,br BRA,DF,18.0,10.0,0,3,0,0.0,0.3,0.0,0.0,,32.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,3,19,8,42.1,1.98,0.83,0.16,0.38,17.4,1,0,0,1.8,1.8,0.1,1.2,1.2,Matches
Willian,br BRA,FW,33.0,9.2,0,14,7,50.0,1.52,0.76,0.0,0.0,25.7,3,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Maycon,br BRA,MF,24.0,8.8,0,6,0,0.0,0.68,0.0,0.0,,21.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Fagner,br BRA,DF,32.0,10.0,0,1,0,0.0,0.1,0.0,0.0,,28.9,1,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,0,12,2,16.7,1.46,0.24,0.0,0.0,21.5,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Budiga Roni,br BRA,MF,22.0,8.3,0,10,2,20.0,1.2,0.24,0.0,0.0,19.9,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,0,4,3,75.0,0.65,0.49,0.0,0.0,23.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
João Victor,br BRA,DF,23.0,5.4,0,2,0,0.0,0.37,0.0,0.0,,15.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,0,4,1,25.0,0.82,0.2,0.0,0.0,8.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,0,6,2,33.3,1.34,0.45,0.0,0.0,14.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Robson Bambu,br BRA,DF,24.0,4.4,0,1,0,0.0,0.23,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
