Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Cássio,br BRA,GK,35.0,36.8,1103,641,462,93,0,2,0,0,0,0,0,0,881,0,0,Matches
Gil,br BRA,DF,35.0,32.0,1458,1404,51,48,0,4,2,1,0,0,0,0,1284,3,7,Matches
Yuri Alberto,br BRA,FW,21.0,30.2,581,524,55,1,1,3,13,3,0,0,0,0,418,2,15,Matches
Maycon,br BRA,MF,25.0,26.7,1483,1410,68,42,4,13,32,7,18,5,13,0,1240,5,24,Matches
Fagner,br BRA,DF,33.0,23.3,1571,1227,341,50,7,10,119,255,36,0,36,0,1207,3,25,Matches
Fábio Santos,br BRA,DF,37.0,18.6,1124,943,180,36,1,2,30,144,0,0,0,0,934,1,25,Matches
Bruno Méndez,uy URU,DF,23.0,18.3,984,859,123,15,0,5,14,108,0,0,0,0,786,2,13,Matches
Matheus Bidu,br BRA,DF,23.0,18.4,1128,903,221,37,0,5,105,154,30,3,27,0,896,4,24,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,18.1,908,868,38,30,0,3,7,5,0,0,0,0,789,2,17,Matches
Fausto Vera,ar ARG,MF,22.0,15.3,824,808,13,11,6,11,7,2,0,0,0,0,694,3,10,Matches
Renato Augusto,br BRA,MF,34.0,14.2,757,679,72,21,4,11,57,6,30,14,15,0,618,6,11,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,494,454,38,21,2,8,21,7,7,4,0,0,374,2,11,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,786,760,25,22,0,3,0,3,0,0,0,0,703,1,2,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,541,533,7,5,0,10,2,1,0,0,0,0,454,1,8,Matches
Caetano,br BRA,DF,23.0,13.4,799,770,28,24,0,17,1,4,0,0,0,0,722,1,0,Matches
Ángel Romero,py PAR,FW,30.0,13.3,492,478,12,3,2,4,63,6,1,0,1,0,352,2,28,Matches
Murillo,br BRA,DF,20.0,12.9,700,671,27,11,2,7,0,15,0,0,0,0,566,2,5,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,350,314,32,12,1,0,44,1,19,4,14,0,250,4,14,Matches
Adson,br BRA,"FW,MF",22.0,9.5,390,386,3,0,2,5,10,2,1,0,0,0,315,1,7,Matches
Wesley,br BRA,"FW,MF",17.0,9.6,275,253,20,5,0,6,29,13,2,1,0,0,194,2,15,Matches
Budiga Roni,br BRA,MF,23.0,7.5,411,400,7,7,0,3,1,0,0,0,0,0,356,4,2,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,342,310,31,12,0,6,35,0,19,11,8,0,248,1,7,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,222,215,7,1,0,1,16,5,1,0,1,0,163,0,14,Matches
Biro,br BRA,"FW,MF",18.0,6.4,213,212,1,1,0,0,13,0,0,0,0,0,173,0,9,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,325,310,13,10,0,1,13,1,1,1,0,0,272,2,4,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,56,48,8,0,0,0,1,0,0,0,0,0,35,0,1,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,163,157,6,5,0,2,0,1,0,0,0,0,143,0,2,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,85,74,10,2,0,0,0,8,0,0,0,0,67,1,3,Matches
Léo Mana,br BRA,DF,18.0,1.5,103,94,9,1,0,0,2,8,0,0,0,0,84,0,2,Matches
Chrystian Barletta,br BRA,"FW,MF",21.0,1.4,34,34,0,0,1,0,2,0,0,0,0,0,19,0,3,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,106,103,3,0,0,1,10,1,2,1,1,0,87,0,2,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,64,60,4,2,0,1,1,2,0,0,0,0,53,0,1,Matches
Giovane,br BRA,FW,19.0,1.5,27,26,1,0,0,1,0,0,0,0,0,0,19,0,3,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,42,27,15,4,0,0,0,0,0,0,0,0,34,0,0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,60,52,8,6,0,0,0,0,0,0,0,0,48,0,0,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.4,38.0,19001,17007,1939,538,33,145,650,763,167,44,116,0,15478,55,314,
Opponent Total,,,27.7,38.0,19918,18088,1793,496,28,131,880,698,236,97,90,1,16407,37,391,
