Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Rodrigo Garro,ar ARG,"MF,FW",26.0,33.3,8,0,0,38,117,4,225,21,32,0,1,0,156,12,28,30.0,Matches
Raniele,br BRA,"MF,DF",27.0,25.4,8,0,0,34,30,1,12,47,32,1,0,0,86,47,43,52.2,Matches
Cacá,br BRA,DF,24.0,25.5,4,1,0,29,12,0,1,13,15,0,1,2,71,65,41,61.3,Matches
Yuri Alberto,br BRA,FW,22.0,24.4,6,1,0,34,40,17,9,8,5,1,0,0,67,32,64,33.3,Matches
Matheuzinho,br BRA,DF,23.0,24.9,4,0,0,18,20,3,68,26,41,1,0,0,99,9,16,36.0,Matches
Hugo Souza,br BRA,GK,25.0,22.0,3,0,0,0,2,0,0,0,0,0,0,0,21,2,0,100.0,Matches
Hugo,br BRA,DF,26.0,20.2,3,0,0,39,11,0,22,21,25,0,1,0,77,46,26,63.9,Matches
Breno,br BRA,MF,18.0,19.8,5,0,0,29,35,1,15,21,23,0,0,0,96,11,8,57.9,Matches
Félix Torres Caicedo,ec ECU,DF,27.0,19.0,3,0,0,25,4,2,3,27,11,0,0,0,93,43,25,63.2,Matches
André Ramalho,br BRA,DF,31.0,16.5,5,1,0,23,6,1,1,25,15,0,1,0,65,24,20,54.5,Matches
Gustavo Henrique,br BRA,DF,30.0,16.4,8,1,1,13,7,1,2,19,10,0,0,0,46,52,23,69.3,Matches
Wesley,br BRA,FW,18.0,16.0,2,0,0,16,37,4,43,8,11,0,0,0,72,1,9,10.0,Matches
Matheus Bidu,br BRA,DF,24.0,16.7,3,0,0,11,23,2,39,30,18,0,0,0,110,7,10,41.2,Matches
Ángel Romero,py PAR,FW,31.0,16.1,6,0,0,20,42,9,53,6,7,1,0,0,56,25,30,45.5,Matches
Fagner,br BRA,DF,34.0,10.1,4,1,1,5,10,0,44,11,11,0,1,0,37,1,4,20.0,Matches
Igor Coronado,br BRA,"MF,FW",31.0,15.3,6,0,0,24,31,0,106,10,18,0,0,0,58,3,14,17.6,Matches
Memphis,nl NED,FW,29.0,8.8,2,0,0,6,15,4,6,2,7,0,0,0,26,3,3,50.0,Matches
André Carrillo,pe PER,MF,32.0,8.1,3,0,0,19,2,0,16,8,13,0,0,0,38,0,3,0.0,Matches
José Andrés Martínez,ve VEN,MF,29.0,7.0,5,1,0,14,8,0,2,11,10,0,1,0,46,10,5,66.7,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,Matches
Alex Santana,br BRA,MF,28.0,6.3,2,0,0,12,11,0,0,6,7,0,0,0,29,7,6,53.8,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,2,0,0,15,6,0,3,7,14,0,0,0,21,3,6,33.3,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,2,0,0,10,9,2,2,3,4,1,0,0,28,8,13,38.1,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,4,0,0,11,7,2,9,9,25,0,0,0,19,12,8,60.0,Matches
Pedro Raul,br BRA,FW,27.0,6.0,2,0,0,12,11,2,2,0,9,0,0,0,20,18,27,40.0,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,1,0,0,5,7,0,15,3,4,0,0,0,18,3,4,42.9,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,2,0,0,7,9,4,17,1,4,0,0,0,9,9,8,52.9,Matches
Caetano,br BRA,DF,24.0,3.1,2,1,1,5,1,0,0,4,3,0,0,0,9,2,5,28.6,Matches
Cássio,br BRA,GK,36.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
Léo Mana,br BRA,DF,19.0,2.3,1,0,0,3,1,0,5,3,3,0,1,0,8,1,3,25.0,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,0,0,0,2,3,0,0,5,1,0,0,0,8,1,5,16.7,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,1,0,0,6,6,2,10,0,0,0,0,0,7,5,5,50.0,Matches
Paulinho,br BRA,MF,35.0,1.3,0,0,0,1,3,0,0,0,5,0,0,0,6,6,4,60.0,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,4,20.0,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,75.0,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,Matches
Maycon,br BRA,MF,26.0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,3,3,1,75.0,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,5,1,0,100.0,Matches
Arthur,br BRA,FW,20.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0,Matches
Biro,br BRA,"MF,DF",19.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Kayke,br BRA,"MF,FW",19.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
João Pedro,br BRA,DF,20.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,26.3,38.0,111,7,3,492,530,61,731,359,387,5,7,2,1536,480,474,50.3,
Opponent Total,,,27.8,38.0,129,9,4,554,469,54,691,355,414,4,6,0,1563,474,480,49.7,
