Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Cássio,br BRA,GK,31.0,32,2859.0,89.0,83.6,31.8,32,89.0,31.0,0,,0,1.5,35.0,28.0,7.0,0.22,0.06,37.8,32.3,5.5,0.17,1.13,Matches
Manoel,br BRA,DF,28.0,31,2790.0,90.0,81.6,31.0,31,90.0,31.0,0,,2,1.71,36.0,22.0,14.0,0.45,1.31,35.4,32.7,2.7,0.09,0.54,Matches
Gil,br BRA,DF,31.0,29,2610.0,90.0,76.3,29.0,29,90.0,29.0,0,,0,1.52,34.0,27.0,7.0,0.24,0.13,35.4,32.2,3.2,0.11,0.53,Matches
Fagner,br BRA,DF,29.0,30,2560.0,85.0,74.9,28.4,28,89.0,27.0,2,29.0,0,1.57,35.0,26.0,9.0,0.32,0.42,35.0,29.7,5.3,0.19,0.79,Matches
Pedrinho,br BRA,MF,20.0,28,2173.0,78.0,63.5,24.1,26,82.0,16.0,2,18.0,1,1.68,27.0,20.0,7.0,0.29,0.22,29.3,24.8,4.5,0.19,0.55,Matches
Júnior Urso,br BRA,MF,29.0,27,2125.0,79.0,62.1,23.6,26,81.0,13.0,1,21.0,2,1.56,26.0,21.0,5.0,0.21,0.0,25.4,24.0,1.4,0.06,0.19,Matches
Danilo Avelar,br BRA,DF,29.0,25,2175.0,87.0,63.6,24.2,25,87.0,23.0,0,,3,1.52,24.0,15.0,9.0,0.37,0.44,24.5,28.1,-3.6,-0.15,-0.38,Matches
Clayson,br BRA,MF,23.0,32,2010.0,63.0,58.8,22.3,22,81.0,8.0,10,22.0,3,1.59,25.0,12.0,13.0,0.58,0.9,23.6,22.4,1.2,0.05,0.16,Matches
Ralf,br BRA,MF,34.0,23,1920.0,83.0,56.1,21.3,22,86.0,19.0,1,26.0,9,1.57,21.0,19.0,2.0,0.09,-0.27,22.5,24.9,-2.4,-0.11,-0.23,Matches
Mateus Vital,br BRA,"MF,FW",20.0,31,1967.0,63.0,57.5,21.9,21,83.0,12.0,10,21.0,5,1.42,25.0,24.0,1.0,0.05,-0.39,22.8,29.2,-6.4,-0.29,-0.66,Matches
Vágner Love,br BRA,"FW,MF",34.0,28,1758.0,63.0,51.4,19.5,18,85.0,10.0,10,22.0,5,1.21,20.0,16.0,4.0,0.2,-0.01,22.0,20.4,1.6,0.08,0.19,Matches
Junior Sornoza,ec ECU,MF,25.0,20,1357.0,68.0,39.7,15.1,17,76.0,6.0,3,22.0,14,1.4,12.0,10.0,2.0,0.13,-0.13,15.1,12.8,2.3,0.15,0.28,Matches
Gabriel,br BRA,MF,26.0,17,1373.0,81.0,40.1,15.3,16,85.0,11.0,1,9.0,16,1.53,20.0,15.0,5.0,0.33,0.2,18.3,16.6,1.7,0.11,0.21,Matches
Mauro Boselli,ar ARG,FW,33.0,22,1354.0,62.0,39.6,15.0,16,80.0,7.0,6,13.0,12,1.59,20.0,13.0,7.0,0.47,0.42,14.6,17.2,-2.6,-0.17,-0.26,Matches
Carlos Augusto,br BRA,DF,20.0,15,1200.0,80.0,35.1,13.3,13,87.0,12.0,2,37.0,23,1.47,17.0,19.0,-2.0,-0.15,-0.56,17.2,14.6,2.6,0.19,0.32,Matches
Ramiro Benetti,br BRA,MF,25.0,18,978.0,54.0,28.6,10.9,13,71.0,2.0,5,10.0,18,1.56,7.0,13.0,-6.0,-0.55,-1.07,10.8,14.1,-3.4,-0.31,-0.41,Matches
