Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Rodrigo Garro,ar ARG,"MF,FW",26.0,33.3,52,32,13,25,14,24,86,27.9,62,29,3,26,21,73,12,0,Matches
Raniele,br BRA,"MF,DF",27.0,25.4,63,32,23,36,4,32,65,49.2,33,40,16,24,47,110,71,0,Matches
Cacá,br BRA,DF,24.0,25.5,28,15,21,5,2,22,27,81.5,5,44,33,11,13,41,109,2,Matches
Yuri Alberto,br BRA,FW,22.0,24.4,10,5,1,4,5,3,9,33.3,6,11,1,10,8,18,13,0,Matches
Matheuzinho,br BRA,DF,23.0,24.9,54,41,31,17,6,30,59,50.8,29,28,11,17,26,80,65,2,Matches
Hugo Souza,br BRA,GK,25.0,22.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
Hugo,br BRA,DF,26.0,20.2,53,25,27,19,7,30,48,62.5,18,19,6,13,21,74,71,0,Matches
Breno,br BRA,MF,18.0,19.8,42,23,13,24,5,14,39,35.9,25,27,5,22,21,63,28,0,Matches
Félix Torres Caicedo,ec ECU,DF,27.0,19.0,23,11,17,6,0,12,25,48.0,13,12,7,5,27,50,80,1,Matches
André Ramalho,br BRA,DF,31.0,16.5,24,15,16,8,0,13,23,56.5,10,20,13,7,25,49,71,0,Matches
Gustavo Henrique,br BRA,DF,30.0,16.4,15,10,8,5,2,7,8,87.5,1,20,16,4,19,34,79,1,Matches
Wesley,br BRA,FW,18.0,16.0,14,11,2,6,6,8,19,42.1,11,23,0,23,8,22,0,0,Matches
Matheus Bidu,br BRA,DF,24.0,16.7,35,18,19,15,1,17,28,60.7,11,20,6,14,30,65,42,0,Matches
Ángel Romero,py PAR,FW,31.0,16.1,13,7,2,9,2,8,32,25.0,24,15,0,15,6,19,13,0,Matches
Fagner,br BRA,DF,34.0,10.1,23,11,12,8,3,12,24,50.0,12,8,3,5,11,34,18,1,Matches
Igor Coronado,br BRA,"MF,FW",31.0,15.3,33,18,13,12,8,17,36,47.2,19,27,4,23,10,43,13,0,Matches
Memphis,nl NED,FW,29.0,8.8,9,7,2,5,2,5,9,55.6,4,4,1,3,2,11,3,0,Matches
André Carrillo,pe PER,MF,32.0,8.1,23,13,11,9,3,10,21,47.6,11,11,3,8,8,31,7,0,Matches
José Andrés Martínez,ve VEN,MF,29.0,7.0,17,10,8,7,2,9,18,50.0,9,7,3,4,11,28,12,0,Matches
Matheus Donelli,br BRA,GK,21.0,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Alex Santana,br BRA,MF,28.0,6.3,18,7,12,5,1,10,17,58.8,7,6,3,3,6,24,12,1,Matches
Carlos Miguel,br BRA,GK,25.0,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
Ryan Gustavo,br BRA,MF,20.0,5.8,27,14,9,16,2,14,28,50.0,14,12,1,11,7,34,10,0,Matches
Talles Magno,br BRA,"FW,MF",21.0,5.4,6,4,3,2,1,2,6,33.3,4,10,3,7,3,9,5,0,Matches
Charles Rigon Matos,br BRA,MF,27.0,6.2,30,25,14,14,2,16,32,50.0,16,12,3,9,9,39,12,0,Matches
Pedro Raul,br BRA,FW,27.0,6.0,11,9,0,9,2,5,9,55.6,4,4,1,3,0,11,6,0,Matches
Gustavo Mosquito,br BRA,FW,26.0,4.5,7,4,3,3,1,1,8,12.5,7,1,0,1,3,10,1,0,Matches
Pedro Henrique,br BRA,"FW,MF",33.0,3.9,8,4,3,3,2,2,4,50.0,2,2,0,2,1,9,5,0,Matches
Caetano,br BRA,DF,24.0,3.1,4,3,2,2,0,2,3,66.7,1,4,4,0,4,8,20,0,Matches
Cássio,br BRA,GK,36.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Léo Mana,br BRA,DF,19.0,2.3,6,3,4,2,0,2,7,28.6,5,5,3,2,3,9,10,0,Matches
Fausto Vera,ar ARG,MF,23.0,2.4,1,1,0,1,0,1,4,25.0,3,2,1,1,5,6,0,0,Matches
Giovane,br BRA,"FW,MF",20.0,3.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,3,0,Matches
Paulinho,br BRA,MF,35.0,1.3,6,5,2,3,1,4,6,66.7,2,2,1,1,0,6,3,0,Matches
Raul Bicalho,br BRA,DF,24.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,4,4,2,0,Matches
Gabriel Moscardo,br BRA,MF,18.0,0.9,4,3,2,2,0,2,4,50.0,2,1,0,1,0,4,4,0,Matches
Héctor,es ESP,"FW,DF",28.0,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Maycon,br BRA,MF,26.0,0.5,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
Matheus Araújo,br BRA,MF,21.0,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
Arthur,br BRA,FW,20.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Biro,br BRA,"MF,DF",19.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kayke,br BRA,"MF,FW",19.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
João Pedro,br BRA,DF,20.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Squad Total,,,26.3,38.0,661,387,293,284,84,334,708,47.2,374,427,151,276,359,1020,812,11,
Opponent Total,,,27.8,38.0,677,414,324,272,81,307,624,49.2,317,396,135,261,355,1032,805,15,
