Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-09-07,16:00,Série A,Matchweek 19,Sun,Away,D,0,0,Criciúma,,12269,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2014-09-11,19:30,Série A,Matchweek 20,Thu,Home,W,1,0,Atlético Mineiro,,24784,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-09-14,16:00,Série A,Matchweek 21,Sun,Away,L,0,1,Flamengo,,36905,,4-2-2-2,4-2-2-2,Sandro Ricci,Match Report,
2014-09-18,19:30,Série A,Matchweek 22,Thu,Home,D,1,1,Chapecoense,,25537,,4-2-3-1,4-4-2,Felipe Duarte Varejão,Match Report,
2014-09-21,16:00,Série A,Matchweek 23,Sun,Home,W,3,2,São Paulo,,34688,,4-2-2-2,4-2-2-2,Luiz Flávio de Oliveira,Match Report,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Away,L,0,1,Figueirense,,10245,,4-2-3-1,4-4-2,Ricardo Marques Ribeiro,Match Report,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Ath Paranaense,,19667,,4-1-2-1-2◆,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-10-04,18:30,Série A,Matchweek 26,Sat,Home,W,3,0,Sport Recife,,29238,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Away,W,1,0,Cruzeiro,,32958,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-10-11,18:30,Série A,Matchweek 28,Sat,Away,L,0,1,Botafogo (RJ),,21969,,4-2-3-1,4-4-2,André Luiz de Freitas Castro,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Away,W,2,1,Internacional,,33641,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-10-22,19:30,Série A,Matchweek 30,Wed,Home,W,2,1,Vitória,,7117,,4-2-3-1,4-1-2-1-2,Alinor Silva da Paixao,Match Report,
2014-10-25,16:20,Série A,Matchweek 31,Sat,Away,D,1,1,Palmeiras,,24245,,4-2-3-1,4-3-2-1,Flavio Rodrigues Guerra,Match Report,
2014-11-01,21:00,Série A,Matchweek 32,Sat,Home,D,2,2,Coritiba,,28099,,4-2-3-1,3-4-3,Jean Pierre Goncalves Lima,Match Report,
2014-11-09,19:30,Série A,Matchweek 33,Sun,Home,W,1,0,Santos,,31089,,4-2-3-1,4-4-2,Vinicius Furlan,Match Report,
2014-11-16,16:00,Série A,Matchweek 34,Sun,Away,W,2,1,Bahia,,11617,,4-2-3-1,4-3-2-1,Elmo Alves Resende Cunha,Match Report,
2014-11-19,20:00,Série A,Matchweek 35,Wed,Away,W,1,0,Goiás,,24431,,4-2-2-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-11-23,19:30,Série A,Matchweek 36,Sun,Home,W,1,0,Grêmio,,36307,,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,
2014-11-30,17:00,Série A,Matchweek 37,Sun,Away,L,2,5,Fluminense,,18181,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2014-12-06,16:30,Série A,Matchweek 38,Sat,Home,W,2,1,Criciúma,,38044,,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
