Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Rodrigo Garro,ar ARG,"MF,FW",26.0,33.3,1923,1612,293,136,23,25,225,22,132,37,62,6,1389,18,44,Matches
Raniele,br BRA,"MF,DF",27.0,25.4,853,822,30,28,2,4,12,1,1,0,0,0,664,1,27,Matches
Cacá,br BRA,DF,24.0,25.5,1167,1125,41,38,1,8,1,2,0,0,0,0,1031,1,6,Matches
Yuri Alberto,br BRA,FW,22.0,24.4,412,366,43,0,1,2,9,1,0,0,0,0,297,3,15,Matches
Matheuzinho,br BRA,DF,23.0,24.9,1308,1068,236,31,0,6,68,199,6,0,4,0,1090,4,27,Matches
Hugo Souza,br BRA,GK,25.0,22.0,606,404,199,39,0,2,0,0,0,0,0,0,455,3,1,Matches
Hugo,br BRA,DF,26.0,20.2,929,736,192,10,0,0,22,182,0,0,0,0,725,1,14,Matches
Breno,br BRA,MF,18.0,19.8,885,847,34,25,3,9,15,7,2,0,0,0,758,4,20,Matches
Félix Torres Caicedo,ec ECU,DF,27.0,19.0,917,875,42,25,0,2,3,17,0,0,0,0,780,0,6,Matches
André Ramalho,br BRA,DF,31.0,16.5,862,808,52,47,0,3,1,3,0,0,0,0,764,2,1,Matches
Gustavo Henrique,br BRA,DF,30.0,16.4,772,753,18,16,0,6,2,1,0,0,0,0,674,1,0,Matches
Wesley,br BRA,FW,18.0,16.0,401,366,35,4,0,9,43,24,6,1,0,0,298,0,17,Matches
Matheus Bidu,br BRA,DF,24.0,16.7,953,802,149,25,1,8,39,122,2,0,2,0,814,2,21,Matches
Ángel Romero,py PAR,FW,31.0,16.1,544,528,14,4,4,2,53,5,0,0,0,0,405,2,24,Matches
Fagner,br BRA,DF,34.0,10.1,509,391,117,17,1,3,44,93,7,2,4,0,391,1,13,Matches
Igor Coronado,br BRA,"MF,FW",31.0,15.3,867,765,96,40,7,15,106,16,40,9,29,0,638,6,30,Matches
