Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cássio,br BRA,GK,35.0,36.8,881,1103,79.9,23963,15759,179,179,100.0,388,396,98.0,306,520,58.8,0,0.1,0.0,-0.1,2,10,0,0,0,Matches
Gil,br BRA,DF,35.0,32.0,1284,1458,88.1,24887,9582,401,435,92.2,761,809,94.1,113,193,58.5,2,1.4,1.1,0.6,3,38,3,0,44,Matches
Yuri Alberto,br BRA,FW,21.0,30.2,418,581,71.9,5458,802,261,327,79.8,120,159,75.5,11,20,55.0,3,2.7,1.5,0.3,22,20,6,0,28,Matches
Maycon,br BRA,MF,25.0,26.7,1240,1483,83.6,22001,6052,533,589,90.5,567,629,90.1,116,199,58.3,3,1.7,1.6,1.3,21,155,18,2,163,Matches
Fagner,br BRA,DF,33.0,23.3,1207,1571,76.8,21475,9832,548,602,91.0,516,664,77.7,127,253,50.2,1,2.3,3.3,-1.3,41,134,34,17,137,Matches
Fábio Santos,br BRA,DF,37.0,18.6,934,1124,83.1,14670,5972,499,548,91.1,368,427,86.2,52,98,53.1,1,0.4,0.5,0.6,9,63,11,3,81,Matches
Bruno Méndez,uy URU,DF,23.0,18.3,786,984,79.9,14918,6070,295,334,88.3,393,465,84.5,89,154,57.8,0,0.2,0.4,-0.2,7,60,6,3,62,Matches
Matheus Bidu,br BRA,DF,23.0,18.4,896,1128,79.4,14134,4760,501,538,93.1,310,383,80.9,63,146,43.2,0,1.4,1.5,-1.4,26,73,17,11,88,Matches
Giuliano de Paula,br BRA,"MF,FW",32.0,18.1,789,908,86.9,11972,3040,413,442,93.4,296,341,86.8,48,65,73.8,1,0.8,0.9,0.2,15,69,9,0,97,Matches
Fausto Vera,ar ARG,MF,22.0,15.3,694,824,84.2,11966,3070,332,365,91.0,285,325,87.7,64,94,68.1,2,1.4,1.0,0.6,8,74,6,1,68,Matches
Renato Augusto,br BRA,MF,34.0,14.2,618,757,81.6,10436,3014,314,343,91.5,219,250,87.6,64,117,54.7,4,2.1,2.5,1.9,44,73,20,4,96,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,374,494,75.7,5623,1280,241,280,86.1,93,124,75.0,30,53,56.6,1,0.8,0.8,0.2,16,31,8,1,50,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,703,786,89.4,13254,5266,242,268,90.3,397,429,92.5,61,80,76.3,2,0.6,0.6,1.4,4,31,0,0,32,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,454,541,83.9,7968,1723,199,229,86.9,206,230,89.6,42,57,73.7,1,0.9,0.7,0.1,2,44,4,1,28,Matches
Caetano,br BRA,DF,23.0,13.4,722,799,90.4,15481,5015,191,200,95.5,419,449,93.3,110,145,75.9,0,0.0,0.1,0.0,1,38,0,0,35,Matches
Ángel Romero,py PAR,FW,30.0,13.3,352,492,71.5,5018,1451,208,245,84.9,110,153,71.9,17,36,47.2,1,2.7,1.9,-1.7,25,28,19,14,49,Matches
Murillo,br BRA,DF,20.0,12.9,566,700,80.9,11217,4358,179,201,89.1,324,365,88.8,57,118,48.3,0,0.6,0.3,-0.6,4,49,4,0,47,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,250,350,71.4,4019,1208,131,154,85.1,83,111,74.8,25,50,50.0,1,1.2,1.5,-0.2,14,23,8,4,31,Matches
Adson,br BRA,"FW,MF",22.0,9.5,315,390,80.8,4729,1213,185,209,88.5,94,123,76.4,21,32,65.6,1,1.0,1.4,0.0,15,32,13,1,53,Matches
Wesley,br BRA,"FW,MF",17.0,9.6,194,275,70.5,3213,715,100,125,80.0,78,97,80.4,12,28,42.9,1,1.2,1.6,-0.2,14,12,12,4,25,Matches
Budiga Roni,br BRA,MF,23.0,7.5,356,411,86.6,5895,1526,170,185,91.9,151,172,87.8,26,36,72.2,0,0.3,0.2,-0.3,5,26,2,0,24,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,248,342,72.5,4178,1279,135,159,84.9,71,93,76.3,31,65,47.7,1,1.0,1.1,0.0,15,40,0,0,30,Matches
