Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cássio,br BRA,GK,34.0,34,34,3059,34.0,28,0.82,133,106,83.5,16,11,7,14,41.2,6,6,0,0,0.0,Matches
Matheus Donelli,br BRA,GK,19.0,3,2,181,2.0,6,2.98,14,8,57.1,0,0,2,0,0.0,0,0,0,0,,Matches
Carlos Miguel,br BRA,GK,23.0,2,2,180,2.0,2,1.0,10,8,80.0,2,0,0,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.9,38,38,3420,38.0,36,0.95,157,122,80.9,18,11,9,14,36.8,6,6,0,0,0.0,
Opponent Total,,,27.2,38,38,3420,38.0,44,1.16,148,106,72.3,9,11,18,10,26.3,3,3,0,0,0.0,
