Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Cássio,br BRA,GK,34.0,34.0,1025,881,1022,3,0,0,1025,0,0,,0,,519,3300,2080,0,0,0,1,0,299,0,Matches
Roger Guedes,br BRA,"FW,MF",25.0,28.3,1334,20,116,586,649,109,1333,75,29,38.7,40,53.3,874,5513,2426,70,56,34,70,26,1090,228,Matches
Du Queiroz,br BRA,MF,22.0,28.9,1749,21,290,1101,378,35,1749,65,36,55.4,27,41.5,1113,6477,3054,74,42,11,64,29,1297,98,Matches
Gil,br BRA,DF,34.0,22.7,1412,164,740,633,44,29,1412,4,1,25.0,3,75.0,780,3139,1394,1,4,1,4,4,955,1,Matches
Lucas Piton,br BRA,"DF,FW",21.0,19.7,1345,43,330,638,390,25,1345,28,14,50.0,13,46.4,712,3377,1937,51,35,3,25,12,822,105,Matches
Raul Bicalho,br BRA,DF,22.0,18.7,1270,116,645,599,34,14,1270,6,3,50.0,3,50.0,871,4543,2346,8,12,2,14,4,902,2,Matches
Giuliano de Paula,br BRA,MF,31.0,18.4,1229,23,178,739,322,40,1229,31,21,67.7,9,29.0,712,2841,1403,24,24,1,30,22,916,84,Matches
Fábio Santos,br BRA,DF,36.0,17.4,1444,56,432,763,257,16,1442,7,4,57.1,3,42.9,751,2885,1556,20,15,3,11,5,946,64,Matches
Renato Augusto,br BRA,MF,33.0,15.6,1205,18,106,681,428,35,1205,26,14,53.8,12,46.2,712,3275,1480,28,26,3,38,9,898,91,Matches
Fausto Vera,ar ARG,MF,21.0,14.5,1202,55,286,802,127,18,1202,10,4,40.0,3,30.0,723,3715,1724,16,17,1,21,11,840,5,Matches
Yuri Alberto,br BRA,FW,20.0,16.1,597,13,29,261,313,71,597,32,7,21.9,21,65.6,336,1509,589,28,18,9,59,24,472,115,Matches
Rafael Ramos,pt POR,DF,27.0,14.5,1002,38,320,460,235,12,1002,28,17,60.7,10,35.7,556,2687,1445,19,19,4,7,4,607,57,Matches
Adson,br BRA,"FW,MF",21.0,13.8,820,10,83,379,372,45,820,77,43,55.8,29,37.7,558,3671,1839,56,42,13,41,20,655,109,Matches
Bruno Méndez,uy URU,DF,22.0,12.6,843,64,339,419,89,10,843,6,4,66.7,1,16.7,430,1856,1003,4,4,0,5,5,501,8,Matches
Gustavo Mosquito,br BRA,"FW,MF",24.0,12.6,514,12,73,210,236,46,514,45,17,37.8,25,55.6,353,2204,1088,33,18,16,21,15,387,106,Matches
Fabián Balbuena,py PAR,DF,30.0,12.0,754,96,425,311,20,15,754,3,2,66.7,1,33.3,401,1710,1026,1,0,0,2,0,454,1,Matches
Víctor Cantillo,co COL,MF,28.0,10.2,826,26,161,553,119,1,826,8,7,87.5,1,12.5,535,2429,1279,11,14,0,7,4,564,10,Matches
Robert Renan,br BRA,DF,18.0,10.0,626,85,320,299,11,1,626,2,2,100.0,0,0.0,395,2192,1372,5,1,0,9,3,415,0,Matches
Gustavo Mantuan,br BRA,"FW,DF",20.0,9.6,540,9,97,253,199,26,540,34,18,52.9,16,47.1,333,2168,1036,21,17,9,32,10,369,71,Matches
Willian,br BRA,FW,33.0,9.2,493,10,48,221,238,25,493,51,35,68.6,13,25.5,343,2865,1553,46,46,13,19,12,390,77,Matches
Maycon,br BRA,MF,24.0,8.8,589,14,81,389,124,8,589,6,4,66.7,2,33.3,311,1125,584,8,11,0,10,1,427,23,Matches
Fagner,br BRA,DF,32.0,10.0,838,31,217,402,230,5,838,15,8,53.3,3,20.0,458,1851,985,20,16,3,11,1,540,50,Matches
Mateus Vital,br BRA,"FW,MF",23.0,8.2,425,6,54,201,178,12,425,41,17,41.5,19,46.3,266,1742,826,21,13,4,10,12,299,50,Matches
Budiga Roni,br BRA,MF,22.0,8.3,422,16,100,247,82,10,422,2,2,100.0,0,0.0,248,1038,410,10,8,2,10,8,281,21,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,6.1,352,6,73,202,80,6,352,6,2,33.3,3,50.0,165,548,253,2,4,0,4,5,229,15,Matches
João Victor,br BRA,DF,23.0,5.4,368,42,218,145,6,5,368,4,2,50.0,2,50.0,213,1183,554,1,1,0,6,1,242,1,Matches
Bruno Melo,br BRA,"DF,MF",29.0,4.9,293,18,72,154,67,8,293,1,0,0.0,1,100.0,152,630,335,9,4,0,2,0,209,12,Matches
Júnior Moraes,ua UKR,FW,34.0,4.5,122,0,6,60,58,14,122,7,2,28.6,5,71.4,65,286,112,3,1,0,14,5,83,22,Matches
Robson Bambu,br BRA,DF,24.0,4.4,249,42,143,98,8,2,249,3,2,66.7,0,0.0,136,554,229,0,2,0,6,0,149,0,Matches
Paulinho,br BRA,MF,33.0,1.8,107,6,18,67,22,1,107,5,5,100.0,0,0.0,71,334,124,3,4,0,5,3,77,4,Matches
Giovane,br BRA,"FW,DF",18.0,3.3,150,3,15,75,60,11,150,15,5,33.3,7,46.7,91,559,202,7,7,2,15,6,109,24,Matches
Matheus Donelli,br BRA,GK,19.0,2.0,50,44,50,0,0,0,50,0,0,,0,,19,94,64,0,0,0,1,0,11,0,Matches
Carlos Miguel,br BRA,GK,23.0,2.0,61,59,61,0,0,0,61,0,0,,0,,24,171,113,0,0,0,0,0,13,0,Matches
Xavier,br BRA,MF,21.0,1.8,89,9,23,61,6,0,89,0,0,,0,,48,170,65,1,1,0,2,1,52,0,Matches
Jô,br BRA,FW,34.0,2.2,74,7,10,31,33,6,74,1,1,100.0,0,0.0,35,100,25,0,0,0,3,4,63,12,Matches
João Pedro,br BRA,"DF,FW",25.0,1.3,66,9,32,26,9,2,66,4,3,75.0,1,25.0,28,210,162,3,3,1,1,0,29,1,Matches
Biro,br BRA,FW,17.0,1.2,46,0,3,24,19,1,46,0,0,,0,,28,98,35,0,0,0,0,1,36,6,Matches
