Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Cássio,br BRA,GK,31.0,31.8,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,8,2,Matches
Manoel,br BRA,DF,28.0,31.0,35,24,27,8,0,19,36,52.8,17,27,18,9,22,57,139,1,Matches
Gil,br BRA,DF,31.0,29.0,27,17,17,9,1,14,27,51.9,13,21,14,7,25,52,131,0,Matches
Fagner,br BRA,DF,29.0,28.4,69,43,31,29,9,27,41,65.9,14,25,6,19,33,102,71,0,Matches
Pedrinho,br BRA,MF,20.0,24.1,26,18,6,13,7,5,27,18.5,22,16,1,15,18,44,4,0,Matches
Júnior Urso,br BRA,MF,29.0,23.6,42,26,22,17,3,8,40,20.0,32,25,6,19,20,62,20,0,Matches
Danilo Avelar,br BRA,DF,29.0,24.2,33,21,21,9,3,15,28,53.6,13,23,6,17,41,74,74,1,Matches
Clayson,br BRA,MF,23.0,22.3,30,16,14,11,5,17,72,23.6,55,22,2,20,17,47,16,0,Matches
Ralf,br BRA,MF,34.0,21.3,50,32,23,27,0,32,65,49.2,33,29,15,14,42,92,48,1,Matches
Mateus Vital,br BRA,"MF,FW",20.0,21.9,22,11,12,7,3,6,33,18.2,27,18,2,16,6,28,14,0,Matches
Vágner Love,br BRA,"FW,MF",34.0,19.5,20,13,2,14,4,3,21,14.3,18,16,4,12,4,24,18,0,Matches
Junior Sornoza,ec ECU,MF,25.0,15.1,15,11,6,8,1,3,33,9.1,30,13,5,8,9,24,6,1,Matches
Gabriel,br BRA,MF,26.0,15.3,44,31,21,22,1,18,66,27.3,48,20,3,17,19,63,28,0,Matches
Mauro Boselli,ar ARG,FW,33.0,15.0,4,2,0,2,2,1,14,7.1,13,5,2,3,1,5,10,0,Matches
Carlos Augusto,br BRA,DF,20.0,13.3,17,14,14,2,1,7,16,43.8,9,11,7,4,13,30,50,0,Matches
Ramiro Benetti,br BRA,MF,25.0,10.9,24,14,6,16,2,12,36,33.3,24,13,0,13,5,29,8,0,Matches
Janderson,br BRA,"MF,FW",19.0,10.8,17,12,8,7,2,8,29,27.6,21,7,0,7,5,22,8,0,Matches
Gustavo,br BRA,FW,24.0,11.3,11,7,1,5,5,2,14,14.3,12,6,1,5,4,15,10,0,Matches
Michel,br BRA,DF,28.0,7.7,7,4,5,2,0,1,3,33.3,2,2,1,1,11,18,18,0,Matches
Walter,br BRA,GK,31.0,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,Matches
Jádson,br BRA,MF,35.0,7.4,2,1,0,2,0,2,6,33.3,4,1,0,1,2,4,3,0,Matches
Bruno Méndez,uy URU,DF,19.0,5.8,12,9,11,1,0,7,19,36.8,12,7,5,2,4,16,32,0,Matches
Henrique,br BRA,DF,32.0,5.0,0,0,0,0,0,0,1,0.0,1,7,6,1,3,3,31,0,Matches
Marllon Borges,br BRA,DF,26.0,4.0,2,1,1,1,0,0,0,,0,3,3,0,5,7,23,0,Matches
Everaldo,br BRA,MF,24.0,3.7,17,12,7,8,2,5,7,71.4,2,6,1,5,1,18,4,0,Matches
Pedro Henrique,br BRA,DF,23.0,3.0,6,4,5,1,0,2,3,66.7,1,3,2,1,5,11,11,0,Matches
Matheus Jesus,br BRA,MF,21.0,2.3,6,6,4,1,1,4,7,57.1,3,1,0,1,3,9,2,0,Matches
Richard,br BRA,MF,24.0,1.0,2,1,0,2,0,0,3,0.0,3,2,0,2,2,4,2,0,Matches
André Luis,br BRA,MF,21.0,0.7,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
Régis,br BRA,"MF,FW",26.0,1.0,3,2,1,2,0,1,3,33.3,2,0,0,0,1,4,1,0,Matches
Lucas Piton,br BRA,DF,18.0,0.5,4,4,1,1,2,1,2,50.0,1,0,0,0,1,5,0,0,Matches
Renê Júnior,br BRA,MF,29.0,0.3,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,Matches
Caíque França,br BRA,GK,23.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,28.0,38.0,548,357,266,228,54,221,657,33.6,436,330,110,220,324,872,794,6,
Opponent Total,,,27.4,38.0,659,436,322,275,62,302,711,42.5,409,339,134,205,331,990,763,7,
