Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cássio,br BRA,GK,26.0,35,35,3069,34.1,,,0,0.0,,17,11,7,14,40.0,6,5,1,0,16.7,Matches
Walter,br BRA,GK,26.0,4,3,351,3.9,,,0,0.0,,2,1,0,1,33.3,0,0,0,0,,Matches
Squad Total,,,26.2,38,38,3420,38.0,0.0,0.0,0,0.0,,19,12,7,15,39.5,6,5,1,0,16.7,
Opponent Total,,,26.2,38,38,3420,38.0,,,0,,,7,12,19,9,23.7,5,4,1,0,20.0,
