Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Fagner,br BRA,DF,32.0,17,904.0,53.0,26.4,10.0,9,80.0,6,8,24.0,7,1.88,14.0,8.0,6.0,0.6,0.53,14.9,8.6,6.3,0.63,0.86,Matches
Mateus Vital,br BRA,"FW,MF",23.0,16,742.0,46.0,21.7,8.2,7,74.0,3,9,25.0,0,1.63,7.0,7.0,0.0,0.0,-0.27,8.0,8.6,-0.6,-0.07,-0.09,Matches
Budiga Roni,br BRA,MF,22.0,19,751.0,40.0,22.0,8.3,6,65.0,0,13,28.0,12,1.74,8.0,6.0,2.0,0.24,0.04,9.2,8.0,1.3,0.15,0.2,Matches
Ramiro Benetti,br BRA,"MF,FW",28.0,12,552.0,46.0,16.1,6.1,6,60.0,0,6,32.0,5,1.75,8.0,7.0,1.0,0.16,-0.06,7.2,7.3,-0.2,-0.03,-0.03,Matches
João Victor,br BRA,DF,23.0,7,482.0,69.0,14.1,5.4,5,90.0,5,2,16.0,0,2.0,8.0,5.0,3.0,0.56,0.41,5.0,6.6,-1.7,-0.31,-0.36,Matches
Bruno Melo,br BRA,"DF,MF",29.0,7,441.0,63.0,12.9,4.9,5,77.0,3,2,28.0,23,1.57,5.0,9.0,-4.0,-0.82,-1.18,4.3,7.9,-3.6,-0.74,-0.85,Matches
Júnior Moraes,ua UKR,FW,34.0,9,402.0,45.0,11.8,4.5,5,57.0,0,4,30.0,4,1.33,5.0,4.0,1.0,0.22,0.02,2.9,5.1,-2.2,-0.49,-0.55,Matches
Robson Bambu,br BRA,DF,24.0,7,393.0,56.0,11.5,4.4,4,79.0,3,3,26.0,16,1.29,1.0,7.0,-6.0,-1.37,-1.79,2.2,5.7,-3.5,-0.79,-0.89,Matches
Paulinho,br BRA,MF,33.0,3,163.0,54.0,4.8,1.8,3,54.0,1,0,,1,2.0,3.0,3.0,0.0,0.0,-0.22,1.2,1.8,-0.6,-0.31,-0.32,Matches
Giovane,br BRA,"FW,DF",18.0,10,300.0,30.0,8.8,3.3,2,75.0,1,8,19.0,16,1.6,3.0,6.0,-3.0,-0.9,-1.22,5.7,6.2,-0.6,-0.17,-0.18,Matches
Matheus Donelli,br BRA,GK,19.0,3,181.0,60.0,5.3,2.0,2,90.0,2,1,1.0,14,0.33,1.0,6.0,-5.0,-2.49,-2.85,1.4,3.6,-2.2,-1.1,-1.16,Matches
Carlos Miguel,br BRA,GK,23.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,18,3.0,4.0,2.0,2.0,1.0,0.83,2.3,2.2,0.0,0.02,0.02,Matches
Xavier,br BRA,MF,21.0,5,163.0,33.0,4.8,1.8,2,68.0,1,3,9.0,15,1.2,0.0,4.0,-4.0,-2.21,-2.54,0.5,3.5,-3.0,-1.67,-1.75,Matches
Jô,br BRA,FW,34.0,4,194.0,49.0,5.7,2.2,1,90.0,1,3,35.0,2,1.25,2.0,2.0,0.0,0.0,-0.22,1.6,2.0,-0.4,-0.18,-0.19,Matches
João Pedro,br BRA,"DF,FW",25.0,2,113.0,57.0,3.3,1.3,1,90.0,1,1,23.0,6,3.0,3.0,1.0,2.0,1.59,1.43,2.1,2.2,-0.2,-0.13,-0.13,Matches
Biro,br BRA,FW,17.0,2,108.0,54.0,3.2,1.2,1,75.0,0,1,33.0,4,0.5,0.0,3.0,-3.0,-2.5,-2.8,0.9,2.4,-1.5,-1.28,-1.32,Matches
Felipe Augusto,br BRA,FW,17.0,3,68.0,23.0,2.0,0.8,1,55.0,0,2,7.0,7,2.33,0.0,0.0,0.0,0.0,-0.21,0.2,1.0,-0.8,-1.08,-1.1,Matches
Léo Mana,br BRA,DF,17.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,,2,0.0,0.0,0.0,0.0,0.0,-0.21,0.1,0.7,-0.5,-1.07,-1.08,Matches
Léo Natel,br BRA,FW,24.0,1,27.0,27.0,0.8,0.3,0,,0,1,27.0,0,0.0,0.0,1.0,-1.0,-3.33,-3.57,0.1,0.6,-0.4,-1.44,-1.45,Matches
Wesley,br BRA,"MF,FW",16.0,2,10.0,5.0,0.3,0.1,0,,0,2,5.0,7,0.5,0.0,0.0,0.0,0.0,-0.21,0.2,0.0,0.2,1.37,1.38,Matches
Arthur,br BRA,FW,18.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,0,3.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.1,0.0,-0.84,-0.84,Matches
Matheus Araújo,br BRA,MF,19.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Breno,br BRA,MF,16.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ivan,br BRA,GK,24.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,3420.0,90.0,100.0,38.0,418,78.0,236,182,27.0,272,1.71,44.0,36.0,8.0,0.21,,40.9,41.0,-0.2,0.0,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,78.0,238,179,21.0,269,1.0,36.0,44.0,-8.0,-0.21,,41.0,40.9,0.2,0.0,,
