Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Rodrigo Garro,ar ARG,"MF,FW",26.0,33.3,2268,13,197,1202,903,64,2267,71,28,39.4,36,50.7,1331,6393,2824,64,60,9,80,53,1613,169,Matches
Raniele,br BRA,"MF,DF",27.0,25.4,1161,96,388,649,137,38,1161,14,8,57.1,5,35.7,559,2710,1233,20,17,2,26,8,634,26,Matches
Cacá,br BRA,DF,24.0,25.5,1420,222,784,587,56,28,1420,3,1,33.3,1,33.3,849,3898,2085,9,5,0,8,5,933,1,Matches
Yuri Alberto,br BRA,FW,22.0,24.4,676,14,34,281,371,125,673,52,21,40.4,27,51.9,419,2428,1099,52,23,29,60,34,502,172,Matches
Matheuzinho,br BRA,DF,23.0,24.9,1543,83,477,653,422,37,1543,14,8,57.1,6,42.9,781,3812,1922,43,40,9,17,6,917,124,Matches
Hugo Souza,br BRA,GK,25.0,22.0,652,566,646,6,0,0,652,2,2,100.0,0,0.0,338,1791,1217,1,0,0,2,1,242,0,Matches
Hugo,br BRA,DF,26.0,20.2,1157,77,374,566,222,33,1157,17,10,58.8,6,35.3,485,2082,1182,26,8,8,24,13,586,65,Matches
Breno,br BRA,MF,18.0,19.8,1098,28,182,702,227,12,1098,42,27,64.3,13,31.0,639,2926,1408,24,19,0,24,27,744,55,Matches
Félix Torres Caicedo,ec ECU,DF,27.0,19.0,1096,129,567,498,40,17,1096,8,3,37.5,5,62.5,566,2552,1503,5,3,0,8,3,645,2,Matches
André Ramalho,br BRA,DF,31.0,16.5,1022,120,528,459,41,11,1022,6,5,83.3,1,16.7,585,3466,2176,10,7,0,5,1,664,3,Matches
Gustavo Henrique,br BRA,DF,30.0,16.4,937,164,556,356,25,18,937,1,1,100.0,0,0.0,545,2190,1096,6,1,0,4,3,610,2,Matches
Wesley,br BRA,FW,18.0,16.0,634,3,67,243,348,54,634,130,61,46.9,58,44.6,443,4377,2260,79,59,26,33,36,448,124,Matches
Matheus Bidu,br BRA,DF,24.0,16.7,1162,62,402,534,251,30,1162,27,14,51.9,11,40.7,668,3277,1790,35,28,3,23,14,698,71,Matches
Ángel Romero,py PAR,FW,31.0,16.1,729,13,49,315,373,55,728,48,24,50.0,22,45.8,486,2200,955,33,23,8,37,22,592,141,Matches
