Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Cássio,br BRA,GK,31.0,32,32,2859.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manoel,br BRA,DF,28.0,31,31,2790.0,31.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.1,1.5,5.0,89.0,1.0,0.03,0.0,0.03,0.03,0.03,0.05,0.0,0.05,0.05,0.05,Matches
Gil,br BRA,DF,31.0,29,29,2610.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.1,1.2,2.0,56.0,12.0,0.03,0.0,0.03,0.03,0.03,0.04,0.0,0.04,0.04,0.04,Matches
Fagner,br BRA,DF,29.0,30,28,2560.0,28.4,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.9,0.9,4.0,4.9,69.0,170.0,150.0,0.04,0.11,0.14,0.04,0.14,0.03,0.14,0.17,0.03,0.17,Matches
Pedrinho,br BRA,MF,20.0,28,26,2173.0,24.1,5.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,4.4,4.4,6.4,10.8,94.0,168.0,206.0,0.21,0.17,0.37,0.21,0.37,0.18,0.27,0.45,0.18,0.45,Matches
Júnior Urso,br BRA,MF,29.0,27,26,2125.0,23.6,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.6,3.6,25.0,87.0,81.0,0.13,0.0,0.13,0.13,0.13,0.13,0.03,0.15,0.13,0.15,Matches
Danilo Avelar,br BRA,DF,29.0,25,25,2175.0,24.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.9,0.9,0.5,1.5,20.0,124.0,60.0,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06,Matches
Clayson,br BRA,MF,23.0,32,22,2010.0,22.3,3.0,7.0,10.0,2.0,1.0,1.0,6.0,0.0,3.1,2.3,4.3,6.6,120.0,82.0,206.0,0.13,0.31,0.45,0.09,0.4,0.14,0.19,0.33,0.11,0.3,Matches
Ralf,br BRA,MF,34.0,23,22,1920.0,21.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,6.0,87.0,6.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
Mateus Vital,br BRA,"MF,FW",20.0,31,21,1967.0,21.9,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.1,3.1,2.6,5.7,86.0,91.0,125.0,0.09,0.09,0.18,0.09,0.18,0.14,0.12,0.26,0.14,0.26,Matches
Vágner Love,br BRA,"FW,MF",34.0,28,18,1758.0,19.5,5.0,1.0,6.0,4.0,1.0,1.0,5.0,0.0,5.0,4.2,1.7,6.0,33.0,45.0,119.0,0.26,0.05,0.31,0.2,0.26,0.26,0.09,0.35,0.22,0.31,Matches
